y,U_x,U_y,U_z,k,nut
0,0,0,0,2.33933e-09,0
0.00502513,0.0192485,1.31994e-10,0,5.80089e-08,2.63232e-11
0.0100503,0.0383397,4.35555e-10,0,4.22241e-07,4.41496e-10
0.0150754,0.0573349,9.01843e-10,0,1.6025e-06,3.13484e-09
0.0201005,0.076234,1.50426e-09,0,4.2784e-06,1.38595e-08
0.0251256,0.0950365,2.21379e-09,0,9.22268e-06,4.53731e-08
0.0301508,0.113742,3.00442e-09,0,1.72672e-05,1.20956e-07
0.0351759,0.13235,3.85132e-09,0,2.92822e-05,2.77997e-07
0.040201,0.15086,4.73012e-09,0,4.6158e-05,5.71328e-07
0.0452261,0.169268,5.61681e-09,0,6.87842e-05,1.07592e-06
0.0502513,0.187573,6.48768e-09,0,9.80275e-05,1.88849e-06
0.0552764,0.205769,7.31935e-09,0,0.000134705,3.12757e-06
0.0603015,0.223853,8.08876e-09,0,0.000179555,4.93172e-06
0.0653266,0.241816,8.77343e-09,0,0.000233209,7.45578e-06
0.0703518,0.259635,9.3367e-09,0,0.000297277,1.09923e-05
0.0753769,0.27731,9.766e-09,0,0.000371227,1.56569e-05
0.080402,0.294827,1.00452e-08,0,0.000455123,2.16216e-05
0.0854271,0.312175,1.01645e-08,0,0.000548797,2.90356e-05
0.0904523,0.329338,1.01235e-08,0,0.000651849,3.8016e-05
0.0954774,0.346304,9.93246e-09,0,0.000763676,4.86412e-05
0.100503,0.363059,9.61374e-09,0,0.000883506,6.09492e-05
0.105528,0.37958,9.2004e-09,0,0.00101076,7.5029e-05
0.110553,0.395812,8.76932e-09,0,0.00114487,9.10699e-05
0.115578,0.411792,8.42615e-09,0,0.00128322,0.000108619
0.120603,0.427515,8.27632e-09,0,0.00142462,0.000127522
0.125628,0.442978,8.44265e-09,0,0.00156791,0.000147614
0.130653,0.45818,9.06382e-09,0,0.00171206,0.000168736
0.135678,0.473024,1.06615e-08,0,0.00185533,0.000190897
0.140704,0.487612,1.28283e-08,0,0.00199664,0.00021268
0.145729,0.501959,1.53986e-08,0,0.00213548,0.000233632
0.150754,0.516077,1.8218e-08,0,0.00227144,0.00025354
0.155779,0.529903,2.10047e-08,0,0.00240283,0.00027286
0.160804,0.543496,2.34445e-08,0,0.00252999,0.000292238
0.165829,0.556891,2.56183e-08,0,0.00265327,0.00031164
0.170854,0.570094,2.75559e-08,0,0.00277263,0.000331046
0.175879,0.582997,2.92089e-08,0,0.0028853,0.000350365
0.180905,0.59572,3.0724e-08,0,0.00299367,0.000369576
0.18593,0.608271,3.21164e-08,0,0.00309788,0.000388668
0.190955,0.620588,3.33652e-08,0,0.00319623,0.000407553
0.19598,0.632691,3.45151e-08,0,0.00328903,0.000426189
0.201005,0.644642,3.56064e-08,0,0.00337785,0.000444629
0.20603,0.6564,3.6635e-08,0,0.00346153,0.000462796
0.211055,0.667938,3.76173e-08,0,0.00353929,0.000480606
0.21608,0.679344,3.8577e-08,0,0.00361348,0.00049819
0.221106,0.690573,3.95107e-08,0,0.00368288,0.00051546
0.226131,0.701598,4.04106e-08,0,0.00374681,0.000532355
0.231156,0.712509,4.12815e-08,0,0.00380768,0.000549044
0.236181,0.723237,4.20936e-08,0,0.0038637,0.00056541
0.241206,0.733797,4.27859e-08,0,0.00391535,0.000581524
0.246231,0.744257,4.33838e-08,0,0.00396444,0.000597502
0.251256,0.754508,4.36432e-08,0,0.00400824,0.000613273
0.256281,0.764641,4.34973e-08,0,0.0040492,0.000629019
0.261307,0.774659,4.29515e-08,0,0.00408736,0.000644742
0.266332,0.784475,4.12439e-08,0,0.00412084,0.000660604
0.271357,0.794212,3.92016e-08,0,0.00415253,0.000676497
0.276382,0.80377,3.65713e-08,0,0.00418025,0.000692424
0.281407,0.81321,3.39137e-08,0,0.00420533,0.000706808
0.286432,0.822551,3.12332e-08,0,0.00422819,0.000719895
0.291457,0.831728,2.91098e-08,0,0.00424727,0.00073048
0.296482,0.840853,2.72269e-08,0,0.00426517,0.000740544
0.301508,0.849818,2.63578e-08,0,0.00427954,0.000750207
0.306533,0.858716,2.57028e-08,0,0.00429257,0.000759731
0.311558,0.867502,2.54117e-08,0,0.00430332,0.00076902
0.316583,0.876183,2.52383e-08,0,0.0043121,0.000778135
0.321608,0.884793,2.51444e-08,0,0.00431957,0.000787134
0.326633,0.893263,2.50792e-08,0,0.00432465,0.000795964
0.331658,0.901698,2.50212e-08,0,0.00432914,0.000804752
0.336683,0.909965,2.494e-08,0,0.004331,0.000813404
0.341709,0.918205,2.4854e-08,0,0.00433248,0.000822042
0.346734,0.926294,2.47389e-08,0,0.00433181,0.000830611
0.351759,0.934341,2.46167e-08,0,0.00433057,0.00083917
0.356784,0.942258,2.4473e-08,0,0.00432765,0.000847701
0.361809,0.950115,2.43187e-08,0,0.00432399,0.000856228
0.366834,0.95786,2.41449e-08,0,0.00431897,0.000864746
0.371859,0.965532,2.39582e-08,0,0.00431313,0.000873262
0.376884,0.973105,2.37538e-08,0,0.00430615,0.000881774
0.38191,0.980598,2.35202e-08,0,0.00429832,0.00089028
0.386935,0.987999,2.32532e-08,0,0.00428951,0.000898777
0.39196,0.995317,2.29494e-08,0,0.00427984,0.000907257
0.396985,1.00254,2.26062e-08,0,0.00426928,0.000915719
0.40201,1.00969,2.22299e-08,0,0.00425791,0.000924149
0.407035,1.01675,2.18162e-08,0,0.00424566,0.000932545
0.41206,1.02373,2.13852e-08,0,0.0042327,0.000940898
0.417085,1.03062,2.09312e-08,0,0.00421882,0.000949196
0.422111,1.03744,2.0482e-08,0,0.00420436,0.000957445
0.427136,1.04416,2.00413e-08,0,0.0041889,0.000965611
0.432161,1.05083,1.96084e-08,0,0.00417303,0.000973732
0.437186,1.05738,1.91973e-08,0,0.00415604,0.000981733
0.442211,1.0639,1.87917e-08,0,0.00413884,0.000989707
0.447236,1.07028,1.84204e-08,0,0.00412035,0.000997514
0.452261,1.07666,1.80491e-08,0,0.00410187,0.00100532
0.457286,1.08287,1.77122e-08,0,0.00408196,0.00101291
0.462312,1.08908,1.73759e-08,0,0.00406203,0.0010205
0.467337,1.09516,1.70474e-08,0,0.00404098,0.00102791
0.472362,1.1012,1.6721e-08,0,0.00401964,0.00103526
0.477387,1.10715,1.6375e-08,0,0.00399753,0.00104247
0.482412,1.11303,1.60145e-08,0,0.00397483,0.00104958
0.487437,1.11886,1.56093e-08,0,0.00395172,0.0010566
0.492462,1.12457,1.51115e-08,0,0.00392773,0.00106345
0.497487,1.13028,1.4602e-08,0,0.00390368,0.0010703
0.502513,1.13583,1.38388e-08,0,0.00387844,0.0010769
0.507538,1.14138,1.30756e-08,0,0.00385321,0.00108351
0.512563,1.14681,1.2014e-08,0,0.0038271,0.00108994
0.517588,1.1522,1.08424e-08,0,0.00380068,0.00109631
0.522613,1.15753,9.46672e-09,0,0.00377382,0.0011026
0.527638,1.16276,7.76449e-09,0,0.00374628,0.00110875
0.532663,1.16798,6.05909e-09,0,0.00371873,0.0011149
0.537688,1.17305,3.76657e-09,0,0.00369012,0.00112086
0.542714,1.17811,1.47404e-09,0,0.00366152,0.00112682
0.547739,1.18308,-1.12928e-09,0,0.00363232,0.00113269
0.552764,1.18799,-3.94629e-09,0,0.00360272,0.0011385
0.557789,1.19287,-6.81124e-09,0,0.00357298,0.0011443
0.562814,1.19761,-9.95726e-09,0,0.00354245,0.00115002
0.567839,1.20236,-1.31033e-08,0,0.00351191,0.00115574
0.572864,1.207,-1.63545e-08,0,0.0034808,0.00116143
0.577889,1.21158,-1.96588e-08,0,0.0034494,0.00116712
0.582915,1.21614,-2.28547e-08,0,0.00341788,0.0011728
0.58794,1.22056,-2.54269e-08,0,0.00338566,0.00117847
0.592965,1.22498,-2.79992e-08,0,0.00335345,0.00118414
0.59799,1.2293,-2.94245e-08,0,0.00332078,0.00118968
0.603015,1.23356,-3.00731e-08,0,0.0032878,0.00119511
0.60804,1.23782,-3.0702e-08,0,0.00325481,0.00120055
