y,U_x,U_y,U_z,k,nut
0,0,0,0,7.73345e-15,0
0.00502513,0.0150831,-3.10361e-17,0,1.91734e-13,7.21279e-18
0.0100503,0.0300431,-3.42097e-17,0,1.39564e-12,1.20988e-16
0.0150754,0.0449278,3.96836e-17,0,5.29655e-12,8.59185e-16
0.0201005,0.0597372,2.50404e-16,0,1.41404e-11,3.79961e-15
0.0251256,0.0744711,6.52318e-16,0,3.04834e-11,1.24467e-14
0.0301508,0.0891294,1.29986e-15,0,5.70879e-11,3.32201e-14
0.0351759,0.103712,2.24646e-15,0,9.68696e-11,7.65178e-14
0.040201,0.118219,3.54439e-15,0,1.52861e-10,1.57846e-13
0.0452261,0.132652,5.24449e-15,0,2.28178e-10,2.99074e-13
0.0502513,0.147008,7.39575e-15,0,3.25982e-10,5.29944e-13
0.0552764,0.16129,1.00446e-14,0,4.49429e-10,8.90061e-13
0.0603015,0.175496,1.32347e-14,0,6.01605e-10,1.43156e-12
0.0653266,0.189627,1.70072e-14,0,7.85449e-10,2.22262e-12
0.0703518,0.203676,2.14764e-14,0,1.00795e-09,3.40982e-12
0.0753769,0.217649,2.6624e-14,0,1.26858e-09,5.11437e-12
0.080402,0.231547,3.2481e-14,0,1.56918e-09,7.5335e-12
0.0854271,0.245371,3.90724e-14,0,1.91097e-09,1.0935e-11
0.0904523,0.25912,4.64165e-14,0,2.29447e-09,1.5678e-11
0.0954774,0.272796,5.45236e-14,0,2.71951e-09,2.22345e-11
0.100503,0.286399,6.33944e-14,0,3.18528e-09,3.12067e-11
0.105528,0.299925,7.30596e-14,0,3.69249e-09,4.35917e-11
0.110553,0.313364,8.35945e-14,0,4.2444e-09,6.17783e-11
0.115578,0.32673,9.47757e-14,0,4.83047e-09,8.70347e-11
0.120603,0.340024,1.0649e-13,0,5.44753e-09,1.21775e-10
0.125628,0.353248,1.18592e-13,0,6.09235e-09,1.6891e-10
0.130653,0.366401,1.30915e-13,0,6.76195e-09,2.31833e-10
0.135678,0.379458,1.4285e-13,0,7.45884e-09,3.27232e-10
0.140704,0.392444,1.5337e-13,0,8.17068e-09,4.58391e-10
0.145729,0.405362,1.61266e-13,0,8.89413e-09,6.35258e-10
0.150754,0.418213,1.65712e-13,0,9.62614e-09,8.60971e-10
0.155779,0.430971,1.65193e-13,0,1.03632e-08,1.12201e-09
0.160804,0.443653,1.61137e-13,0,1.10982e-08,1.31967e-09
0.165829,0.456268,1.54724e-13,0,1.18289e-08,1.46595e-09
0.170854,0.468819,1.46493e-13,0,1.2554e-08,1.56498e-09
0.175879,0.481266,1.37949e-13,0,1.32654e-08,1.66398e-09
0.180905,0.493648,1.29198e-13,0,1.39661e-08,1.76266e-09
0.18593,0.505967,1.20252e-13,0,1.46558e-08,1.86094e-09
0.190955,0.518199,1.11037e-13,0,1.53282e-08,1.95844e-09
0.19598,0.530348,1.01737e-13,0,1.59822e-08,2.05488e-09
0.201005,0.542437,9.24624e-14,0,1.66221e-08,2.15047e-09
0.20603,0.554448,8.33173e-14,0,1.72429e-08,2.24482e-09
0.211055,0.566367,7.45573e-14,0,1.78423e-08,2.33782e-09
0.21608,0.578229,6.61105e-14,0,1.84299e-08,2.43018e-09
0.221106,0.590013,5.81474e-14,0,1.90028e-08,2.52181e-09
0.226131,0.601704,5.08991e-14,0,1.95609e-08,2.61292e-09
0.231156,0.613341,4.40905e-14,0,2.01112e-08,2.70382e-09
0.236181,0.624892,3.80298e-14,0,2.06494e-08,2.79447e-09
0.241206,0.636359,3.2723e-14,0,2.11775e-08,2.88505e-09
0.246231,0.647777,2.78708e-14,0,2.16995e-08,2.97559e-09
0.251256,0.659087,2.40237e-14,0,2.22091e-08,3.06616e-09
0.256281,0.670335,2.07593e-14,0,2.27121e-08,3.15678e-09
0.261307,0.681522,1.80702e-14,0,2.32083e-08,3.24746e-09
0.266332,0.692601,1.64038e-14,0,2.36929e-08,3.33829e-09
