y,U_x,U_y,U_z,k,nut
0,0,0,0,8.0249e-10,0
0.00502513,0.017274,6.87627e-10,0,1.9901e-08,1.01075e-11
0.0100503,0.0344071,2.15271e-09,0,1.4488e-07,1.69557e-10
0.0150754,0.0514541,4.26178e-09,0,5.49888e-07,1.20399e-09
0.0201005,0.0684147,6.79357e-09,0,1.46816e-06,5.32266e-09
0.0251256,0.0852889,9.51861e-09,0,3.16492e-06,1.74224e-08
0.0301508,0.102076,1.22265e-08,0,5.92584e-06,4.64296e-08
0.0351759,0.118777,1.4717e-08,0,1.00502e-05,1.06651e-07
0.040201,0.13539,1.67966e-08,0,1.58448e-05,2.18988e-07
0.0452261,0.151914,1.82789e-08,0,2.36182e-05,4.11845e-07
0.0502513,0.168349,1.89853e-08,0,3.36737e-05,7.21534e-07
0.0552764,0.184693,1.87464e-08,0,4.6302e-05,1.19201e-06
0.0603015,0.200945,1.74026e-08,0,6.17736e-05,1.87385e-06
0.0653266,0.217101,1.48075e-08,0,8.03307e-05,2.82252e-06
0.0703518,0.233148,1.06554e-08,0,0.000102582,4.14199e-06
0.0753769,0.249089,4.95395e-09,0,0.000128401,5.86953e-06
0.080402,0.264922,-2.37077e-09,0,0.000157889,8.06229e-06
0.0854271,0.28064,-1.1348e-08,0,0.000191087,1.07695e-05
0.0904523,0.296239,-2.19535e-08,0,0.000227976,1.403e-05
0.0954774,0.311714,-3.41044e-08,0,0.000268476,1.78713e-05
0.100503,0.327062,-4.76576e-08,0,0.000312455,2.23092e-05
0.105528,0.342269,-6.24582e-08,0,0.000359909,2.73822e-05
0.110553,0.357308,-7.8205e-08,0,0.000411013,3.31772e-05
0.115578,0.3722,-9.42158e-08,0,0.000464825,3.95512e-05
0.120603,0.386943,-1.09998e-07,0,0.000521022,4.64698e-05
0.125628,0.401536,-1.25051e-07,0,0.000579284,5.38946e-05
0.130653,0.415976,-1.38862e-07,0,0.000639313,6.17893e-05
0.135678,0.430202,-1.498e-07,0,0.000701111,7.02381e-05
0.140704,0.444272,-1.57746e-07,0,0.000763733,7.90235e-05
0.145729,0.458185,-1.62202e-07,0,0.000826896,8.80979e-05
0.150754,0.471945,-1.62729e-07,0,0.000890351,9.74184e-05
0.155779,0.485495,-1.56651e-07,0,0.000953704,0.000106993
0.160804,0.498873,-1.43733e-07,0,0.00101654,0.000116701
0.165829,0.512103,-1.24704e-07,0,0.00107871,0.00012649
0.170854,0.525189,-9.96302e-08,0,0.00114012,0.000136331
0.175879,0.538047,-6.81318e-08,0,0.00119983,0.000145808
0.180905,0.550768,-3.53215e-08,0,0.00125829,0.000155034
0.18593,0.563361,-2.10548e-09,0,0.00131553,0.000164095
0.190955,0.575775,2.92768e-08,0,0.00137095,0.00017313
0.19598,0.588024,5.70851e-08,0,0.00142452,0.000182151
0.201005,0.600155,8.25269e-08,0,0.00147673,0.000191157
0.20603,0.612133,1.0512e-07,0,0.00152711,0.000200139
0.211055,0.623933,1.24604e-07,0,0.00157527,0.000209097
0.21608,0.635625,1.41971e-07,0,0.00162204,0.000218047
0.221106,0.647171,1.56306e-07,0,0.00166691,0.000226993
0.226131,0.658544,1.65392e-07,0,0.00170947,0.000235973
0.231156,0.669819,1.70656e-07,0,0.00175069,0.00024499
0.236181,0.680935,1.68734e-07,0,0.00178973,0.000254085
0.241206,0.691902,1.6259e-07,0,0.00182667,0.000263041
0.246231,0.702781,1.54425e-07,0,0.00186234,0.000271848
0.251256,0.713476,1.44835e-07,0,0.00189531,0.00027994
0.256281,0.724071,1.36775e-07,0,0.00192677,0.000287693
0.261307,0.734567,1.30225e-07,0,0.00195676,0.00029511
0.266332,0.744894,1.29465e-07,0,0.00198426,0.000302292
0.271357,0.755154,1.30316e-07,0,0.0020108,0.000309387
0.276382,0.765266,1.33895e-07,0,0.00203523,0.000316294
0.281407,0.775275,1.38189e-07,0,0.00205824,0.000323087
0.286432,0.785198,1.43084e-07,0,0.00208007,0.000329784
0.291457,0.794964,1.48121e-07,0,0.00209982,0.000336328
0.296482,0.804679,1.53123e-07,0,0.00211889,0.000342824
0.301508,0.814231,1.57666e-07,0,0.00213588,0.000349178
0.306533,0.823716,1.61849e-07,0,0.00215202,0.000355478
0.311558,0.833085,1.65423e-07,0,0.00216673,0.000361685
0.316583,0.842345,1.68402e-07,0,0.00218011,0.000367805
0.321608,0.851532,1.70979e-07,0,0.0021926,0.000373868
0.326633,0.860574,1.72862e-07,0,0.00220336,0.000379801
0.331658,0.869581,1.74572e-07,0,0.00221369,0.000385702
0.336683,0.878412,1.7558e-07,0,0.00222194,0.000391421
0.341709,0.887217,1.76478e-07,0,0.00222987,0.000397109
0.346734,0.895867,1.76734e-07,0,0.00223597,0.000402609
0.351759,0.904473,1.7673e-07,0,0.00224155,0.000408045
0.356784,0.912947,1.75955e-07,0,0.00224558,0.000413292
0.361809,0.921361,1.75098e-07,0,0.00224888,0.000418437
0.366834,0.929661,1.7409e-07,0,0.00225085,0.000423392
0.371859,0.93789,1.73316e-07,0,0.00225197,0.000428209
0.376884,0.946019,1.72864e-07,0,0.00225191,0.000432838
0.38191,0.95407,1.72514e-07,0,0.00225092,0.000437302
0.386935,0.962031,1.72283e-07,0,0.00224886,0.000441576
0.39196,0.969912,1.72194e-07,0,0.00224585,0.000445661
0.396985,0.977706,1.72257e-07,0,0.00224183,0.000449545
0.40201,0.985424,1.72259e-07,0,0.0022369,0.000453234
0.407035,0.993056,1.72193e-07,0,0.00223096,0.000456705
0.41206,1.00062,1.72131e-07,0,0.00222421,0.000459994
0.417085,1.00809,1.72077e-07,0,0.0022164,0.000463043
0.422111,1.0155,1.7234e-07,0,0.00220794,0.000465933
0.427136,1.02282,1.7316e-07,0,0.00219832,0.000468543
