y,U_x,U_y,U_z
0,0,0,0
0.00502513,0.113824,5.99663e-09,0
0.0100503,0.224624,1.2133e-08,0
0.0150754,0.320302,1.89679e-08,0
0.0201005,0.407634,2.50045e-08,0
0.0251256,0.473583,2.89956e-08,0
0.0301508,0.531447,3.20191e-08,0
0.0351759,0.573662,3.31701e-08,0
0.040201,0.611269,3.36e-08,0
0.0452261,0.640122,3.26605e-08,0
0.0502513,0.66673,3.16453e-08,0
0.0552764,0.687888,3.04467e-08,0
0.0603015,0.708188,2.92507e-08,0
0.0653266,0.724578,2.80668e-08,0
0.0703518,0.740945,2.68828e-08,0
0.0753769,0.754184,2.56758e-08,0
0.080402,0.767424,2.44687e-08,0
0.0854271,0.778965,2.31476e-08,0
0.0904523,0.790006,2.17929e-08,0
0.0954774,0.800282,2.04176e-08,0
0.100503,0.809708,1.90195e-08,0
0.105528,0.818999,1.76491e-08,0
0.110553,0.827185,1.65072e-08,0
0.115578,0.835371,1.53652e-08,0
0.120603,0.842893,1.44763e-08,0
0.125628,0.850096,1.37087e-08,0
0.130653,0.857161,1.30403e-08,0
0.135678,0.863568,1.28456e-08,0
0.140704,0.869975,1.26509e-08,0
0.145729,0.875988,1.29056e-08,0
0.150754,0.881737,1.34616e-08,0
0.155779,0.887485,1.40176e-08,0
0.160804,0.892708,1.48229e-08,0
0.165829,0.897903,1.56412e-08,0
0.170854,0.902993,1.64102e-08,0
0.175879,0.907719,1.70104e-08,0
0.180905,0.912445,1.76106e-08,0
0.18593,0.917002,1.80196e-08,0
0.190955,0.921327,1.81683e-08,0
0.19598,0.925652,1.8317e-08,0
0.201005,0.92979,1.82281e-08,0
0.20603,0.933768,1.79372e-08,0
0.211055,0.937745,1.76463e-08,0
0.21608,0.941547,1.74189e-08,0
0.221106,0.945219,1.72384e-08,0
0.226131,0.948891,1.70579e-08,0
0.231156,0.95242,1.7065e-08,0
0.236181,0.955819,1.72423e-08,0
0.241206,0.959219,1.74196e-08,0
0.246231,0.962523,1.7633e-08,0
0.251256,0.965675,1.79037e-08,0
0.256281,0.968828,1.81744e-08,0
0.261307,0.971945,1.83608e-08,0
0.266332,0.974871,1.80962e-08,0
0.271357,0.977797,1.78316e-08,0
0.276382,0.980723,1.7567e-08,0
0.281407,0.983473,1.64705e-08,0
0.286432,0.986188,1.52115e-08,0
0.291457,0.988903,1.39525e-08,0
0.296482,0.991534,1.25103e-08,0
0.301508,0.994051,1.08155e-08,0
0.306533,0.996569,9.12078e-09,0
0.311558,0.999086,7.42602e-09,0
0.316583,1.00143,6.68105e-09,0
0.321608,1.00376,6.03471e-09,0
0.326633,1.00609,5.38837e-09,0
0.331658,1.00837,4.97631e-09,0
0.336683,1.01053,5.13576e-09,0
0.341709,1.01269,5.29522e-09,0
0.346734,1.01485,5.45467e-09,0
0.351759,1.01692,5.9197e-09,0
0.356784,1.01892,6.61352e-09,0
0.361809,1.02093,7.30734e-09,0
0.366834,1.02293,8.00116e-09,0
0.371859,1.02483,8.5165e-09,0
0.376884,1.0267,8.97114e-09,0
0.38191,1.02857,9.42579e-09,0
0.386935,1.03043,9.88043e-09,0
0.39196,1.03219,9.33884e-09,0
0.396985,1.03393,8.56477e-09,0
0.40201,1.03567,7.7907e-09,0
0.407035,1.03741,7.01663e-09,0
0.41206,1.03905,5.87354e-09,0
0.417085,1.04067,4.61547e-09,0
0.422111,1.04229,3.35741e-09,0
0.427136,1.04391,2.09934e-09,0
0.432161,1.04546,9.44485e-10,0
0.437186,1.04697,-1.40975e-10,0
0.442211,1.04847,-1.22644e-09,0
0.447236,1.04998,-2.3119e-09,0
0.452261,1.05145,-3.26444e-09,0
0.457286,1.05285,-3.92651e-09,0
0.462312,1.05425,-4.58858e-09,0
0.467337,1.05565,-5.25065e-09,0
0.472362,1.05705,-5.91272e-09,0
0.477387,1.05836,-6.15889e-09,0
0.482412,1.05966,-6.3624e-09,0
0.487437,1.06096,-6.56592e-09,0
0.492462,1.06226,-6.76944e-09,0
0.497487,1.06352,-6.78804e-09,0
0.502513,1.06473,-6.49657e-09,0
0.507538,1.06593,-6.20511e-09,0
0.512563,1.06714,-5.91364e-09,0
0.517588,1.06834,-5.62218e-09,0
0.522613,1.06948,-5.17623e-09,0
0.527638,1.07059,-4.6672e-09,0
0.532663,1.07171,-4.15818e-09,0
0.537688,1.07282,-3.64916e-09,0
0.542714,1.07394,-3.14013e-09,0
0.547739,1.07497,-2.6764e-09,0
0.552764,1.076,-2.21701e-09,0
0.557789,1.07702,-1.75761e-09,0
0.562814,1.07805,-1.29821e-09,0
0.567839,1.07908,-8.38808e-10,0
0.572864,1.08003,-5.74496e-10,0
0.577889,1.08097,-3.14617e-10,0
0.582915,1.08191,-5.47379e-11,0
0.58794,1.08286,2.05141e-10,0
0.592965,1.0838,4.6502e-10,0
0.59799,1.08467,5.54627e-10,0
0.603015,1.08554,6.25563e-10,0
0.60804,1.0864,6.965e-10,0
0.613065,1.08726,7.67437e-10,0
0.61809,1.08812,8.38374e-10,0
0.623116,1.08893,8.44857e-10,0
0.628141,1.08972,8.20858e-10,0
0.633166,1.0905,7.96859e-10,0
0.638191,1.09129,7.7286e-10,0
0.643216,1.09208,7.48861e-10,0
0.648241,1.09284,7.17675e-10,0
0.653266,1.09355,6.70247e-10,0
0.658291,1.09426,6.22819e-10,0
0.663317,1.09497,5.75391e-10,0
0.668342,1.09568,5.27963e-10,0
0.673367,1.09639,4.80535e-10,0
0.678392,1.09705,4.36086e-10,0
0.683417,1.09769,3.92475e-10,0
0.688442,1.09833,3.48863e-10,0
0.693467,1.09896,3.05252e-10,0
0.698492,1.0996,2.61641e-10,0
0.703518,1.10023,2.18428e-10,0
0.708543,1.1008,1.78987e-10,0
0.713568,1.10137,1.39546e-10,0
0.718593,1.10194,1.00106e-10,0
0.723618,1.10251,6.06647e-11,0
0.728643,1.10307,2.12238e-11,0
0.733668,1.10362,-1.90591e-11,0
0.738693,1.10412,-6.19004e-11,0
0.743719,1.10462,-1.04742e-10,0
0.748744,1.10512,-1.47583e-10,0
0.753769,1.10561,-1.90424e-10,0
0.758794,1.10611,-2.33265e-10,0
0.763819,1.10659,-2.78107e-10,0
0.768844,1.10702,-3.29573e-10,0
0.773869,1.10745,-3.8104e-10,0
0.778894,1.10788,-4.32507e-10,0
0.78392,1.10831,-4.83974e-10,0
0.788945,1.10874,-5.35441e-10,0
0.79397,1.10917,-5.86895e-10,0
0.798995,1.10953,-6.3806e-10,0
0.80402,1.10989,-6.89224e-10,0
0.809045,1.11025,-7.40389e-10,0
0.81407,1.11061,-7.91554e-10,0
0.819095,1.11098,-8.42718e-10,0
0.824121,1.11134,-8.93883e-10,0
0.829146,1.11166,-9.25304e-10,0
0.834171,1.11195,-9.47323e-10,0
0.839196,1.11225,-9.69342e-10,0
0.844221,1.11255,-9.9136e-10,0
0.849246,1.11284,-1.01338e-09,0
0.854271,1.11314,-1.0354e-09,0
0.859296,1.11343,-1.05075e-09,0
0.864322,1.11366,-1.02093e-09,0
0.869347,1.11389,-9.91117e-10,0
0.874372,1.11412,-9.61302e-10,0
0.879397,1.11436,-9.31488e-10,0
0.884422,1.11459,-9.01673e-10,0
0.889447,1.11482,-8.71858e-10,0
0.894472,1.11503,-8.28969e-10,0
0.899497,1.11519,-7.65805e-10,0
0.904523,1.11536,-7.02641e-10,0
0.909548,1.11552,-6.39476e-10,0
0.914573,1.11569,-5.76312e-10,0
0.919598,1.11585,-5.13148e-10,0
0.924623,1.11602,-4.49984e-10,0
0.929648,1.11616,-3.81334e-10,0
0.934673,1.11626,-3.06298e-10,0
0.939698,1.11636,-2.31263e-10,0
0.944724,1.11645,-1.56227e-10,0
0.949749,1.11655,-8.11914e-11,0
0.954774,1.11665,-6.15571e-12,0
0.959799,1.11675,6.88799e-11,0
0.964824,1.11683,1.13497e-10,0
0.969849,1.11686,9.72834e-11,0
0.974874,1.1169,8.10695e-11,0
0.979899,1.11693,6.48556e-11,0
0.984925,1.11696,4.86417e-11,0
0.98995,1.11699,3.24278e-11,0
0.994975,1.11703,1.62139e-11,0
1,1.11706,0,0
