y,U_x,U_y,U_z,k,nut
0,0,0,0,3.99977e-08,0
0.00502513,0.0355606,-7.49905e-09,0,9.91831e-07,1.11226e-09
0.0100503,0.0708305,-2.77032e-08,0,7.21777e-06,1.8624e-08
0.0150754,0.105919,-6.23404e-08,0,2.73629e-05,1.31563e-07
0.0201005,0.140815,-1.11943e-07,0,7.28455e-05,5.7497e-07
0.0251256,0.175483,-1.76656e-07,0,0.000156085,1.84176e-06
0.0301508,0.209855,-2.56312e-07,0,0.000289028,4.73699e-06
0.0351759,0.243812,-3.49918e-07,0,0.000481358,1.03278e-05
0.040201,0.277183,-4.55062e-07,0,0.000738502,1.97723e-05
0.0452261,0.309759,-5.67447e-07,0,0.00106003,3.40846e-05
0.0502513,0.341318,-6.80848e-07,0,0.00143927,5.39426e-05
0.0552764,0.371656,-7.87733e-07,0,0.00186438,7.96184e-05
0.0603015,0.400617,-8.80458e-07,0,0.00232059,0.000111035
0.0653266,0.4281,-9.52641e-07,0,0.00279256,0.000147887
0.0703518,0.453889,-9.96978e-07,0,0.00326503,0.000190287
0.0753769,0.478142,-1.01545e-06,0,0.00372545,0.000237274
0.080402,0.50091,-1.01172e-06,0,0.00416597,0.00028841
0.0854271,0.522276,-9.91743e-07,0,0.00458155,0.000342797
0.0904523,0.542346,-9.61963e-07,0,0.00496956,0.000398753
0.0954774,0.561238,-9.27995e-07,0,0.00532923,0.000455253
0.100503,0.579068,-8.94069e-07,0,0.005661,0.000512441
0.105528,0.595879,-8.63164e-07,0,0.00596431,0.000571423
0.110553,0.611625,-8.37429e-07,0,0.0062362,0.000632315
0.115578,0.626563,-8.1652e-07,0,0.00648324,0.00069449
0.120603,0.640755,-8.00353e-07,0,0.00670691,0.000757681
0.125628,0.654262,-7.88627e-07,0,0.0069087,0.000821634
0.130653,0.667131,-7.80936e-07,0,0.00708989,0.000886114
0.135678,0.67922,-7.77464e-07,0,0.00724559,0.000950852
0.140704,0.690798,-7.76021e-07,0,0.00738452,0.00101546
0.145729,0.701903,-7.75977e-07,0,0.007508,0.00107976
0.150754,0.712574,-7.76802e-07,0,0.00761724,0.0011436
0.155779,0.722704,-7.77889e-07,0,0.00770897,0.00120636
0.160804,0.732438,-7.78638e-07,0,0.00778798,0.00126795
0.165829,0.741848,-7.78959e-07,0,0.00785674,0.00132845
0.170854,0.750959,-7.78775e-07,0,0.00791605,0.00138785
0.175879,0.759633,-7.77689e-07,0,0.00796192,0.00144527
