# Residuals   
# Time        	p             	Ux            	Uy            
0             	N/A	N/A
1             	9.999965e-01	0.000000e+00	0.000000e+00
2             	1.000000e+00	9.946900e-01	1.000000e+00
3             	2.024276e-01	1.941318e-01	6.656893e-01
4             	1.282042e-01	5.636538e-02	4.288214e-01
5             	1.653335e-01	7.284598e-02	6.388655e-01
6             	3.700656e-01	1.069949e-01	6.191993e-01
7             	4.861769e-01	1.331920e-01	5.937434e-01
8             	3.220078e-01	1.335904e-01	5.915711e-01
9             	4.171717e-01	1.470884e-01	5.947193e-01
10            	2.592494e-01	7.920496e-02	5.627326e-01
11            	3.022523e-01	4.838827e-02	5.247018e-01
12            	2.465809e-01	3.720952e-02	4.143516e-01
13            	2.574254e-01	3.158818e-02	3.758087e-01
14            	1.550882e-01	2.680535e-02	3.666157e-01
15            	2.483973e-01	2.462328e-02	4.212810e-01
16            	1.860426e-01	2.242366e-02	3.556498e-01
17            	8.983913e-02	1.828510e-02	3.398602e-01
18            	8.736339e-02	1.668289e-02	3.795393e-01
19            	1.482801e-01	1.486425e-02	2.962907e-01
20            	1.910973e-01	1.398954e-02	2.598288e-01
21            	2.207387e-01	1.292853e-02	2.700203e-01
22            	1.205304e-01	1.179111e-02	2.611235e-01
23            	3.928171e-02	1.115262e-02	2.299240e-01
24            	2.491234e-02	1.058896e-02	2.184366e-01
25            	1.695070e-02	1.012419e-02	2.039640e-01
26            	1.337268e-02	9.712057e-03	1.885205e-01
27            	1.022391e-02	9.359568e-03	1.666284e-01
28            	8.813813e-03	9.038048e-03	1.460835e-01
29            	7.494599e-03	8.750735e-03	1.325353e-01
30            	7.726340e-03	8.459122e-03	1.107662e-01
31            	7.949875e-03	8.204893e-03	9.873793e-02
32            	8.210417e-03	7.942418e-03	8.942426e-02
33            	9.819079e-03	7.715432e-03	7.832719e-02
34            	1.275190e-02	7.440988e-03	6.794654e-02
35            	8.334325e-03	7.136245e-03	5.475978e-02
36            	1.090422e-02	6.868377e-03	4.136658e-02
37            	6.546224e-03	6.643267e-03	3.153807e-02
38            	6.747387e-03	6.429079e-03	2.869132e-02
39            	3.771846e-03	6.231583e-03	2.791370e-02
40            	3.468713e-03	6.065684e-03	2.847965e-02
41            	2.581363e-03	5.904596e-03	2.828623e-02
42            	2.823934e-03	5.768139e-03	2.656412e-02
43            	2.174569e-03	5.637675e-03	2.725369e-02
44            	3.191365e-03	5.525320e-03	2.585407e-02
45            	1.851294e-03	5.427305e-03	2.756177e-02
46            	3.912491e-03	5.332478e-03	2.491438e-02
47            	2.133206e-03	5.251898e-03	2.587424e-02
48            	4.710226e-03	5.168622e-03	2.317022e-02
49            	2.551301e-03	5.099342e-03	2.509711e-02
50            	5.716275e-03	5.028629e-03	2.220821e-02
51            	3.060461e-03	4.968994e-03	2.447204e-02
52            	6.982088e-03	4.905233e-03	2.150182e-02
53            	3.736586e-03	4.859918e-03	2.473631e-02
54            	8.454053e-03	4.802293e-03	2.133042e-02
55            	4.397020e-03	4.759578e-03	2.517107e-02
56            	1.017729e-02	4.704848e-03	2.133787e-02
57            	7.190633e-03	4.664435e-03	2.558411e-02
58            	5.458595e-03	4.613707e-03	2.792117e-02
59            	9.086252e-03	4.567230e-03	2.464176e-02
60            	5.574978e-03	4.514083e-03	2.906610e-02
61            	2.033147e-03	4.469591e-03	2.409252e-02
62            	6.669861e-03	4.423055e-03	2.177544e-02
63            	1.962489e-03	4.365799e-03	2.799777e-02
64            	2.096171e-03	4.323386e-03	2.416143e-02
65            	2.999080e-03	4.274637e-03	2.051208e-02
66            	3.603947e-03	4.228824e-03	2.026479e-02
67            	3.252741e-03	4.185701e-03	2.143431e-02
68            	2.709651e-03	4.143475e-03	2.319145e-02
69            	2.196721e-03	4.102460e-03	2.415613e-02
70            	1.891248e-03	4.062419e-03	2.441120e-02
71            	1.732139e-03	4.024172e-03	2.421130e-02
72            	1.629294e-03	3.987621e-03	2.381171e-02
73            	1.570631e-03	3.951154e-03	2.325366e-02
74            	1.625857e-03	3.915343e-03	2.262439e-02
75            	1.645535e-03	3.879556e-03	2.199311e-02
76            	1.708112e-03	3.844450e-03	2.137962e-02
77            	1.782342e-03	3.809905e-03	2.073307e-02
78            	1.807794e-03	3.776616e-03	2.017255e-02
79            	1.827769e-03	3.743375e-03	1.971681e-02
80            	1.850094e-03	3.710748e-03	1.939075e-02
81            	2.060830e-03	3.678771e-03	1.916485e-02
82            	2.146711e-03	3.647280e-03	1.885943e-02
83            	2.208909e-03	3.616004e-03	1.860413e-02
84            	2.327121e-03	3.585306e-03	1.833675e-02
85            	2.439680e-03	3.555507e-03	1.817118e-02
86            	2.565566e-03	3.526611e-03	1.793317e-02
87            	2.737745e-03	3.497916e-03	1.775704e-02
88            	3.179231e-03	3.470295e-03	1.773948e-02
89            	3.369197e-03	3.443118e-03	1.764936e-02
90            	3.438725e-03	3.416442e-03	1.751415e-02
91            	3.747123e-03	3.390139e-03	1.741235e-02
92            	4.402722e-03	3.364725e-03	1.727574e-02
93            	4.756356e-03	3.339750e-03	1.711840e-02
94            	5.694337e-03	3.315689e-03	1.703082e-02
95            	8.520871e-03	3.292968e-03	1.713852e-02
96            	1.109918e-02	3.271114e-03	1.714944e-02
97            	1.737140e-02	3.249940e-03	1.704592e-02
98            	1.609617e-02	3.229516e-03	1.680771e-02
99            	1.010491e-02	3.209998e-03	1.670795e-02
100           	7.708505e-03	3.191026e-03	1.664785e-02
101           	6.647481e-03	3.171658e-03	1.695743e-02
102           	6.125041e-03	3.153827e-03	1.731424e-02
103           	5.667204e-03	3.136674e-03	1.743645e-02
104           	4.533939e-03	3.120416e-03	1.745762e-02
105           	3.693861e-03	3.104874e-03	1.745144e-02
106           	3.231159e-03	3.089841e-03	1.721982e-02
107           	2.775331e-03	3.075239e-03	1.698697e-02
108           	2.726699e-03	3.061269e-03	1.686860e-02
109           	2.824409e-03	3.047771e-03	1.699865e-02
110           	2.516203e-03	3.034652e-03	1.688527e-02
111           	2.348929e-03	3.021662e-03	1.678573e-02
112           	2.118218e-03	3.009157e-03	1.672120e-02
113           	1.869095e-03	2.996758e-03	1.665595e-02
114           	1.711431e-03	2.984552e-03	1.660331e-02
115           	2.011853e-03	2.972702e-03	1.645153e-02
116           	1.913208e-03	2.961397e-03	1.627546e-02
117           	1.816670e-03	2.950572e-03	1.630895e-02
118           	1.645639e-03	2.940095e-03	1.630436e-02
119           	1.457657e-03	2.929825e-03	1.628050e-02
120           	1.362522e-03	2.919885e-03	1.627957e-02
121           	1.283799e-03	2.910186e-03	1.602574e-02
122           	1.649646e-03	2.900852e-03	1.597974e-02
123           	1.492798e-03	2.891822e-03	1.590289e-02
124           	1.406918e-03	2.882989e-03	1.600807e-02
125           	1.285926e-03	2.874275e-03	1.602457e-02
126           	1.197573e-03	2.865593e-03	1.599291e-02
127           	1.116336e-03	2.857025e-03	1.574323e-02
128           	1.194727e-03	2.848710e-03	1.558675e-02
129           	1.493406e-03	2.840965e-03	1.575249e-02
130           	1.391085e-03	2.833627e-03	1.558663e-02
131           	1.298329e-03	2.826425e-03	1.543238e-02
132           	1.196858e-03	2.819429e-03	1.542597e-02
133           	1.148369e-03	2.812638e-03	1.537075e-02
134           	1.070488e-03	2.805970e-03	1.531485e-02
135           	1.167590e-03	2.799330e-03	1.532884e-02
136           	1.425062e-03	2.792971e-03	1.531987e-02
137           	1.365279e-03	2.786770e-03	1.528474e-02
138           	1.283459e-03	2.780653e-03	1.533257e-02
139           	1.217578e-03	2.774676e-03	1.521919e-02
140           	1.132649e-03	2.769194e-03	1.510381e-02
141           	1.051078e-03	2.763822e-03	1.505682e-02
142           	1.235116e-03	2.758528e-03	1.491407e-02
143           	1.421345e-03	2.753396e-03	1.492847e-02
144           	1.326434e-03	2.748368e-03	1.497192e-02
145           	1.238335e-03	2.743436e-03	1.479351e-02
146           	1.160119e-03	2.738529e-03	1.458583e-02
147           	1.046220e-03	2.733620e-03	1.446062e-02
148           	9.695088e-04	2.728793e-03	1.439539e-02
149           	1.027298e-03	2.724143e-03	1.427141e-02
150           	1.383381e-03	2.720117e-03	1.447674e-02
151           	1.285413e-03	2.716238e-03	1.447996e-02
152           	1.195771e-03	2.712432e-03	1.442982e-02
153           	1.091838e-03	2.708609e-03	1.437458e-02
154           	1.014244e-03	2.704784e-03	1.414282e-02
155           	9.720823e-04	2.700954e-03	1.397379e-02
156           	8.931529e-04	2.697149e-03	1.396357e-02
157           	1.537827e-03	2.693513e-03	1.397667e-02
158           	1.373296e-03	2.689984e-03	1.401576e-02
159           	1.261528e-03	2.686853e-03	1.406984e-02
160           	1.162358e-03	2.683978e-03	1.402733e-02
161           	1.084307e-03	2.681032e-03	1.388460e-02
162           	9.979532e-04	2.678013e-03	1.386386e-02
163           	9.296080e-04	2.675000e-03	1.368100e-02
164           	1.647134e-03	2.672050e-03	1.365463e-02
165           	1.413847e-03	2.669241e-03	1.387500e-02
166           	1.327151e-03	2.666331e-03	1.376311e-02
167           	1.241947e-03	2.663272e-03	1.357347e-02
168           	1.097972e-03	2.660872e-03	1.350101e-02
169           	1.008677e-03	2.658687e-03	1.340888e-02
170           	9.213921e-04	2.656465e-03	1.323209e-02
171           	1.540279e-03	2.654273e-03	1.328251e-02
172           	1.391756e-03	2.652237e-03	1.343631e-02
173           	1.310926e-03	2.650177e-03	1.345542e-02
174           	1.210594e-03	2.647875e-03	1.339843e-02
175           	1.150961e-03	2.645482e-03	1.328728e-02
176           	1.073048e-03	2.643151e-03	1.302112e-02
177           	9.668859e-04	2.641605e-03	1.302966e-02
178           	1.006881e-03	2.640123e-03	1.284494e-02
179           	1.602343e-03	2.638729e-03	1.282092e-02
180           	1.413084e-03	2.637401e-03	1.306790e-02
181           	1.308924e-03	2.635863e-03	1.308507e-02
182           	1.223813e-03	2.634161e-03	1.283835e-02
183           	1.107793e-03	2.632423e-03	1.278374e-02
184           	1.053399e-03	2.630719e-03	1.266194e-02
185           	9.738333e-04	2.629128e-03	1.242043e-02
186           	1.755355e-03	2.628305e-03	1.246189e-02
187           	1.492807e-03	2.627593e-03	1.257753e-02
188           	1.374832e-03	2.626711e-03	1.255068e-02
189           	1.220614e-03	2.625635e-03	1.249580e-02
190           	1.211364e-03	2.624501e-03	1.241505e-02
191           	1.114210e-03	2.623384e-03	1.215444e-02
192           	1.023029e-03	2.622302e-03	1.207962e-02
193           	1.863115e-03	2.621301e-03	1.204014e-02
194           	1.572743e-03	2.620399e-03	1.209420e-02
195           	1.433321e-03	2.620165e-03	1.221014e-02
196           	1.245624e-03	2.619765e-03	1.206291e-02
197           	1.150820e-03	2.619239e-03	1.185324e-02
198           	1.030332e-03	2.618692e-03	1.175772e-02
199           	9.585083e-04	2.618175e-03	1.163333e-02
200           	9.564432e-04	2.617694e-03	1.140397e-02
201           	1.894226e-03	2.617338e-03	1.148852e-02
202           	1.588742e-03	2.616256e-03	1.154430e-02
203           	1.484828e-03	2.616448e-03	1.148651e-02
204           	1.314895e-03	2.616579e-03	1.139311e-02
205           	1.188017e-03	2.616673e-03	1.127330e-02
206           	1.091005e-03	2.616761e-03	1.106621e-02
207           	9.600752e-04	2.616885e-03	1.104641e-02
208           	1.795927e-03	2.617113e-03	1.094210e-02
209           	1.528812e-03	2.616723e-03	1.092973e-02
210           	1.387528e-03	2.615876e-03	1.101107e-02
