y,U_x,U_y,U_z,k,nut
0,0,0,0,2.22045e-16,0
0.00502513,0.0150838,1.38243e-19,0,2.22045e-16,1.55482e-20
0.0100503,0.0300444,5.52684e-19,0,2.22045e-16,5.39444e-20
0.0150754,0.0449298,1.30103e-18,0,2.22045e-16,1.25012e-19
0.0201005,0.0597398,2.33195e-18,0,2.22045e-16,2.30938e-19
0.0251256,0.0744744,3.61938e-18,0,2.22045e-16,3.70716e-19
0.0301508,0.0891334,5.11202e-18,0,2.22045e-16,5.42326e-19
0.0351759,0.103717,6.76772e-18,0,2.22045e-16,7.44699e-19
0.040201,0.118225,8.60175e-18,0,2.22045e-16,9.78329e-19
0.0452261,0.132658,1.06696e-17,0,2.22045e-16,1.24421e-18
0.0502513,0.147014,1.30198e-17,0,2.22045e-16,1.54273e-18
0.0552764,0.161296,1.56129e-17,0,2.22045e-16,1.87358e-18
0.0603015,0.175504,1.83207e-17,0,2.22045e-16,2.23614e-18
0.0653266,0.189636,2.10897e-17,0,2.22045e-16,2.62956e-18
0.0703518,0.203685,2.39356e-17,0,2.22045e-16,3.05595e-18
0.0753769,0.217659,2.67963e-17,0,2.22045e-16,3.51093e-18
0.080402,0.231558,2.94771e-17,0,2.22045e-16,3.99277e-18
0.0854271,0.245382,3.18457e-17,0,2.22045e-16,4.4995e-18
0.0904523,0.259131,3.38932e-17,0,2.22045e-16,5.02902e-18
0.0954774,0.272807,3.56617e-17,0,2.22045e-16,5.57907e-18
0.100503,0.28641,3.72009e-17,0,2.22045e-16,6.14737e-18
0.105528,0.299937,3.85637e-17,0,2.22045e-16,6.73233e-18
0.110553,0.313377,3.97263e-17,0,2.22045e-16,7.3328e-18
0.115578,0.326743,4.04059e-17,0,2.22045e-16,7.94332e-18
0.120603,0.340038,4.06244e-17,0,2.22045e-16,8.56163e-18
0.125628,0.353262,4.05136e-17,0,2.22045e-16,9.18567e-18
0.130653,0.366415,4.02772e-17,0,2.22045e-16,9.8136e-18
0.135678,0.379472,4.00392e-17,0,2.22045e-16,1.04432e-17
0.140704,0.392459,3.99534e-17,0,2.22045e-16,1.10718e-17
0.145729,0.405377,3.99651e-17,0,2.22045e-16,1.16982e-17
0.150754,0.418228,4.00292e-17,0,2.22045e-16,1.23212e-17
0.155779,0.430986,4.01062e-17,0,2.22045e-16,1.29377e-17
0.160804,0.443668,4.03736e-17,0,2.22045e-16,1.35471e-17
0.165829,0.456284,4.08222e-17,0,2.22045e-16,1.41496e-17
0.170854,0.468836,4.14548e-17,0,2.22045e-16,1.4745e-17
0.175879,0.481283,4.20244e-17,0,2.22045e-16,1.53272e-17
0.180905,0.493665,4.25002e-17,0,2.22045e-16,1.59005e-17
0.18593,0.505984,4.29249e-17,0,2.22045e-16,1.64649e-17
0.190955,0.518216,4.33877e-17,0,2.22045e-16,1.70164e-17
0.19598,0.530366,4.39765e-17,0,2.22045e-16,1.75551e-17
0.201005,0.542455,4.45867e-17,0,2.22045e-16,1.80842e-17
0.20603,0.554466,4.51513e-17,0,2.22045e-16,1.86007e-17
0.211055,0.566385,4.55305e-17,0,2.22045e-16,1.91017e-17
0.21608,0.578247,4.58687e-17,0,2.22045e-16,1.9593e-17
0.221106,0.590031,4.62062e-17,0,2.22045e-16,2.0071e-17
0.226131,0.601722,4.65052e-17,0,2.22045e-16,2.05327e-17
0.231156,0.613359,4.6804e-17,0,2.22045e-16,2.0985e-17
0.236181,0.62491,4.71296e-17,0,2.22045e-16,2.14218e-17
0.241206,0.636377,4.74751e-17,0,2.22045e-16,2.18438e-17
0.246231,0.647794,4.77417e-17,0,2.22045e-16,2.22569e-17
0.251256,0.659104,4.73055e-17,0,2.22045e-16,2.26508e-17
0.256281,0.670353,4.65271e-17,0,2.22045e-16,2.30338e-17
0.261307,0.68154,4.54108e-17,0,2.22045e-16,2.3406e-17
0.266332,0.692619,4.41277e-17,0,2.22045e-16,2.37594e-17
0.271357,0.703654,4.27025e-17,0,2.22045e-16,2.41054e-17
0.276382,0.71459,4.08588e-17,0,2.22045e-16,2.44348e-17
0.281407,0.725458,3.87458e-17,0,2.22045e-16,2.47531e-17
0.286432,0.736267,3.64063e-17,0,2.22045e-16,2.5062e-17
0.291457,0.746966,3.39313e-17,0,2.22045e-16,2.53542e-17
0.296482,0.757629,3.14296e-17,0,2.22045e-16,2.56412e-17
0.301508,0.768177,2.89168e-17,0,2.22045e-16,2.59117e-17
0.306533,0.778675,2.65246e-17,0,2.22045e-16,2.61759e-17
0.311558,0.789089,2.4337e-17,0,2.22045e-16,2.64293e-17
0.316583,0.799422,2.26729e-17,0,2.22045e-16,2.66736e-17
0.321608,0.8097,2.13615e-17,0,2.22045e-16,2.69116e-17
0.326633,0.819869,2.05641e-17,0,2.22045e-16,2.7139e-17
0.331658,0.830011,1.98957e-17,0,2.22045e-16,2.73637e-17
0.336683,0.840017,1.94659e-17,0,2.22045e-16,2.75776e-17
0.341709,0.850001,1.89946e-17,0,2.22045e-16,2.77902e-17
0.346734,0.859862,1.81969e-17,0,2.22045e-16,2.79954e-17
0.351759,0.869688,1.73447e-17,0,2.22045e-16,2.81994e-17
0.356784,0.879406,1.63307e-17,0,2.22045e-16,2.83994e-17
0.361809,0.889073,1.56656e-17,0,2.22045e-16,2.85988e-17
0.366834,0.898646,1.56487e-17,0,2.22045e-16,2.87972e-17
0.371859,0.908157,1.6075e-17,0,2.22045e-16,2.89963e-17
0.376884,0.917583,1.71101e-17,0,2.22045e-16,2.91965e-17
0.38191,0.92694,1.85654e-17,0,2.22045e-16,2.9399e-17
0.386935,0.936217,2.05029e-17,0,2.22045e-16,2.96041e-17
0.39196,0.94542,2.27232e-17,0,2.22045e-16,2.98127e-17
0.396985,0.954545,2.52468e-17,0,2.22045e-16,3.0025e-17
0.40201,0.963598,2.74763e-17,0,2.22045e-16,3.02414e-17
