y,U_x,U_y,U_z,k,nut
0,0,0,0,2.314e-08,0
0.00502513,0.0315079,-1.09377e-09,0,5.73824e-07,5.74666e-10
0.0100503,0.0627583,-5.19934e-09,0,4.17649e-06,9.62652e-09
0.0150754,0.09385,-1.33727e-08,0,1.58422e-05,6.80901e-08
0.0201005,0.124777,-2.63301e-08,0,4.22367e-05,2.98445e-07
0.0251256,0.155527,-4.45341e-08,0,9.07811e-05,9.61381e-07
0.0301508,0.186069,-6.81631e-08,0,0.000169058,2.49607e-06
0.0351759,0.216351,-9.69794e-08,0,0.00028416,5.51932e-06
0.040201,0.246293,-1.30165e-07,0,0.000441894,1.07718e-05
0.0452261,0.275788,-1.66147e-07,0,0.00064592,1.90249e-05
0.0502513,0.304709,-2.02479e-07,0,0.000897045,3.09824e-05
0.0552764,0.332917,-2.35926e-07,0,0.00119289,4.72084e-05
0.0603015,0.360276,-2.62854e-07,0,0.00152807,6.80949e-05
0.0653266,0.386665,-2.79854e-07,0,0.00189477,9.38604e-05
0.0703518,0.411857,-2.83065e-07,0,0.00228484,0.000125121
0.0753769,0.43588,-2.73543e-07,0,0.00268493,0.000161294
0.080402,0.458708,-2.54013e-07,0,0.00308557,0.000202134
0.0854271,0.480344,-2.29724e-07,0,0.00347883,0.000247305
0.0904523,0.500814,-2.07561e-07,0,0.00385849,0.000296421
0.0954774,0.52017,-1.92054e-07,0,0.00422012,0.000348127
0.100503,0.538491,-1.84273e-07,0,0.00456095,0.000400441
0.105528,0.555827,-1.83494e-07,0,0.00487863,0.00045206
0.110553,0.572155,-1.86665e-07,0,0.00516954,0.000504587
0.115578,0.587714,-1.89047e-07,0,0.00543826,0.000558257
0.120603,0.602558,-1.90655e-07,0,0.0056854,0.000612906
0.125628,0.616738,-1.91785e-07,0,0.00591175,0.000668315
0.130653,0.630297,-1.92746e-07,0,0.00611801,0.00072426
0.135678,0.643088,-1.93481e-07,0,0.00629863,0.000780474
0.140704,0.655371,-1.93869e-07,0,0.00646196,0.000836574
0.145729,0.667183,-1.93814e-07,0,0.00660917,0.000892399
0.150754,0.678558,-1.9324e-07,0,0.00674136,0.000947813
0.155779,0.68939,-1.91803e-07,0,0.00685481,0.0010024
0.160804,0.699818,-1.89502e-07,0,0.00695445,0.00105612
0.165829,0.709917,-1.86325e-07,0,0.0070429,0.001109
0.170854,0.719708,-1.82212e-07,0,0.00712097,0.00116101
0.175879,0.72905,-1.76083e-07,0,0.00718416,0.00121124
0.180905,0.73814,-1.68259e-07,0,0.00723924,0.00126009
0.18593,0.746998,-1.58626e-07,0,0.00728684,0.00130761
0.190955,0.755553,-1.45948e-07,0,0.00732487,0.00135322
0.19598,0.76385,-1.29505e-07,0,0.00735499,0.00139715
0.201005,0.77197,-1.09935e-07,0,0.00737978,0.00143986
0.20603,0.779869,-8.58653e-08,0,0.00739805,0.00148101
0.211055,0.787533,-5.5324e-08,0,0.00740961,0.00152036
0.21608,0.795059,-2.04166e-08,0,0.00741737,0.00155861
0.221106,0.802404,2.07221e-08,0,0.00742022,0.0015954
0.226131,0.809553,6.95127e-08,0,0.00741798,0.00163053
0.231156,0.816593,1.2215e-07,0,0.00741302,0.00166472
0.236181,0.823463,1.80334e-07,0,0.00740392,0.00169744
0.241206,0.830185,2.38453e-07,0,0.00739141,0.00172882
0.246231,0.83682,2.94772e-07,0,0.00737694,0.00175938
0.251256,0.843278,3.3687e-07,0,0.00735867,0.00178813
0.256281,0.849643,3.61815e-07,0,0.00733854,0.00181548
0.261307,0.855916,3.69828e-07,0,0.00731655,0.00184147
0.266332,0.862046,3.55577e-07,0,0.00729169,0.00186282
0.271357,0.868124,3.36544e-07,0,0.00726576,0.00188246
0.276382,0.874091,3.12032e-07,0,0.00723754,0.0018984
0.281407,0.879988,2.95808e-07,0,0.00720789,0.00191329
0.286432,0.885827,2.8655e-07,0,0.00717704,0.0019273
0.291457,0.891564,3.04049e-07,0,0.0071442,0.00194003
0.296482,0.897268,3.28904e-07,0,0.00711075,0.00195234
0.301508,0.90287,3.71363e-07,0,0.00707546,0.00196344
0.306533,0.908432,4.16823e-07,0,0.00703947,0.00197402
0.311558,0.913925,4.67383e-07,0,0.00700232,0.00198372
0.316583,0.919355,5.19679e-07,0,0.00696417,0.00199256
0.321608,0.924743,5.73144e-07,0,0.00692536,0.00200081
0.326633,0.930051,6.2625e-07,0,0.00688536,0.00200813
0.331658,0.935338,6.79266e-07,0,0.00684505,0.00201521
0.336683,0.940532,7.28147e-07,0,0.00680345,0.00202139
0.341709,0.945711,7.76107e-07,0,0.00676166,0.00202741
0.346734,0.950808,8.18424e-07,0,0.00671881,0.00203254
0.351759,0.955882,8.58249e-07,0,0.00667568,0.00203743
0.356784,0.960888,8.90655e-07,0,0.00663172,0.00204158
0.361809,0.965864,9.18849e-07,0,0.00658741,0.00204543
0.366834,0.970781,9.39216e-07,0,0.00654243,0.00204871
0.371859,0.975663,9.57644e-07,0,0.00649705,0.00205168
0.376884,0.980495,9.73408e-07,0,0.00645111,0.00205422
0.38191,0.985287,9.89683e-07,0,0.00640473,0.0020564
0.386935,0.990035,1.00654e-06,0,0.00635784,0.00205816
0.39196,0.994742,1.02362e-06,0,0.00631053,0.00205964
0.396985,0.999406,1.04094e-06,0,0.00626275,0.00206084
0.40201,1.00403,1.05782e-06,0,0.00621458,0.00206163
0.407035,1.00862,1.07422e-06,0,0.00616598,0.00206197
0.41206,1.01317,1.08808e-06,0,0.00611704,0.0020617
0.417085,1.01767,1.09858e-06,0,0.00606765,0.00206061
0.422111,1.02215,1.10205e-06,0,0.00601801,0.00205923
0.427136,1.02658,1.09319e-06,0,0.00596791,0.00205735
0.432161,1.03098,1.07792e-06,0,0.00591763,0.00205533
0.437186,1.03534,1.04494e-06,0,0.00586688,0.00205292
0.442211,1.03968,1.01014e-06,0,0.00581604,0.00205047
0.447236,1.04396,9.64039e-07,0,0.0057647,0.00204768
0.452261,1.04824,9.17933e-07,0,0.00571336,0.00204489
0.457286,1.05244,8.74961e-07,0,0.00566148,0.00204156
0.462312,1.05665,8.32048e-07,0,0.0056096,0.00203821
0.467337,1.0608,8.11444e-07,0,0.0055573,0.00203393
0.472362,1.06493,7.96636e-07,0,0.0055049,0.0020294
0.477387,1.06902,8.04553e-07,0,0.00545221,0.00202414
0.482412,1.07308,8.29237e-07,0,0.00539931,0.00201834
0.487437,1.07712,8.61724e-07,0,0.00534627,0.00201212
0.492462,1.08111,9.10363e-07,0,0.0052929,0.00200503
0.497487,1.0851,9.58965e-07,0,0.00523952,0.00199792
0.502513,1.08903,1.00679e-06,0,0.00518573,0.00199024
0.507538,1.09296,1.05461e-06,0,0.00513195,0.00198255
0.512563,1.09684,1.0919e-06,0,0.0050779,0.00197455
0.517588,1.1007,1.12531e-06,0,0.00502376,0.00196644
