y,U_x,U_y,U_z
0,0,0,0
0.00502513,0.1291,4.67983e-09,0
0.0100503,0.25349,9.31301e-09,0
0.0150754,0.354331,1.37129e-08,0
0.0201005,0.4446,1.75741e-08,0
0.0251256,0.50778,2.00549e-08,0
0.0301508,0.562619,2.21358e-08,0
0.0351759,0.601312,2.34429e-08,0
0.040201,0.635717,2.46251e-08,0
0.0452261,0.661979,2.557e-08,0
0.0502513,0.686213,2.64312e-08,0
0.0552764,0.705533,2.70893e-08,0
0.0603015,0.724091,2.76706e-08,0
0.0653266,0.739181,2.79021e-08,0
0.0703518,0.75425,2.81289e-08,0
0.0753769,0.76655,2.77349e-08,0
0.080402,0.77885,2.73409e-08,0
0.0854271,0.789622,2.64231e-08,0
0.0904523,0.799944,2.53511e-08,0
0.0954774,0.809568,2.42559e-08,0
0.100503,0.818414,2.3135e-08,0
0.105528,0.827137,2.20296e-08,0
0.110553,0.834842,2.10523e-08,0
0.115578,0.842548,2.0075e-08,0
0.120603,0.849641,1.91919e-08,0
0.125628,0.856439,1.83541e-08,0
0.130653,0.86311,1.75331e-08,0
0.135678,0.869171,1.67926e-08,0
0.140704,0.875232,1.60521e-08,0
0.145729,0.880926,1.54017e-08,0
0.150754,0.886375,1.48117e-08,0
0.155779,0.891825,1.42216e-08,0
0.160804,0.896784,1.38605e-08,0
0.165829,0.901717,1.35114e-08,0
0.170854,0.906551,1.32625e-08,0
0.175879,0.911044,1.33569e-08,0
0.180905,0.915537,1.34512e-08,0
0.18593,0.91987,1.36674e-08,0
0.190955,0.923983,1.40494e-08,0
0.19598,0.928096,1.44314e-08,0
0.201005,0.932031,1.48212e-08,0
0.20603,0.935816,1.52177e-08,0
0.211055,0.9396,1.56142e-08,0
0.21608,0.943219,1.5911e-08,0
0.221106,0.946715,1.61341e-08,0
0.226131,0.950211,1.63572e-08,0
0.231156,0.953574,1.63844e-08,0
0.236181,0.956814,1.62337e-08,0
0.241206,0.960055,1.60829e-08,0
0.246231,0.963205,1.57911e-08,0
0.251256,0.966214,1.52748e-08,0
0.256281,0.969222,1.47585e-08,0
0.261307,0.972197,1.41812e-08,0
0.266332,0.974991,1.32776e-08,0
0.271357,0.977785,1.23739e-08,0
0.276382,0.98058,1.14703e-08,0
0.281407,0.983207,1.04493e-08,0
0.286432,0.985802,9.40528e-09,0
0.291457,0.988397,8.36129e-09,0
0.296482,0.990913,7.5513e-09,0
0.301508,0.993322,7.06414e-09,0
0.306533,0.99573,6.57699e-09,0
0.311558,0.998139,6.08983e-09,0
0.316583,1.00039,6.32551e-09,0
0.321608,1.00263,6.63625e-09,0
0.326633,1.00486,6.947e-09,0
0.331658,1.00705,7.50422e-09,0
