y,U_x,U_y,U_z
0,0,0,0
0.00502513,0.0151614,-1.32828e-10,0
0.0100503,0.0302816,-2.77442e-10,0
0.0150754,0.0451962,-4.80987e-10,0
0.0201005,0.0600699,-7.00454e-10,0
0.0251256,0.0748388,-9.60719e-10,0
0.0301508,0.0895565,-1.21216e-09,0
0.0351759,0.104175,-1.44652e-09,0
0.040201,0.118741,-1.65837e-09,0
0.0452261,0.133205,-1.82748e-09,0
0.0502513,0.147622,-1.96243e-09,0
0.0552764,0.161926,-2.01453e-09,0
0.0603015,0.176201,-2.03571e-09,0
0.0653266,0.190341,-1.91606e-09,0
0.0703518,0.20448,-1.7947e-09,0
0.0753769,0.21845,-1.44653e-09,0
0.080402,0.232421,-1.09835e-09,0
0.0854271,0.246257,-5.27941e-10,0
0.0904523,0.260053,1.0788e-10,0
0.0954774,0.273764,9.07823e-10,0
0.100503,0.287381,1.89018e-09,0
0.105528,0.300978,2.91653e-09,0
0.110553,0.31441,4.3038e-09,0
0.115578,0.327842,5.69108e-09,0
0.120603,0.341146,7.3895e-09,0
0.125628,0.354388,9.23718e-09,0
0.130653,0.367596,1.11735e-08,0
0.135678,0.380642,1.35331e-08,0
0.140704,0.393689,1.58927e-08,0
0.145729,0.406615,1.8586e-08,0
0.150754,0.41946,2.15029e-08,0
0.155779,0.432304,2.44199e-08,0
0.160804,0.444953,2.79026e-08,0
0.165829,0.457591,3.14149e-08,0
0.170854,0.470181,3.50682e-08,0
0.175879,0.482606,3.92047e-08,0
0.180905,0.495031,4.33411e-08,0
0.18593,0.507363,4.77497e-08,0
0.190955,0.519569,5.25287e-08,0
0.19598,0.531775,5.73076e-08,0
0.201005,0.543859,6.24373e-08,0
0.20603,0.55584,6.78649e-08,0
0.211055,0.567821,7.32926e-08,0
0.21608,0.579669,7.90892e-08,0
0.221106,0.591418,8.51587e-08,0
0.226131,0.603167,9.12282e-08,0
0.231156,0.614792,9.7623e-08,0
0.236181,0.626303,1.04313e-07,0
0.241206,0.637814,1.11004e-07,0
0.246231,0.649231,1.1792e-07,0
0.251256,0.660497,1.25195e-07,0
0.256281,0.671764,1.32471e-07,0
0.261307,0.682991,1.39831e-07,0
0.266332,0.694006,1.47642e-07,0
0.271357,0.705021,1.55452e-07,0
0.276382,0.716036,1.63263e-07,0
0.281407,0.726835,1.71467e-07,0
0.286432,0.737591,1.79747e-07,0
0.291457,0.748348,1.88027e-07,0
0.296482,0.758992,1.96472e-07,0
0.301508,0.769483,2.05142e-07,0
0.306533,0.779974,2.13812e-07,0
0.311558,0.790465,2.22483e-07,0
0.316583,0.800708,2.31422e-07,0
0.321608,0.810925,2.40389e-07,0
0.326633,0.821143,2.49356e-07,0
0.331658,0.831279,2.58379e-07,0
0.336683,0.841216,2.67538e-07,0
0.341709,0.851153,2.76696e-07,0
0.346734,0.86109,2.85855e-07,0
0.351759,0.870862,2.95056e-07,0
0.356784,0.88051,3.0429e-07,0
0.361809,0.890158,3.13523e-07,0
0.366834,0.899807,3.22756e-07,0
0.371859,0.909234,3.31952e-07,0
0.376884,0.918586,3.41134e-07,0
0.38191,0.927938,3.50317e-07,0
0.386935,0.93729,3.59499e-07,0
0.39196,0.946394,3.68533e-07,0
0.396985,0.955442,3.77532e-07,0
0.40201,0.964489,3.86531e-07,0
0.407035,0.973536,3.95529e-07,0
0.41206,0.982344,4.04283e-07,0
0.417085,0.991078,4.1296e-07,0
0.422111,0.999812,4.21638e-07,0
0.427136,1.00855,4.30315e-07,0
0.432161,1.01709,4.38716e-07,0
0.437186,1.0255,4.46932e-07,0
0.442211,1.03391,4.55147e-07,0
0.447236,1.04232,4.63363e-07,0
0.452261,1.05063,4.71389e-07,0
0.457286,1.05871,4.79002e-07,0
0.462312,1.0668,4.86615e-07,0
0.467337,1.07488,4.94228e-07,0
0.472362,1.08296,5.01841e-07,0
0.477387,1.09073,5.08782e-07,0
0.482412,1.09847,5.15654e-07,0
0.487437,1.10621,5.22526e-07,0
0.492462,1.11396,5.29399e-07,0
0.497487,1.12157,5.35944e-07,0
0.502513,1.12896,5.41942e-07,0
0.507538,1.13635,5.4794e-07,0
0.512563,1.14374,5.53938e-07,0
0.517588,1.15113,5.59936e-07,0
0.522613,1.15827,5.65223e-07,0
