y,U_x,U_y,U_z,k,nut
0,0,0,0,9.18585e-07,0
0.00502513,0.0814362,6.68102e-09,0,2.272e-05,6.92156e-08
0.0100503,0.162006,2.29404e-08,0,0.000162845,1.08937e-06
0.0150754,0.240983,4.81945e-08,0,0.000586703,6.73179e-06
0.0201005,0.315878,7.81644e-08,0,0.00139639,2.36757e-05
0.0251256,0.383424,1.05296e-07,0,0.00249578,5.69407e-05
0.0301508,0.441631,1.22924e-07,0,0.00365334,0.000105666
0.0351759,0.490726,1.29132e-07,0,0.00468734,0.000164553
0.040201,0.532244,1.25823e-07,0,0.005538,0.000228616
0.0452261,0.567804,1.16601e-07,0,0.00621767,0.000296633
0.0502513,0.598633,1.0484e-07,0,0.00675621,0.000368857
0.0552764,0.625641,9.25348e-08,0,0.00718173,0.000444519
0.0603015,0.649538,8.09716e-08,0,0.00751853,0.000522817
0.0653266,0.670884,7.08725e-08,0,0.00778614,0.000603125
0.0703518,0.689917,6.26543e-08,0,0.00799505,0.00068515
0.0753769,0.707212,5.59675e-08,0,0.00816283,0.000768367
0.080402,0.723032,5.0423e-08,0,0.0082979,0.000852529
0.0854271,0.737591,4.55922e-08,0,0.00840664,0.000937455
0.0904523,0.751058,4.10918e-08,0,0.00849395,0.00102301
0.0954774,0.763575,3.66282e-08,0,0.00856365,0.00110909
0.100503,0.775257,3.2009e-08,0,0.00861873,0.00119562
0.105528,0.786165,2.71258e-08,0,0.00866099,0.00128255
0.110553,0.796302,2.19689e-08,0,0.00869127,0.00136986
0.115578,0.805873,1.66933e-08,0,0.00871324,0.00145741
0.120603,0.814933,1.13991e-08,0,0.00872801,0.00154515
0.125628,0.82353,6.172e-09,0,0.00873649,0.00163303
0.130653,0.831703,1.086e-09,0,0.0087394,0.00172099
0.135678,0.839363,-3.7053e-09,0,0.00873591,0.00180895
0.140704,0.846689,-8.24059e-09,0,0.00872843,0.00189682
0.145729,0.853706,-1.2511e-08,0,0.00871736,0.00198454
0.150754,0.860439,-1.65113e-08,0,0.00870306,0.00207205
0.155779,0.866817,-2.0128e-08,0,0.00868487,0.00215915
0.160804,0.872934,-2.3427e-08,0,0.00866391,0.00224579
0.165829,0.878836,-2.64535e-08,0,0.00864072,0.00233196
0.170854,0.884537,-2.9217e-08,0,0.00861549,0.00241763
0.175879,0.889945,-3.15746e-08,0,0.00858736,0.00250232
0.180905,0.895187,-3.36958e-08,0,0.00855764,0.0025863
0.18593,0.900275,-3.55953e-08,0,0.00852647,0.00266955
0.190955,0.905161,-3.71998e-08,0,0.00849342,0.0027517
0.19598,0.909873,-3.85461e-08,0,0.00845881,0.0028327
0.201005,0.914465,-3.97135e-08,0,0.00842313,0.00291283
0.20603,0.918908,-4.06562e-08,0,0.00838614,0.00299177
0.211055,0.923188,-4.13555e-08,0,0.00834779,0.00306924
0.21608,0.927375,-4.19158e-08,0,0.00830865,0.00314578
0.221106,0.931438,-4.22948e-08,0,0.00826849,0.00322105
0.226131,0.935364,-4.2499e-08,0,0.00822725,0.00329479
0.231156,0.939216,-4.26232e-08,0,0.00818543,0.00336767
0.236181,0.94295,-4.26431e-08,0,0.00814271,0.00343919
0.241206,0.946581,-4.26411e-08,0,0.00809925,0.00350953
0.246231,0.950152,-4.26402e-08,0,0.00805535,0.0035792
0.251256,0.953598,-4.27236e-08,0,0.00801062,0.00364759
0.256281,0.956979,-4.29018e-08,0,0.00796547,0.00371546
0.261307,0.960294,-4.31735e-08,0,0.00791993,0.0037828
0.266332,0.963499,-4.35863e-08,0,0.0078738,0.00384964
0.271357,0.966663,-4.39963e-08,0,0.00782747,0.00391639
0.276382,0.969733,-4.43238e-08,0,0.00778073,0.00398308
0.281407,0.97274,-4.42503e-08,0,0.00773379,0.00404993
0.286432,0.975695,-4.38397e-08,0,0.00768669,0.00411693
0.291457,0.978555,-4.19256e-08,0,0.00763943,0.00418419
0.296482,0.981386,-3.93724e-08,0,0.00759213,0.00425144
0.301508,0.984122,-3.41588e-08,0,0.0075448,0.00431824
0.306533,0.98682,-2.75971e-08,0,0.0074975,0.004384
0.311558,0.989455,-1.87456e-08,0,0.00745025,0.004448
0.316583,0.992034,-8.51619e-09,0,0.00740309,0.00450755
0.321608,0.994575,2.64141e-09,0,0.00735597,0.00456409
0.326633,0.99705,1.42331e-08,0,0.00730891,0.00461186
0.331658,0.999509,2.59337e-08,0,0.00726186,0.00465742
0.336683,1.0019,3.6541e-08,0,0.00721481,0.004696
0.341709,1.00428,4.68682e-08,0,0.00716776,0.00473404
0.346734,1.0066,5.54512e-08,0,0.00712068,0.00476954
0.351759,1.00891,6.3672e-08,0,0.0070736,0.00480429
0.356784,1.01117,7.08146e-08,0,0.00702651,0.00483685
0.361809,1.0134,7.75559e-08,0,0.00697941,0.00486839
0.366834,1.0156,8.3551e-08,0,0.00693229,0.004898
0.371859,1.01778,8.90922e-08,0,0.00688517,0.00492643
0.376884,1.01992,9.40102e-08,0,0.00683804,0.00495323
0.38191,1.02204,9.84221e-08,0,0.00679091,0.00497882
0.386935,1.02413,1.02253e-07,0,0.00674378,0.00500301
0.39196,1.02619,1.05547e-07,0,0.00669664,0.005026
0.396985,1.02823,1.08264e-07,0,0.0066495,0.00504769
0.40201,1.03024,1.10442e-07,0,0.00660237,0.00506823
0.407035,1.03223,1.12013e-07,0,0.00655524,0.00508747
0.41206,1.03419,1.13078e-07,0,0.00650812,0.00510568
0.417085,1.03613,1.13475e-07,0,0.00646101,0.00512252
0.422111,1.03805,1.13445e-07,0,0.0064139,0.0051385
0.427136,1.03994,1.12665e-07,0,0.00636682,0.00515296
0.432161,1.04183,1.11581e-07,0,0.00631974,0.00516681
0.437186,1.04368,1.09657e-07,0,0.00627269,0.00517893
0.442211,1.04552,1.07584e-07,0,0.00622565,0.00519074
0.447236,1.04733,1.04589e-07,0,0.00617864,0.00520056
0.452261,1.04913,1.01594e-07,0,0.00613163,0.00521038
0.457286,1.05089,9.76694e-08,0,0.00608468,0.00521801
0.462312,1.05266,9.3727e-08,0,0.00603772,0.00522561
0.467337,1.05439,8.91828e-08,0,0.00599082,0.00523152
0.472362,1.05611,8.44824e-08,0,0.00594394,0.00523699
0.477387,1.05781,7.95139e-08,0,0.0058971,0.00524127
0.482412,1.0595,7.43476e-08,0,0.00585029,0.00524467
0.487437,1.06117,6.9148e-08,0,0.00580351,0.0052474
0.492462,1.06281,6.38794e-08,0,0.00575679,0.00524874
0.497487,1.06446,5.8622e-08,0,0.00571008,0.00524999
0.502513,1.06606,5.36055e-08,0,0.00566347,0.00524932
0.507538,1.06767,4.8589e-08,0,0.00561686,0.00524864
0.512563,1.06925,4.39239e-08,0,0.00557034,0.00524651
0.517588,1.07083,3.93881e-08,0,0.00552385,0.00524385
0.522613,1.07239,3.50779e-08,0,0.00547742,0.00524044
0.527638,1.07392,3.11287e-08,0,0.00543107,0.00523583
0.532663,1.07545,2.71828e-08,0,0.00538472,0.0052312
0.537688,1.07695,2.38557e-08,0,0.00533853,0.00522467
0.542714,1.07845,2.05286e-08,0,0.00529234,0.00521813
0.547739,1.07993,1.75887e-08,0,0.00524625,0.00521049
0.552764,1.08139,1.49151e-08,0,0.00520023,0.00520208
0.557789,1.08285,1.23494e-08,0,0.00515425,0.00519341
