y,U_x,U_y,U_z,k,nut
0,0,0,0,2.93806e-06,0
0.00502513,0.112216,3.09443e-09,0,7.18299e-05,3.26004e-07
0.0100503,0.221807,1.16006e-08,0,0.000486516,4.46407e-06
0.0150754,0.323475,2.56633e-08,0,0.00153127,2.22068e-05
0.0201005,0.409741,4.27131e-08,0,0.00299424,6.09148e-05
0.0251256,0.478129,5.92756e-08,0,0.00436742,0.000116449
0.0301508,0.531768,7.29144e-08,0,0.0054132,0.00018099
0.0351759,0.574777,8.25948e-08,0,0.00616391,0.000251607
0.040201,0.610119,8.85361e-08,0,0.00670052,0.000327466
0.0452261,0.639787,9.15689e-08,0,0.00708665,0.00040715
0.0502513,0.665169,9.26984e-08,0,0.00736773,0.000489471
0.0552764,0.687249,9.28115e-08,0,0.00757467,0.000573518
0.0603015,0.706729,9.25417e-08,0,0.00772836,0.00065861
0.0653266,0.724126,9.22129e-08,0,0.00784301,0.000744256
0.0703518,0.739667,9.17607e-08,0,0.00792607,0.000830105
0.0753769,0.753831,9.07112e-08,0,0.00798772,0.000915885
0.080402,0.766833,8.82935e-08,0,0.00803269,0.00100145
0.0854271,0.778846,8.36883e-08,0,0.00806443,0.00108669
0.0904523,0.790007,7.65739e-08,0,0.00808555,0.00117153
0.0954774,0.800427,6.77445e-08,0,0.00809802,0.0012559
0.100503,0.810197,5.88883e-08,0,0.00810333,0.00133977
0.105528,0.819365,5.19988e-08,0,0.00810241,0.00142328
0.110553,0.827931,4.96378e-08,0,0.00809568,0.00150673
0.115578,0.836053,5.07533e-08,0,0.00808495,0.00158998
0.120603,0.843772,5.37703e-08,0,0.00807074,0.00167285
0.125628,0.851126,5.72892e-08,0,0.00805352,0.0017553
0.130653,0.858144,6.01501e-08,0,0.00803364,0.00183733
0.135678,0.864756,6.07383e-08,0,0.00801071,0.00191883
0.140704,0.871101,5.9997e-08,0,0.00798588,0.00199995
0.145729,0.8772,5.83116e-08,0,0.00795934,0.0020807
0.150754,0.88307,5.60088e-08,0,0.00793126,0.00216108
0.155779,0.888653,5.34189e-08,0,0.00790132,0.00224095
0.160804,0.894023,5.08901e-08,0,0.00787005,0.00232039
0.165829,0.899218,4.84796e-08,0,0.00783771,0.00239943
0.170854,0.904248,4.62266e-08,0,0.00780438,0.00247807
0.175879,0.909035,4.4256e-08,0,0.00776966,0.00255602
0.180905,0.913683,4.24368e-08,0,0.00773416,0.00263351
0.18593,0.918202,4.07517e-08,0,0.00769795,0.00271053
0.190955,0.922551,3.92226e-08,0,0.00766082,0.00278688
0.19598,0.92675,3.78033e-08,0,0.00762291,0.00286251
0.201005,0.930848,3.64543e-08,0,0.00758447,0.00293762
0.20603,0.934816,3.5187e-08,0,0.00754537,0.003012
0.211055,0.938644,3.40063e-08,0,0.00750557,0.00308546
0.21608,0.942389,3.28798e-08,0,0.00746536,0.00315834
0.221106,0.946026,3.18277e-08,0,0.00742462,0.00323039
0.226131,0.949543,3.08758e-08,0,0.00738331,0.00330144
0.231156,0.952992,2.99882e-08,0,0.00734169,0.00337191
0.236181,0.956338,2.92133e-08,0,0.00729958,0.00344144
0.241206,0.959591,2.85703e-08,0,0.00725705,0.00351012
0.246231,0.96279,2.80102e-08,0,0.00721428,0.00357831
0.251256,0.965877,2.76526e-08,0,0.00717102,0.00364556
0.256281,0.968904,2.74175e-08,0,0.00712753,0.00371241
0.261307,0.971873,2.73032e-08,0,0.00708379,0.00377888
0.266332,0.974742,2.73595e-08,0,0.00703969,0.00384506
0.271357,0.977574,2.745e-08,0,0.00699547,0.00391126
0.276382,0.980321,2.75734e-08,0,0.00695098,0.00397768
0.281407,0.98301,2.75702e-08,0,0.00690637,0.00404468
0.286432,0.985652,2.74604e-08,0,0.00686165,0.00411217
0.291457,0.988208,2.68629e-08,0,0.00681684,0.00418128
0.296482,0.990735,2.6076e-08,0,0.00677201,0.00425101
0.301508,0.993174,2.45584e-08,0,0.0067272,0.00432314
0.306533,0.995576,2.27824e-08,0,0.00668247,0.00439642
0.311558,0.997915,2.05672e-08,0,0.00663785,0.00447166
0.316583,1.0002,1.84333e-08,0,0.00659344,0.00454847
0.321608,1.00244,1.63541e-08,0,0.00654917,0.00462635
0.326633,1.00461,1.56137e-08,0,0.00650528,0.00470467
0.331658,1.00676,1.52093e-08,0,0.00646149,0.0047831
0.336683,1.00882,1.76864e-08,0,0.00641823,0.00485748
0.341709,1.01087,2.04725e-08,0,0.00637505,0.00493016
0.346734,1.01284,2.48981e-08,0,0.00633231,0.00499187
0.351759,1.01481,2.93782e-08,0,0.00628966,0.00505078
0.356784,1.01672,3.40207e-08,0,0.00624728,0.00510137
0.361809,1.01861,3.81316e-08,0,0.00620502,0.00515077
0.366834,1.02046,4.12548e-08,0,0.00616296,0.00519792
0.371859,1.02229,4.3327e-08,0,0.00612103,0.00524406
0.376884,1.02408,4.39553e-08,0,0.00607928,0.0052888
