y,U_x,U_y,U_z,k,nut
0,0,0,0,9.17353e-08,0
0.00502513,0.0438077,-1.32715e-08,0,2.2746e-06,3.19641e-09
0.0100503,0.0872556,-4.82164e-08,0,1.65447e-05,5.3389e-08
0.0150754,0.130469,-1.07383e-07,0,6.26107e-05,3.74663e-07
0.0201005,0.173394,-1.91287e-07,0,0.000165903,1.61489e-06
0.0251256,0.215894,-2.99548e-07,0,0.000351958,5.04959e-06
0.0301508,0.257708,-4.30384e-07,0,0.000640219,1.25241e-05
0.0351759,0.29844,-5.79053e-07,0,0.00103721,2.60148e-05
0.040201,0.337625,-7.36858e-07,0,0.00153233,4.69902e-05
0.0452261,0.374832,-8.91676e-07,0,0.00209987,7.59798e-05
0.0502513,0.409756,-1.03006e-06,0,0.00270663,0.000112608
0.0552764,0.442257,-1.1399e-06,0,0.00332075,0.000155967
0.0603015,0.472343,-1.21265e-06,0,0.00391742,0.000205023
0.0653266,0.500123,-1.24472e-06,0,0.00448045,0.000258861
0.0703518,0.525543,-1.23913e-06,0,0.00499589,0.000316826
0.0753769,0.549046,-1.21073e-06,0,0.00546517,0.000376447
0.080402,0.570851,-1.17009e-06,0,0.00588993,0.000437499
0.0854271,0.59114,-1.12573e-06,0,0.00627288,0.000500851
0.0904523,0.610057,-1.08208e-06,0,0.00661685,0.000566745
0.0954774,0.627731,-1.04139e-06,0,0.00692471,0.000635026
0.100503,0.644275,-1.00507e-06,0,0.00719938,0.000705461
0.105528,0.659744,-9.74348e-07,0,0.00744217,0.00077789
0.110553,0.674114,-9.50458e-07,0,0.0076523,0.000852207
0.115578,0.687665,-9.31856e-07,0,0.00783812,0.000927747
0.120603,0.700472,-9.17898e-07,0,0.00800194,0.00100419
0.125628,0.712602,-9.07901e-07,0,0.00814583,0.00108128
0.130653,0.72411,-9.01208e-07,0,0.00827152,0.00115877
0.135678,0.734868,-8.97676e-07,0,0.00837551,0.00123641
0.140704,0.745139,-8.95564e-07,0,0.0084656,0.00131383
0.145729,0.754962,-8.94371e-07,0,0.00854308,0.00139087
0.150754,0.764375,-8.9367e-07,0,0.00860909,0.00146737
0.155779,0.773281,-8.92848e-07,0,0.00866122,0.00154279
