y,U_x,U_y,U_z
0,0,0,0
0.00502513,0.0151429,-2.77337e-10,0
0.0100503,0.0302448,-6.01305e-10,0
0.0150754,0.0451412,-1.15843e-09,0
0.0201005,0.0599968,-1.79286e-09,0
0.0251256,0.0747479,-2.62532e-09,0
0.0301508,0.0894479,-3.51476e-09,0
0.0351759,0.104049,-4.51446e-09,0
0.040201,0.118597,-5.5506e-09,0
0.0452261,0.133044,-6.65598e-09,0
0.0502513,0.147445,-7.77021e-09,0
0.0552764,0.161733,-8.90592e-09,0
0.0603015,0.175991,-1.00333e-08,0
0.0653266,0.190116,-1.11228e-08,0
0.0703518,0.204239,-1.22113e-08,0
0.0753769,0.218195,-1.31755e-08,0
0.080402,0.232151,-1.41397e-08,0
0.0854271,0.245973,-1.49446e-08,0
0.0904523,0.259755,-1.57025e-08,0
0.0954774,0.273453,-1.63249e-08,0
0.100503,0.287057,-1.67967e-08,0
0.105528,0.300641,-1.7229e-08,0
0.110553,0.314061,-1.73369e-08,0
0.115578,0.327481,-1.74448e-08,0
0.120603,0.340773,-1.7258e-08,0
0.125628,0.354005,-1.69298e-08,0
0.130653,0.367202,-1.65147e-08,0
0.135678,0.380239,-1.5685e-08,0
0.140704,0.393276,-1.48552e-08,0
0.145729,0.406193,-1.36917e-08,0
0.150754,0.419029,-1.23046e-08,0
0.155779,0.431866,-1.09174e-08,0
0.160804,0.444507,-8.95811e-09,0
0.165829,0.457138,-6.96889e-09,0
0.170854,0.469721,-4.83648e-09,0
0.175879,0.48214,-2.21382e-09,0
0.180905,0.494559,4.08839e-10,0
0.18593,0.506886,3.30695e-09,0
0.190955,0.519087,6.57999e-09,0
0.19598,0.531288,9.85303e-09,0
0.201005,0.543368,1.34784e-08,0
0.20603,0.555345,1.74031e-08,0
0.211055,0.567323,2.13278e-08,0
0.21608,0.579167,2.56187e-08,0
0.221106,0.590915,3.01805e-08,0
0.226131,0.602662,3.47422e-08,0
0.231156,0.614285,3.96216e-08,0
0.236181,0.625795,4.47893e-08,0
0.241206,0.637305,4.99571e-08,0
0.246231,0.648721,5.53407e-08,0
0.251256,0.659988,6.10678e-08,0
0.256281,0.671255,6.6795e-08,0
0.261307,0.682482,7.26006e-08,0
0.266332,0.693498,7.88259e-08,0
0.271357,0.704515,8.50513e-08,0
0.276382,0.715531,9.12766e-08,0
0.281407,0.726332,9.78561e-08,0
0.286432,0.737091,1.04505e-07,0
0.291457,0.74785,1.11154e-07,0
0.296482,0.758498,1.17944e-07,0
0.301508,0.768992,1.2493e-07,0
0.306533,0.779486,1.31917e-07,0
0.311558,0.78998,1.38903e-07,0
0.316583,0.800228,1.46108e-07,0
0.321608,0.81045,1.53336e-07,0
0.326633,0.820673,1.60564e-07,0
0.331658,0.830813,1.67833e-07,0
0.336683,0.840756,1.752e-07,0
0.341709,0.850698,1.82567e-07,0
0.346734,0.860641,1.89934e-07,0
0.351759,0.870419,1.97319e-07,0
0.356784,0.880074,2.04716e-07,0
0.361809,0.889729,2.12114e-07,0
0.366834,0.899384,2.19512e-07,0
0.371859,0.908818,2.2685e-07,0
0.376884,0.918177,2.34168e-07,0
0.38191,0.927537,2.41486e-07,0
0.386935,0.936896,2.48804e-07,0
0.39196,0.946009,2.55966e-07,0
0.396985,0.955064,2.63093e-07,0
0.40201,0.96412,2.70219e-07,0
0.407035,0.973175,2.77346e-07,0
0.41206,0.981992,2.84242e-07,0
0.417085,0.990735,2.91067e-07,0
0.422111,0.999478,2.97892e-07,0
0.427136,1.00822,3.04717e-07,0
0.432161,1.01677,3.11297e-07,0
0.437186,1.02519,3.17713e-07,0
0.442211,1.03362,3.24129e-07,0
0.447236,1.04204,3.30545e-07,0
0.452261,1.05036,3.368e-07,0
0.457286,1.05845,3.42705e-07,0
0.462312,1.06654,3.48609e-07,0
0.467337,1.07463,3.54513e-07,0
0.472362,1.08272,3.60418e-07,0
0.477387,1.0905,3.65771e-07,0
0.482412,1.09826,3.71068e-07,0
0.487437,1.10601,3.76365e-07,0
0.492462,1.11376,3.81662e-07,0
0.497487,1.12138,3.86699e-07,0
0.502513,1.12878,3.91299e-07,0
0.507538,1.13619,3.959e-07,0
0.512563,1.14359,4.00501e-07,0
0.517588,1.15099,4.05102e-07,0
0.522613,1.15814,4.09152e-07,0
0.527638,1.16518,4.12977e-07,0
0.532663,1.17223,4.16803e-07,0
0.537688,1.17927,4.20628e-07,0
0.542714,1.18632,4.24453e-07,0
0.547739,1.19302,4.27507e-07,0
0.552764,1.1997,4.30486e-07,0
0.557789,1.20637,4.33466e-07,0
0.562814,1.21305,4.36445e-07,0
0.567839,1.21972,4.39425e-07,0
0.572864,1.22603,4.4152e-07,0
0.577889,1.23232,4.43595e-07,0
0.582915,1.23862,4.45669e-07,0
0.58794,1.24491,4.47744e-07,0
0.592965,1.25121,4.49819e-07,0
0.59799,1.25715,4.51035e-07,0
0.603015,1.26306,4.52156e-07,0
0.60804,1.26896,4.53278e-07,0
0.613065,1.27487,4.54399e-07,0
0.61809,1.28077,4.55521e-07,0
0.623116,1.28641,4.55969e-07,0
0.628141,1.29191,4.56098e-07,0
0.633166,1.29742,4.56228e-07,0
