# Residuals   
# Time        	p             	Ux            	Uy            
0             	N/A	N/A
1             	9.999902e-01	0.000000e+00	0.000000e+00
2             	1.000000e+00	1.172413e-01	1.000000e+00
3             	9.243976e-02	1.253860e-01	6.469304e-01
4             	2.525623e-02	7.470378e-02	5.611930e-01
5             	3.542665e-02	4.763267e-02	6.139622e-01
6             	7.859067e-02	3.577422e-02	4.337587e-01
7             	5.978525e-02	2.745663e-02	4.382948e-01
8             	3.023614e-02	2.158103e-02	4.269835e-01
9             	1.957074e-02	1.769788e-02	4.157856e-01
10            	1.530766e-02	1.503356e-02	4.525509e-01
11            	1.503622e-02	1.319401e-02	5.818728e-01
12            	1.757543e-02	1.175301e-02	7.002120e-01
13            	2.307643e-02	1.067627e-02	5.900701e-01
14            	3.477517e-02	9.856046e-03	4.149253e-01
15            	7.374164e-02	9.185099e-03	3.295214e-01
16            	3.667935e-02	8.955205e-03	2.844257e-01
17            	2.629838e-02	8.775966e-03	2.881236e-01
18            	2.347479e-02	8.636943e-03	3.557312e-01
19            	2.374373e-02	8.521778e-03	4.330590e-01
20            	2.540393e-02	8.401714e-03	4.522954e-01
21            	2.551866e-02	8.288619e-03	4.790010e-01
22            	2.750992e-02	8.160845e-03	4.812126e-01
23            	2.603591e-02	8.038224e-03	4.685059e-01
24            	2.265282e-02	7.920686e-03	4.644390e-01
25            	2.033484e-02	7.812611e-03	4.291381e-01
26            	1.927781e-02	7.707373e-03	3.365952e-01
27            	1.897291e-02	7.608574e-03	2.542933e-01
28            	1.832918e-02	7.493773e-03	2.192757e-01
29            	1.729600e-02	7.396446e-03	2.075026e-01
30            	1.984123e-02	7.310689e-03	2.125684e-01
31            	2.527040e-02	7.216099e-03	2.173532e-01
32            	3.851505e-02	7.128010e-03	2.059605e-01
33            	5.573531e-02	7.050748e-03	1.952618e-01
34            	3.221882e-02	6.973115e-03	1.781827e-01
35            	2.219055e-02	6.898357e-03	1.741890e-01
36            	1.770384e-02	6.839310e-03	1.571935e-01
37            	1.554964e-02	6.783813e-03	1.594003e-01
38            	1.385435e-02	6.723073e-03	1.492662e-01
39            	1.343408e-02	6.671417e-03	1.412654e-01
40            	1.337267e-02	6.630232e-03	1.243829e-01
41            	1.395992e-02	6.581546e-03	1.070378e-01
42            	1.583356e-02	6.542514e-03	1.054077e-01
43            	1.560544e-02	6.510588e-03	9.684234e-02
44            	1.735126e-02	6.472299e-03	8.089088e-02
45            	1.984376e-02	6.438330e-03	7.109665e-02
46            	2.090689e-02	6.410144e-03	5.757005e-02
47            	2.117622e-02	6.382020e-03	4.473696e-02
48            	2.594322e-02	6.349324e-03	4.564518e-02
49            	2.374079e-02	6.326112e-03	4.155002e-02
50            	2.570700e-02	6.304201e-03	4.259985e-02
51            	2.292426e-02	6.282263e-03	3.821187e-02
52            	2.445731e-02	6.264985e-03	3.842895e-02
53            	2.418784e-02	6.247662e-03	3.471480e-02
54            	2.382133e-02	6.228859e-03	4.253131e-02
55            	2.270168e-02	6.213518e-03	3.112088e-02
56            	2.190350e-02	6.199276e-03	3.127345e-02
57            	1.999718e-02	6.180152e-03	4.010029e-02
58            	1.795166e-02	6.164191e-03	3.756771e-02
59            	1.904873e-02	6.150017e-03	4.413122e-02
60            	2.717322e-02	6.138939e-03	5.919634e-02
61            	2.453195e-02	6.122911e-03	4.815457e-02
62            	1.295872e-02	6.108373e-03	3.188820e-02
