y,U_x,U_y,U_z
0.638191,1.08386,2.91335e-10,0
0.643216,1.0846,6.65558e-10,0
0.648241,1.08532,1.00746e-09,0
0.653266,1.08599,1.27632e-09,0
0.658291,1.08666,1.54519e-09,0
0.663317,1.08733,1.81405e-09,0
0.668342,1.08801,2.08292e-09,0
0.673367,1.08868,2.35178e-09,0
0.678392,1.0893,2.56486e-09,0
0.683417,1.0899,2.76224e-09,0
0.688442,1.0905,2.95963e-09,0
0.693467,1.0911,3.15701e-09,0
0.698492,1.09171,3.35439e-09,0
0.703518,1.0923,3.55238e-09,0
0.708543,1.09284,3.75613e-09,0
0.713568,1.09337,3.95988e-09,0
0.718593,1.09391,4.16362e-09,0
0.723618,1.09444,4.36737e-09,0
0.728643,1.09498,4.57111e-09,0
0.733668,1.0955,4.7564e-09,0
0.738693,1.09597,4.88563e-09,0
0.743719,1.09644,5.01485e-09,0
0.748744,1.09691,5.14408e-09,0
0.753769,1.09737,5.27331e-09,0
0.758794,1.09784,5.40253e-09,0
0.763819,1.0983,5.48884e-09,0
0.768844,1.0987,5.43294e-09,0
0.773869,1.09911,5.37703e-09,0
0.778894,1.09951,5.32113e-09,0
0.78392,1.09992,5.26523e-09,0
0.788945,1.10032,5.20933e-09,0
0.79397,1.10072,5.15131e-09,0
0.798995,1.10107,5.04663e-09,0
0.80402,1.10141,4.94195e-09,0
0.809045,1.10175,4.83727e-09,0
0.81407,1.10209,4.73258e-09,0
0.819095,1.10243,4.6279e-09,0
0.824121,1.10277,4.52322e-09,0
0.829146,1.10307,4.4417e-09,0
0.834171,1.10335,4.3712e-09,0
0.839196,1.10363,4.3007e-09,0
0.844221,1.10391,4.2302e-09,0
0.849246,1.10419,4.15971e-09,0
0.854271,1.10447,4.08921e-09,0
0.859296,1.10474,4.0222e-09,0
0.864322,1.10496,3.97884e-09,0
0.869347,1.10518,3.93548e-09,0
0.874372,1.1054,3.89212e-09,0
0.879397,1.10561,3.84876e-09,0
0.884422,1.10583,3.8054e-09,0
0.889447,1.10605,3.76204e-09,0
0.894472,1.10624,3.72481e-09,0
0.899497,1.1064,3.69709e-09,0
0.904523,1.10655,3.66938e-09,0
0.909548,1.10671,3.64166e-09,0
0.914573,1.10686,3.61394e-09,0
0.919598,1.10702,3.58623e-09,0
0.924623,1.10718,3.55851e-09,0
0.929648,1.1073,3.47132e-09,0
0.934673,1.1074,3.31492e-09,0
0.939698,1.10749,3.15852e-09,0
0.944724,1.10759,3.00211e-09,0
0.949749,1.10768,2.84571e-09,0
0.954774,1.10777,2.6893e-09,0
0.959799,1.10787,2.5329e-09,0
0.964824,1.10794,2.31823e-09,0
0.969849,1.10797,1.98706e-09,0
0.974874,1.108,1.65588e-09,0
0.979899,1.10803,1.32471e-09,0
0.984925,1.10807,9.93529e-10,0
0.98995,1.1081,6.62353e-10,0
0.994975,1.10813,3.31176e-10,0
1,1.10816,0,0
