# Residuals   
# Time        	p             	Ux            	Uy            
0             	N/A	N/A
1             	9.999877e-01	0.000000e+00	0.000000e+00
2             	1.000000e+00	2.554824e-01	1.000000e+00
3             	1.726547e-01	2.025329e-01	5.182927e-01
4             	1.113535e-01	7.391562e-02	3.766595e-01
5             	1.595465e-01	4.159049e-02	4.435183e-01
6             	1.339336e-01	2.626608e-02	6.023580e-01
7             	1.218743e-01	1.872139e-02	7.366865e-01
8             	1.044235e-01	1.477565e-02	7.798648e-01
9             	8.964754e-02	1.243500e-02	7.574290e-01
10            	8.361905e-02	1.125706e-02	5.760298e-01
11            	8.146116e-02	1.035026e-02	4.489241e-01
12            	8.515462e-02	9.496612e-03	4.257923e-01
13            	9.244320e-02	8.854918e-03	4.663296e-01
14            	9.540858e-02	8.231626e-03	5.103785e-01
15            	1.009240e-01	7.547854e-03	5.083114e-01
16            	1.058767e-01	7.000313e-03	4.725702e-01
17            	9.884704e-02	6.573417e-03	4.443485e-01
18            	9.213210e-02	6.202923e-03	4.527888e-01
19            	8.814189e-02	5.910879e-03	5.209696e-01
20            	8.737767e-02	5.653621e-03	5.996658e-01
21            	8.584031e-02	5.422439e-03	6.179297e-01
22            	8.231735e-02	5.207868e-03	5.734483e-01
23            	8.321724e-02	5.006371e-03	5.190932e-01
24            	8.181642e-02	4.817480e-03	4.746979e-01
25            	8.020339e-02	4.686967e-03	4.442360e-01
26            	8.029871e-02	4.576019e-03	4.338449e-01
27            	7.999388e-02	4.461810e-03	4.376952e-01
28            	7.848320e-02	4.348161e-03	4.359303e-01
29            	7.843184e-02	4.235759e-03	4.297916e-01
30            	7.867666e-02	4.124303e-03	4.109794e-01
31            	7.918282e-02	4.019340e-03	3.830710e-01
32            	8.218206e-02	3.918301e-03	3.457388e-01
33            	8.482513e-02	3.811645e-03	3.161590e-01
34            	8.581926e-02	3.706738e-03	2.867220e-01
35            	8.230218e-02	3.605151e-03	2.601064e-01
36            	7.227459e-02	3.514276e-03	2.355254e-01
37            	6.339746e-02	3.424482e-03	2.307582e-01
38            	5.594178e-02	3.330975e-03	2.136514e-01
39            	4.981890e-02	3.247925e-03	2.034658e-01
40            	4.692175e-02	3.173696e-03	2.106494e-01
41            	4.197583e-02	3.093461e-03	2.142744e-01
42            	4.158985e-02	3.022392e-03	1.995996e-01
43            	3.961905e-02	2.959229e-03	1.859966e-01
44            	3.486867e-02	2.897745e-03	1.640343e-01
45            	3.579835e-02	2.829881e-03	1.497838e-01
46            	3.509808e-02	2.769577e-03	1.117049e-01
47            	4.012718e-02	2.711983e-03	9.893005e-02
48            	3.512567e-02	2.661485e-03	1.087675e-01
49            	3.339972e-02	2.606688e-03	7.982711e-02
50            	4.365129e-02	2.557173e-03	1.028143e-01
51            	3.989807e-02	2.504126e-03	1.020985e-01
52            	5.229722e-02	2.459272e-03	1.126729e-01
53            	4.345111e-02	2.411818e-03	8.525921e-02
54            	4.724503e-02	2.360074e-03	1.139048e-01
55            	3.534072e-02	2.317669e-03	9.569979e-02
56            	3.583488e-02	2.237529e-03	1.344361e-01
57            	4.264045e-02	2.199427e-03	1.534854e-01
58            	3.112083e-02	2.126083e-03	9.773787e-02
59            	3.348275e-02	2.095570e-03	7.122960e-02
60            	2.974920e-02	2.025856e-03	8.408946e-02
61            	2.810519e-02	1.956223e-03	1.055290e-01
62            	3.464359e-02	1.919506e-03	1.227336e-01
63            	2.833935e-02	1.848901e-03	1.135070e-01
64            	3.234381e-02	1.782842e-03	1.247848e-01
65            	4.184585e-02	1.755979e-03	1.157016e-01
66            	3.651884e-02	1.684987e-03	1.369710e-01
67            	2.478798e-02	1.614601e-03	1.049972e-01
68            	4.803453e-02	1.584288e-03	9.649665e-02
69            	4.495301e-02	1.524019e-03	1.284005e-01
70            	2.834975e-02	1.459538e-03	1.250051e-01
71            	3.273384e-02	1.392768e-03	1.075040e-01
