0.000E+00,0.000E+00,1.246E-07
5.025E-03,2.500E-02,1.117E-06
1.005E-02,4.994E-02,3.142E-06
1.508E-02,7.453E-02,1.033E-05
2.010E-02,9.906E-02,2.254E-05
2.513E-02,1.234E-01,4.764E-05
3.015E-02,1.476E-01,8.451E-05
3.518E-02,1.717E-01,1.442E-04
4.020E-02,1.956E-01,2.218E-04
4.523E-02,2.192E-01,3.335E-04
5.025E-02,2.426E-01,4.641E-04
5.528E-02,2.656E-01,6.402E-04
6.030E-02,2.883E-01,8.278E-04
6.533E-02,3.102E-01,1.068E-03
7.035E-02,3.321E-01,1.308E-03
7.538E-02,3.526E-01,1.594E-03
8.040E-02,3.731E-01,1.880E-03
8.543E-02,3.922E-01,2.181E-03
9.045E-02,4.109E-01,2.487E-03
9.548E-02,4.287E-01,2.789E-03
1.005E-01,4.456E-01,3.087E-03
1.055E-01,4.623E-01,3.382E-03
1.106E-01,4.773E-01,3.653E-03
1.156E-01,4.924E-01,3.925E-03
1.206E-01,5.064E-01,4.174E-03
1.256E-01,5.198E-01,4.412E-03
1.307E-01,5.330E-01,4.644E-03
1.357E-01,5.451E-01,4.846E-03
1.407E-01,5.571E-01,5.049E-03
1.457E-01,5.683E-01,5.231E-03
1.508E-01,5.791E-01,5.400E-03
1.558E-01,5.899E-01,5.569E-03
1.608E-01,5.995E-01,5.707E-03
1.658E-01,6.092E-01,5.844E-03
1.709E-01,6.186E-01,5.975E-03
1.759E-01,6.272E-01,6.083E-03
1.809E-01,6.358E-01,6.192E-03
1.859E-01,6.441E-01,6.290E-03
1.910E-01,6.518E-01,6.373E-03
1.960E-01,6.595E-01,6.456E-03
2.010E-01,6.669E-01,6.527E-03
2.060E-01,6.738E-01,6.588E-03
2.111E-01,6.808E-01,6.649E-03
2.161E-01,6.874E-01,6.700E-03
2.211E-01,6.937E-01,6.742E-03
2.261E-01,7.000E-01,6.784E-03
2.312E-01,7.060E-01,6.817E-03
2.362E-01,7.117E-01,6.843E-03
2.412E-01,7.174E-01,6.869E-03
2.462E-01,7.229E-01,6.889E-03
2.513E-01,7.280E-01,6.901E-03
2.563E-01,7.332E-01,6.913E-03
2.613E-01,7.384E-01,6.924E-03
2.663E-01,7.431E-01,6.924E-03
2.714E-01,7.478E-01,6.924E-03
2.764E-01,7.526E-01,6.925E-03
2.814E-01,7.570E-01,6.917E-03
2.864E-01,7.613E-01,6.908E-03
2.915E-01,7.657E-01,6.898E-03
2.965E-01,7.699E-01,6.886E-03
3.015E-01,7.739E-01,6.868E-03
3.065E-01,7.779E-01,6.851E-03
3.116E-01,7.819E-01,6.833E-03
3.166E-01,7.856E-01,6.810E-03
3.216E-01,7.893E-01,6.786E-03
3.266E-01,7.930E-01,6.762E-03
3.317E-01,7.966E-01,6.736E-03
3.367E-01,8.000E-01,6.707E-03
3.417E-01,8.034E-01,6.677E-03
3.467E-01,8.069E-01,6.647E-03
3.518E-01,8.102E-01,6.615E-03
3.568E-01,8.133E-01,6.581E-03
3.618E-01,8.165E-01,6.547E-03
3.668E-01,8.197E-01,6.513E-03
3.719E-01,8.227E-01,6.477E-03
3.769E-01,8.257E-01,6.439E-03
3.819E-01,8.287E-01,6.402E-03
3.869E-01,8.316E-01,6.364E-03
3.920E-01,8.344E-01,6.325E-03
3.970E-01,8.372E-01,6.285E-03
4.020E-01,8.399E-01,6.244E-03
4.070E-01,8.427E-01,6.204E-03
4.121E-01,8.453E-01,6.163E-03
4.171E-01,8.479E-01,6.121E-03
4.221E-01,8.505E-01,6.079E-03
4.271E-01,8.531E-01,6.037E-03
4.322E-01,8.555E-01,5.994E-03
4.372E-01,8.579E-01,5.950E-03
4.422E-01,8.604E-01,5.907E-03
4.472E-01,8.628E-01,5.864E-03
4.523E-01,8.651E-01,5.820E-03
4.573E-01,8.674E-01,5.776E-03
4.623E-01,8.696E-01,5.732E-03
4.673E-01,8.719E-01,5.688E-03
4.724E-01,8.741E-01,5.644E-03
4.774E-01,8.763E-01,5.600E-03
4.824E-01,8.784E-01,5.555E-03
4.874E-01,8.805E-01,5.510E-03
4.925E-01,8.827E-01,5.466E-03
4.975E-01,8.848E-01,5.421E-03
5.025E-01,8.868E-01,5.375E-03
5.075E-01,8.888E-01,5.330E-03
5.126E-01,8.908E-01,5.285E-03
5.176E-01,8.928E-01,5.239E-03
5.226E-01,8.948E-01,5.194E-03
5.276E-01,8.967E-01,5.148E-03
5.327E-01,8.987E-01,5.102E-03
5.377E-01,9.006E-01,5.056E-03
5.427E-01,9.025E-01,5.011E-03
5.477E-01,9.044E-01,4.965E-03
5.528E-01,9.062E-01,4.918E-03
5.578E-01,9.080E-01,4.872E-03
5.628E-01,9.099E-01,4.826E-03
5.678E-01,9.117E-01,4.780E-03
5.729E-01,9.135E-01,4.734E-03
5.779E-01,9.152E-01,4.688E-03
5.829E-01,9.170E-01,4.641E-03
5.879E-01,9.187E-01,4.595E-03
5.930E-01,9.205E-01,4.549E-03
5.980E-01,9.222E-01,4.503E-03
6.030E-01,9.238E-01,4.457E-03
6.080E-01,9.255E-01,4.411E-03
6.131E-01,9.272E-01,4.365E-03
6.181E-01,9.288E-01,4.318E-03
6.231E-01,9.305E-01,4.273E-03
6.281E-01,9.321E-01,4.227E-03
6.332E-01,9.336E-01,4.181E-03
6.382E-01,9.352E-01,4.136E-03
6.432E-01,9.368E-01,4.090E-03
6.482E-01,9.384E-01,4.044E-03
6.533E-01,9.399E-01,4.000E-03
6.583E-01,9.414E-01,3.955E-03
6.633E-01,9.429E-01,3.910E-03
6.683E-01,9.444E-01,3.865E-03
6.734E-01,9.459E-01,3.820E-03
6.784E-01,9.473E-01,3.776E-03
6.834E-01,9.488E-01,3.732E-03
6.884E-01,9.502E-01,3.688E-03
6.935E-01,9.516E-01,3.644E-03
6.985E-01,9.530E-01,3.600E-03
7.035E-01,9.544E-01,3.556E-03
7.085E-01,9.558E-01,3.514E-03
7.136E-01,9.571E-01,3.472E-03
7.186E-01,9.584E-01,3.429E-03
7.236E-01,9.597E-01,3.387E-03
7.286E-01,9.611E-01,3.345E-03
7.337E-01,9.624E-01,3.303E-03
7.387E-01,9.636E-01,3.262E-03
7.437E-01,9.648E-01,3.222E-03
7.487E-01,9.661E-01,3.181E-03
7.538E-01,9.673E-01,3.141E-03
7.588E-01,9.685E-01,3.101E-03
7.638E-01,9.697E-01,3.061E-03
7.688E-01,9.709E-01,3.023E-03
7.739E-01,9.720E-01,2.985E-03
7.789E-01,9.731E-01,2.947E-03
7.839E-01,9.742E-01,2.909E-03
7.889E-01,9.753E-01,2.871E-03
7.940E-01,9.765E-01,2.834E-03
7.990E-01,9.775E-01,2.799E-03
8.040E-01,9.785E-01,2.764E-03
8.090E-01,9.795E-01,2.730E-03
8.141E-01,9.805E-01,2.695E-03
8.191E-01,9.815E-01,2.660E-03
8.241E-01,9.825E-01,2.626E-03
8.291E-01,9.834E-01,2.594E-03
8.342E-01,9.842E-01,2.563E-03
8.392E-01,9.851E-01,2.533E-03
8.442E-01,9.860E-01,2.502E-03
8.492E-01,9.868E-01,2.472E-03
8.543E-01,9.877E-01,2.441E-03
8.593E-01,9.885E-01,2.411E-03
8.643E-01,9.892E-01,2.386E-03
8.693E-01,9.900E-01,2.360E-03
8.744E-01,9.907E-01,2.335E-03
8.794E-01,9.914E-01,2.309E-03
8.844E-01,9.921E-01,2.284E-03
8.894E-01,9.928E-01,2.259E-03
8.945E-01,9.934E-01,2.235E-03
8.995E-01,9.939E-01,2.216E-03
9.045E-01,9.945E-01,2.197E-03
9.095E-01,9.950E-01,2.178E-03
9.146E-01,9.955E-01,2.158E-03
9.196E-01,9.960E-01,2.139E-03
9.246E-01,9.966E-01,2.120E-03
9.296E-01,9.970E-01,2.104E-03
9.347E-01,9.973E-01,2.092E-03
9.397E-01,9.977E-01,2.080E-03
9.447E-01,9.980E-01,2.068E-03
9.497E-01,9.983E-01,2.056E-03
9.548E-01,9.986E-01,2.044E-03
9.598E-01,9.990E-01,2.032E-03
9.648E-01,9.992E-01,2.022E-03
9.698E-01,9.993E-01,2.018E-03
9.749E-01,9.994E-01,2.014E-03
9.799E-01,9.996E-01,2.010E-03
9.849E-01,9.997E-01,2.006E-03
9.899E-01,9.998E-01,2.002E-03
9.950E-01,9.999E-01,1.998E-03
1.000E+00,1.000E+00,1.994E-03
