0.000E+00,0.000E+00,3.024E-06
5.025E-03,5.755E-02,2.705E-05
1.005E-02,1.148E-01,7.490E-05
1.508E-02,1.708E-01,2.418E-04
2.010E-02,2.257E-01,4.940E-04
2.513E-02,2.778E-01,9.645E-04
3.015E-02,3.272E-01,1.510E-03
3.518E-02,3.712E-01,2.199E-03
4.020E-02,4.119E-01,2.870E-03
4.523E-02,4.464E-01,3.504E-03
5.025E-02,4.785E-01,4.087E-03
5.528E-02,5.051E-01,4.544E-03
6.030E-02,5.307E-01,4.975E-03
6.533E-02,5.517E-01,5.283E-03
7.035E-02,5.726E-01,5.591E-03
7.538E-02,5.896E-01,5.795E-03
8.040E-02,6.065E-01,5.998E-03
8.543E-02,6.212E-01,6.146E-03
9.045E-02,6.352E-01,6.278E-03
9.548E-02,6.481E-01,6.388E-03
1.005E-01,6.599E-01,6.472E-03
1.055E-01,6.715E-01,6.552E-03
1.106E-01,6.815E-01,6.604E-03
1.156E-01,6.916E-01,6.655E-03
1.206E-01,7.008E-01,6.691E-03
1.256E-01,7.095E-01,6.719E-03
1.307E-01,7.180E-01,6.745E-03
1.357E-01,7.257E-01,6.757E-03
1.407E-01,7.334E-01,6.770E-03
1.457E-01,7.405E-01,6.775E-03
1.508E-01,7.473E-01,6.775E-03
1.558E-01,7.541E-01,6.776E-03
1.608E-01,7.602E-01,6.768E-03
1.658E-01,7.663E-01,6.759E-03
1.709E-01,7.723E-01,6.749E-03
1.759E-01,7.777E-01,6.734E-03
1.809E-01,7.832E-01,6.719E-03
1.859E-01,7.885E-01,6.702E-03
1.910E-01,7.934E-01,6.682E-03
1.960E-01,7.984E-01,6.662E-03
2.010E-01,8.031E-01,6.639E-03
2.060E-01,8.076E-01,6.615E-03
2.111E-01,8.121E-01,6.591E-03
2.161E-01,8.164E-01,6.565E-03
2.211E-01,8.206E-01,6.537E-03
2.261E-01,8.247E-01,6.510E-03
2.312E-01,8.286E-01,6.481E-03
2.362E-01,8.324E-01,6.450E-03
2.412E-01,8.362E-01,6.420E-03
2.462E-01,8.399E-01,6.389E-03
2.513E-01,8.433E-01,6.357E-03
2.563E-01,8.468E-01,6.324E-03
2.613E-01,8.503E-01,6.291E-03
2.663E-01,8.535E-01,6.257E-03
2.714E-01,8.567E-01,6.223E-03
2.764E-01,8.599E-01,6.188E-03
2.814E-01,8.629E-01,6.153E-03
2.864E-01,8.659E-01,6.117E-03
2.915E-01,8.688E-01,6.081E-03
2.965E-01,8.717E-01,6.045E-03
3.015E-01,8.745E-01,6.008E-03
3.065E-01,8.772E-01,5.971E-03
3.116E-01,8.799E-01,5.934E-03
3.166E-01,8.825E-01,5.896E-03
3.216E-01,8.850E-01,5.858E-03
3.266E-01,8.875E-01,5.820E-03
3.317E-01,8.900E-01,5.782E-03
3.367E-01,8.923E-01,5.744E-03
3.417E-01,8.947E-01,5.706E-03
3.467E-01,8.970E-01,5.668E-03
3.518E-01,8.992E-01,5.629E-03
3.568E-01,9.014E-01,5.591E-03
3.618E-01,9.035E-01,5.553E-03
3.668E-01,9.057E-01,5.515E-03
3.719E-01,9.077E-01,5.477E-03
3.769E-01,9.096E-01,5.439E-03
3.819E-01,9.116E-01,5.401E-03
3.869E-01,9.135E-01,5.364E-03
3.920E-01,9.153E-01,5.327E-03
3.970E-01,9.171E-01,5.290E-03
4.020E-01,9.189E-01,5.253E-03
4.070E-01,9.207E-01,5.216E-03
4.121E-01,9.224E-01,5.180E-03
4.171E-01,9.240E-01,5.145E-03
4.221E-01,9.256E-01,5.109E-03
4.271E-01,9.273E-01,5.073E-03
4.322E-01,9.288E-01,5.038E-03
4.372E-01,9.303E-01,5.003E-03
4.422E-01,9.318E-01,4.968E-03
4.472E-01,9.333E-01,4.933E-03
4.523E-01,9.348E-01,4.899E-03
4.573E-01,9.362E-01,4.865E-03
4.623E-01,9.376E-01,4.831E-03
4.673E-01,9.390E-01,4.797E-03
4.724E-01,9.404E-01,4.763E-03
4.774E-01,9.417E-01,4.730E-03
4.824E-01,9.430E-01,4.697E-03
4.874E-01,9.442E-01,4.664E-03
4.925E-01,9.455E-01,4.631E-03
4.975E-01,9.468E-01,4.599E-03
5.025E-01,9.480E-01,4.567E-03
5.075E-01,9.492E-01,4.535E-03
5.126E-01,9.503E-01,4.503E-03
5.176E-01,9.515E-01,4.471E-03
5.226E-01,9.527E-01,4.440E-03
5.276E-01,9.538E-01,4.409E-03
5.327E-01,9.549E-01,4.379E-03
5.377E-01,9.560E-01,4.348E-03
5.427E-01,9.571E-01,4.317E-03
5.477E-01,9.581E-01,4.288E-03
5.528E-01,9.591E-01,4.258E-03
5.578E-01,9.601E-01,4.229E-03
5.628E-01,9.611E-01,4.199E-03
5.678E-01,9.621E-01,4.170E-03
5.729E-01,9.631E-01,4.141E-03
5.779E-01,9.640E-01,4.113E-03
5.829E-01,9.649E-01,4.085E-03
5.879E-01,9.659E-01,4.057E-03
5.930E-01,9.668E-01,4.029E-03
5.980E-01,9.676E-01,4.002E-03
6.030E-01,9.685E-01,3.975E-03
6.080E-01,9.693E-01,3.948E-03
6.131E-01,9.702E-01,3.921E-03
6.181E-01,9.711E-01,3.894E-03
6.231E-01,9.719E-01,3.869E-03
6.281E-01,9.726E-01,3.843E-03
6.332E-01,9.734E-01,3.818E-03
6.382E-01,9.742E-01,3.793E-03
6.432E-01,9.750E-01,3.768E-03
6.482E-01,9.757E-01,3.743E-03
6.533E-01,9.764E-01,3.719E-03
6.583E-01,9.771E-01,3.695E-03
6.633E-01,9.778E-01,3.672E-03
6.683E-01,9.785E-01,3.648E-03
6.734E-01,9.792E-01,3.624E-03
6.784E-01,9.799E-01,3.602E-03
6.834E-01,9.805E-01,3.580E-03
6.884E-01,9.812E-01,3.558E-03
6.935E-01,9.818E-01,3.536E-03
6.985E-01,9.824E-01,3.514E-03
7.035E-01,9.831E-01,3.492E-03
7.085E-01,9.836E-01,3.472E-03
7.136E-01,9.842E-01,3.452E-03
7.186E-01,9.848E-01,3.432E-03
7.236E-01,9.853E-01,3.412E-03
7.286E-01,9.859E-01,3.392E-03
7.337E-01,9.864E-01,3.372E-03
7.387E-01,9.869E-01,3.354E-03
7.437E-01,9.874E-01,3.336E-03
7.487E-01,9.879E-01,3.318E-03
7.538E-01,9.884E-01,3.300E-03
7.588E-01,9.889E-01,3.282E-03
7.638E-01,9.894E-01,3.264E-03
7.688E-01,9.899E-01,3.248E-03
7.739E-01,9.903E-01,3.232E-03
7.789E-01,9.907E-01,3.216E-03
7.839E-01,9.911E-01,3.200E-03
7.889E-01,9.916E-01,3.183E-03
7.940E-01,9.920E-01,3.168E-03
7.990E-01,9.924E-01,3.154E-03
8.040E-01,9.927E-01,3.140E-03
8.090E-01,9.931E-01,3.126E-03
8.141E-01,9.935E-01,3.112E-03
8.191E-01,9.938E-01,3.098E-03
8.241E-01,9.942E-01,3.084E-03
8.291E-01,9.945E-01,3.072E-03
8.342E-01,9.948E-01,3.060E-03
8.392E-01,9.951E-01,3.049E-03
8.442E-01,9.954E-01,3.037E-03
8.492E-01,9.957E-01,3.026E-03
8.543E-01,9.960E-01,3.014E-03
8.593E-01,9.963E-01,3.003E-03
8.643E-01,9.966E-01,2.994E-03
8.693E-01,9.968E-01,2.984E-03
8.744E-01,9.970E-01,2.975E-03
8.794E-01,9.973E-01,2.966E-03
8.844E-01,9.975E-01,2.957E-03
8.894E-01,9.977E-01,2.948E-03
8.945E-01,9.979E-01,2.939E-03
8.995E-01,9.981E-01,2.933E-03
9.045E-01,9.983E-01,2.926E-03
9.095E-01,9.984E-01,2.920E-03
9.146E-01,9.986E-01,2.913E-03
9.196E-01,9.988E-01,2.906E-03
9.246E-01,9.989E-01,2.900E-03
9.296E-01,9.991E-01,2.894E-03
9.347E-01,9.992E-01,2.890E-03
9.397E-01,9.993E-01,2.886E-03
9.447E-01,9.994E-01,2.882E-03
9.497E-01,9.995E-01,2.878E-03
9.548E-01,9.996E-01,2.874E-03
9.598E-01,9.997E-01,2.870E-03
9.648E-01,9.998E-01,2.867E-03
9.698E-01,9.998E-01,2.865E-03
9.749E-01,9.998E-01,2.864E-03
9.799E-01,9.999E-01,2.863E-03
9.849E-01,9.999E-01,2.861E-03
9.899E-01,9.999E-01,2.860E-03
9.950E-01,1.000E+00,2.859E-03
1.000E+00,1.000E+00,2.857E-03
