0.000E+00,0.000E+00,3.618E-07
5.025E-03,3.289E-02,3.244E-06
1.005E-02,6.569E-02,9.117E-06
1.508E-02,9.804E-02,2.995E-05
2.010E-02,1.303E-01,6.514E-05
2.513E-02,1.622E-01,1.371E-04
3.015E-02,1.939E-01,2.407E-04
3.518E-02,2.252E-01,4.056E-04
4.020E-02,2.560E-01,6.108E-04
4.523E-02,2.859E-01,8.929E-04
5.025E-02,3.152E-01,1.203E-03
5.528E-02,3.428E-01,1.583E-03
6.030E-02,3.700E-01,1.969E-03
6.533E-02,3.946E-01,2.386E-03
7.035E-02,4.193E-01,2.802E-03
7.538E-02,4.407E-01,3.196E-03
8.040E-02,4.622E-01,3.590E-03
8.543E-02,4.814E-01,3.941E-03
9.045E-02,5.000E-01,4.280E-03
9.548E-02,5.174E-01,4.590E-03
1.005E-01,5.335E-01,4.867E-03
1.055E-01,5.494E-01,5.139E-03
1.106E-01,5.634E-01,5.361E-03
1.156E-01,5.775E-01,5.583E-03
1.206E-01,5.904E-01,5.772E-03
1.256E-01,6.026E-01,5.945E-03
1.307E-01,6.147E-01,6.111E-03
1.357E-01,6.255E-01,6.244E-03
1.407E-01,6.363E-01,6.376E-03
1.457E-01,6.463E-01,6.489E-03
1.508E-01,6.559E-01,6.588E-03
1.558E-01,6.654E-01,6.687E-03
1.608E-01,6.739E-01,6.761E-03
1.658E-01,6.824E-01,6.833E-03
1.709E-01,6.906E-01,6.901E-03
1.759E-01,6.982E-01,6.951E-03
1.809E-01,7.057E-01,7.001E-03
1.859E-01,7.129E-01,7.044E-03
1.910E-01,7.196E-01,7.077E-03
1.960E-01,7.263E-01,7.109E-03
2.010E-01,7.327E-01,7.134E-03
2.060E-01,7.388E-01,7.151E-03
2.111E-01,7.448E-01,7.169E-03
2.161E-01,7.505E-01,7.180E-03
2.211E-01,7.560E-01,7.186E-03
2.261E-01,7.614E-01,7.192E-03
2.312E-01,7.666E-01,7.192E-03
2.362E-01,7.716E-01,7.188E-03
2.412E-01,7.765E-01,7.184E-03
2.462E-01,7.813E-01,7.177E-03
2.513E-01,7.858E-01,7.164E-03
2.563E-01,7.903E-01,7.152E-03
2.613E-01,7.947E-01,7.138E-03
2.663E-01,7.988E-01,7.119E-03
2.714E-01,8.029E-01,7.100E-03
2.764E-01,8.070E-01,7.080E-03
2.814E-01,8.108E-01,7.056E-03
2.864E-01,8.145E-01,7.031E-03
2.915E-01,8.183E-01,7.006E-03
2.965E-01,8.219E-01,6.979E-03
3.015E-01,8.253E-01,6.950E-03
3.065E-01,8.288E-01,6.920E-03
3.116E-01,8.322E-01,6.890E-03
