# Residuals   
# Time        	p             	Ux            	Uy            
0             	N/A	N/A
1             	9.999963e-01	0.000000e+00	0.000000e+00
2             	1.000000e+00	9.871477e-01	1.000000e+00
3             	2.012923e-01	4.794487e-01	4.917548e-01
4             	1.295394e-01	7.844056e-02	2.330399e-01
5             	1.297998e-01	6.433671e-02	2.806124e-01
6             	1.519062e-01	5.925657e-02	5.225646e-01
7             	1.913474e-01	4.610835e-02	5.402174e-01
8             	1.489543e-01	4.189409e-02	2.951815e-01
9             	1.281355e-01	3.476514e-02	1.919360e-01
10            	1.435556e-01	2.954273e-02	2.080691e-01
11            	1.702826e-01	2.572412e-02	1.717459e-01
12            	1.486123e-01	2.292910e-02	1.743091e-01
13            	1.281782e-01	2.088094e-02	1.796866e-01
14            	1.120229e-01	1.912833e-02	1.773750e-01
15            	8.570708e-02	1.770310e-02	1.775174e-01
16            	6.770977e-02	1.652627e-02	1.629483e-01
17            	5.426918e-02	1.552244e-02	1.423385e-01
18            	4.293482e-02	1.464091e-02	1.191624e-01
19            	3.267966e-02	1.389439e-02	1.062977e-01
20            	2.509502e-02	1.319862e-02	9.268412e-02
21            	2.253787e-02	1.261498e-02	8.149539e-02
22            	2.016996e-02	1.208346e-02	6.481965e-02
23            	1.738291e-02	1.159598e-02	4.697543e-02
24            	1.763987e-02	1.116411e-02	4.052608e-02
25            	1.569630e-02	1.076689e-02	3.734325e-02
26            	1.265008e-02	1.039242e-02	3.414218e-02
27            	1.257867e-02	1.006380e-02	3.147734e-02
28            	1.191573e-02	9.756491e-03	3.049354e-02
29            	9.962774e-03	9.468298e-03	2.933727e-02
30            	9.158688e-03	9.124357e-03	2.921503e-02
31            	8.173190e-03	8.805977e-03	2.773887e-02
32            	7.935022e-03	8.502097e-03	2.554574e-02
33            	6.406836e-03	8.225072e-03	2.440294e-02
34            	6.149278e-03	7.971321e-03	2.430753e-02
35            	6.280570e-03	7.737587e-03	2.384956e-02
36            	5.093869e-03	7.527356e-03	2.222281e-02
37            	4.836874e-03	7.334123e-03	2.212912e-02
38            	4.897179e-03	7.154439e-03	2.166662e-02
39            	4.665403e-03	6.987830e-03	2.084966e-02
40            	4.242454e-03	6.827311e-03	2.050399e-02
41            	4.681330e-03	6.684357e-03	2.066007e-02
42            	4.117936e-03	6.548739e-03	1.961723e-02
43            	3.769213e-03	6.418158e-03	1.941948e-02
44            	3.739889e-03	6.292243e-03	1.833031e-02
45            	3.716402e-03	6.183210e-03	1.724346e-02
46            	3.425202e-03	6.079572e-03	1.674635e-02
47            	3.276516e-03	5.979448e-03	1.632051e-02
48            	3.022032e-03	5.880685e-03	1.566973e-02
49            	2.910271e-03	5.785773e-03	1.545572e-02
50            	3.162798e-03	5.697227e-03	1.486221e-02
51            	3.035213e-03	5.613393e-03	1.484479e-02
52            	2.856772e-03	5.531516e-03	1.383383e-02
53            	2.681494e-03	5.448524e-03	1.357471e-02
54            	2.488401e-03	5.372198e-03	1.305380e-02
55            	2.798205e-03	5.299452e-03	1.289044e-02
56            	2.788295e-03	5.228808e-03	1.215091e-02
57            	2.492424e-03	5.159524e-03	1.185970e-02
58            	2.394172e-03	5.090051e-03	1.114804e-02
59            	2.294050e-03	5.026542e-03	1.091231e-02
60            	2.483260e-03	4.964868e-03	1.042067e-02
61            	2.412027e-03	4.905215e-03	1.047619e-02
62            	2.421835e-03	4.845879e-03	1.023412e-02
63            	2.342054e-03	4.791414e-03	1.010246e-02
64            	1.955383e-03	4.741210e-03	9.866457e-03
65            	2.441117e-03	4.692301e-03	9.789650e-03
66            	2.116444e-03	4.644225e-03	9.663090e-03
67            	1.959645e-03	4.595802e-03	9.823690e-03
68            	1.998409e-03	4.549846e-03	9.579370e-03
69            	2.263267e-03	4.507915e-03	9.475486e-03
70            	2.331045e-03	4.466781e-03	9.367669e-03
71            	1.948953e-03	4.425311e-03	9.540178e-03
72            	2.144743e-03	4.383239e-03	9.402280e-03
73            	2.242075e-03	4.344689e-03	9.335863e-03
74            	1.981347e-03	4.309520e-03	9.317837e-03
75            	1.779096e-03	4.274914e-03	9.558902e-03
76            	2.007460e-03	4.239524e-03	9.538180e-03
77            	2.198470e-03	4.204317e-03	9.562425e-03
78            	2.185773e-03	4.172389e-03	9.319940e-03
79            	1.688477e-03	4.142948e-03	9.499595e-03
80            	1.614217e-03	4.113462e-03	9.467704e-03
81            	2.004151e-03	4.083768e-03	9.596645e-03
82            	2.218376e-03	4.054419e-03	9.467783e-03
83            	2.012801e-03	4.028170e-03	9.421836e-03
84            	1.595639e-03	4.004836e-03	9.448220e-03
85            	2.010248e-03	3.980184e-03	9.665595e-03
86            	1.673046e-03	3.956098e-03	9.461672e-03
87            	1.721013e-03	3.932273e-03	9.421640e-03
88            	1.928290e-03	3.909192e-03	9.323451e-03
89            	1.725246e-03	3.889509e-03	9.271575e-03
90            	1.332780e-03	3.869249e-03	9.239853e-03
91            	1.433665e-03	3.849206e-03	9.390218e-03
92            	1.669883e-03	3.830120e-03	9.317809e-03
93            	1.460370e-03	3.810689e-03	9.292168e-03
94            	1.330271e-03	3.792637e-03	9.214581e-03
95            	1.342190e-03	3.778901e-03	9.269608e-03
96            	1.269157e-03	3.765335e-03	9.192728e-03
97            	1.507088e-03	3.751789e-03	8.972455e-03
98            	1.137513e-03	3.735245e-03	8.893257e-03
99            	1.153815e-03	3.721171e-03	8.933936e-03
100           	1.052310e-03	3.709469e-03	8.904345e-03
101           	1.285306e-03	3.697697e-03	8.826186e-03
102           	1.240527e-03	3.684472e-03	8.735601e-03
103           	1.120047e-03	3.669300e-03	8.717685e-03
104           	9.556255e-04	3.657134e-03	8.680972e-03
105           	9.089429e-04	3.646655e-03	8.638608e-03
106           	1.079595e-03	3.635955e-03	8.569160e-03
107           	1.266217e-03	3.623637e-03	8.573341e-03
108           	1.147122e-03	3.609800e-03	8.998651e-03
109           	9.818512e-04	3.597553e-03	9.282834e-03
110           	1.118999e-03	3.588113e-03	9.220008e-03
111           	9.980112e-04	3.578035e-03	9.118012e-03
112           	8.992459e-04	3.565693e-03	8.968667e-03
113           	8.157721e-04	3.553667e-03	8.825142e-03
114           	8.389023e-04	3.543141e-03	8.711006e-03
115           	9.638013e-04	3.535367e-03	8.706510e-03
116           	8.164275e-04	3.525247e-03	8.705195e-03
117           	7.824517e-04	3.515089e-03	8.588233e-03
118           	7.511921e-04	3.505467e-03	8.469862e-03
119           	9.238448e-04	3.496445e-03	8.415394e-03
120           	7.666100e-04	3.489209e-03	8.440708e-03
121           	7.357222e-04	3.480762e-03	8.368067e-03
122           	6.990657e-04	3.472648e-03	8.253452e-03
123           	6.667719e-04	3.464928e-03	8.211452e-03
124           	7.599753e-04	3.456354e-03	8.182917e-03
125           	6.955541e-04	3.449449e-03	8.180210e-03
126           	6.615376e-04	3.442555e-03	8.092198e-03
127           	6.308981e-04	3.436234e-03	8.080353e-03
128           	7.310621e-04	3.427951e-03	8.046071e-03
129           	6.813290e-04	3.421343e-03	8.078346e-03
130           	6.046625e-04	3.415851e-03	8.064191e-03
131           	5.576676e-04	3.410612e-03	8.035042e-03
132           	5.116339e-04	3.405829e-03	7.975579e-03
133           	6.635960e-04	3.396907e-03	7.954674e-03
134           	6.025854e-04	3.391618e-03	7.938084e-03
135           	5.629753e-04	3.387562e-03	7.907846e-03
136           	5.109320e-04	3.383816e-03	7.879959e-03
137           	4.633129e-04	3.380477e-03	7.861371e-03
138           	6.115924e-04	3.371614e-03	7.804391e-03
139           	5.548337e-04	3.366497e-03	7.828087e-03
140           	5.275564e-04	3.363537e-03	7.831788e-03
141           	4.813593e-04	3.360925e-03	7.885103e-03
142           	4.497773e-04	3.358707e-03	7.889936e-03
143           	5.960770e-04	3.350251e-03	7.898820e-03
144           	5.235691e-04	3.344735e-03	7.960939e-03
145           	4.799828e-04	3.342903e-03	8.037088e-03
146           	4.380969e-04	3.341404e-03	8.083492e-03
147           	3.966742e-04	3.340262e-03	8.150436e-03
148           	5.463680e-04	3.332485e-03	8.152960e-03
149           	4.933751e-04	3.328395e-03	8.245250e-03
150           	4.628942e-04	3.326155e-03	8.292358e-03
151           	4.207275e-04	3.324967e-03	8.345773e-03
152           	4.453753e-04	3.324751e-03	8.333970e-03
153           	4.881967e-04	3.320006e-03	8.369420e-03
154           	4.656540e-04	3.317784e-03	8.433247e-03
155           	4.252858e-04	3.316205e-03	8.492247e-03
156           	3.832702e-04	3.315252e-03	8.522721e-03
157           	5.235479e-04	3.314159e-03	8.475894e-03
158           	4.662910e-04	3.312542e-03	8.577805e-03
159           	4.308617e-04	3.311413e-03	8.647709e-03
160           	4.043422e-04	3.310515e-03	8.693373e-03
161           	3.757414e-04	3.310288e-03	8.740158e-03
162           	4.790544e-04	3.310544e-03	8.736337e-03
163           	4.316830e-04	3.310887e-03	8.818087e-03
164           	4.129758e-04	3.310697e-03	8.889352e-03
165           	3.979338e-04	3.310023e-03	8.942214e-03
166           	3.860378e-04	3.310000e-03	8.992597e-03
167           	5.011639e-04	3.310632e-03	8.998942e-03
168           	4.568733e-04	3.311012e-03	9.082179e-03
169           	4.191668e-04	3.311504e-03	9.166667e-03
170           	5.042039e-04	3.312321e-03	9.165376e-03
171           	4.644504e-04	3.313915e-03	9.236770e-03
172           	4.313341e-04	3.315153e-03	9.279254e-03
173           	4.071659e-04	3.316509e-03	9.303883e-03
174           	4.913291e-04	3.318176e-03	9.284952e-03
175           	4.514679e-04	3.320022e-03	9.351977e-03
176           	4.211906e-04	3.321759e-03	9.389337e-03
177           	3.969660e-04	3.323595e-03	9.407297e-03
178           	4.649070e-04	3.325655e-03	9.399086e-03
179           	4.472808e-04	3.327741e-03	9.424853e-03
180           	4.398958e-04	3.329829e-03	9.448859e-03
181           	4.072606e-04	3.332073e-03	9.469221e-03
182           	4.539504e-04	3.334706e-03	9.463560e-03
183           	4.272756e-04	3.337409e-03	9.491328e-03
184           	4.288554e-04	3.340085e-03	9.504865e-03
185           	4.532469e-04	3.342958e-03	9.501483e-03
186           	4.295409e-04	3.345864e-03	9.532910e-03
187           	4.500842e-04	3.348747e-03	9.515336e-03
188           	4.986496e-04	3.351697e-03	9.493221e-03
189           	3.831921e-04	3.354421e-03	9.571666e-03
190           	3.243858e-04	3.356540e-03	9.621933e-03
191           	2.851903e-04	3.357983e-03	9.648950e-03
192           	2.591267e-04	3.358854e-03	9.661118e-03
193           	2.373563e-04	3.359292e-03	9.677837e-03
194           	2.233981e-04	3.359420e-03	9.699348e-03
195           	2.181887e-04	3.359338e-03	9.713485e-03
196           	2.167159e-04	3.359275e-03	9.729420e-03
197           	2.155607e-04	3.359205e-03	9.744342e-03
198           	2.153069e-04	3.359049e-03	9.756597e-03
199           	2.156341e-04	3.358836e-03	9.753990e-03
200           	2.162693e-04	3.358587e-03	9.730514e-03
201           	2.170662e-04	3.358319e-03	9.693467e-03
202           	2.179494e-04	3.358044e-03	9.645806e-03
203           	2.189992e-04	3.357772e-03	9.589319e-03
204           	2.202906e-04	3.357509e-03	9.525645e-03
205           	2.217261e-04	3.357261e-03	9.456062e-03
206           	2.233018e-04	3.357034e-03	9.382070e-03
207           	2.250548e-04	3.356829e-03	9.303689e-03
208           	2.269159e-04	3.356650e-03	9.222569e-03
209           	2.287492e-04	3.356498e-03	9.139511e-03
210           	2.304624e-04	3.356375e-03	9.055005e-03
211           	2.321023e-04	3.356282e-03	8.969389e-03
212           	2.336823e-04	3.356219e-03	8.882595e-03
213           	2.351911e-04	3.356187e-03	8.795446e-03
214           	2.366703e-04	3.356188e-03	8.708178e-03
215           	2.379283e-04	3.356220e-03	8.620465e-03
216           	2.392406e-04	3.356283e-03	8.533279e-03
217           	2.404289e-04	3.356379e-03	8.446624e-03
218           	2.413748e-04	3.356506e-03	8.360481e-03
219           	2.420518e-04	3.356664e-03	8.275549e-03
220           	2.418470e-04	3.356853e-03	8.190747e-03
221           	2.380259e-04	3.357072e-03	8.107572e-03
222           	2.314943e-04	3.357321e-03	8.033775e-03
223           	2.278706e-04	3.357601e-03	7.967734e-03
224           	2.221821e-04	3.357909e-03	7.906823e-03
225           	2.150857e-04	3.358247e-03	7.850906e-03
226           	2.107882e-04	3.358614e-03	7.798639e-03
227           	2.074807e-04	3.359008e-03	7.748239e-03
228           	2.031115e-04	3.359430e-03	7.695445e-03
229           	2.028746e-04	3.359880e-03	7.647257e-03
230           	2.022100e-04	3.360357e-03	7.595841e-03
231           	1.971852e-04	3.360860e-03	7.551002e-03
232           	1.963380e-04	3.361389e-03	7.511836e-03
233           	1.982252e-04	3.361944e-03	7.467098e-03
234           	2.003383e-04	3.362524e-03	7.424856e-03
235           	2.032064e-04	3.363128e-03	7.374315e-03
236           	2.059806e-04	3.363755e-03	7.318232e-03
237           	2.056423e-04	3.364408e-03	7.262611e-03
238           	2.086345e-04	3.365083e-03	7.201819e-03
239           	2.073408e-04	3.365782e-03	7.137650e-03
240           	2.062145e-04	3.366503e-03	7.076178e-03
241           	2.044189e-04	3.367246e-03	7.013375e-03
242           	2.058843e-04	3.368008e-03	6.951551e-03
243           	2.014632e-04	3.368786e-03	6.893320e-03
244           	2.051159e-04	3.369583e-03	6.828048e-03
245           	2.031457e-04	3.370402e-03	6.771190e-03
246           	2.078540e-04	3.371241e-03	6.711207e-03
247           	2.099124e-04	3.372101e-03	6.649656e-03
248           	2.102548e-04	3.372980e-03	6.589286e-03
249           	2.116697e-04	3.373878e-03	6.521863e-03
250           	2.212628e-04	3.374796e-03	6.449412e-03
251           	2.228332e-04	3.375732e-03	6.374840e-03
252           	2.278323e-04	3.376677e-03	6.294956e-03
253           	2.274904e-04	3.377638e-03	6.215499e-03
254           	2.278125e-04	3.378617e-03	6.135171e-03
255           	2.303897e-04	3.379611e-03	6.051945e-03
256           	2.309876e-04	3.380625e-03	5.973443e-03
257           	2.272223e-04	3.381655e-03	5.895832e-03
258           	2.368621e-04	3.382701e-03	5.813969e-03
259           	2.373810e-04	3.383765e-03	5.740875e-03
260           	2.349049e-04	3.384844e-03	5.668452e-03
261           	2.396474e-04	3.385955e-03	5.591388e-03
262           	2.408606e-04	3.387103e-03	5.522761e-03
263           	2.373985e-04	3.388265e-03	5.455566e-03
264           	2.435815e-04	3.389443e-03	5.385482e-03
265           	2.407737e-04	3.390636e-03	5.319865e-03
266           	2.432032e-04	3.391844e-03	5.256225e-03
267           	2.485734e-04	3.393067e-03	5.188261e-03
268           	2.490071e-04	3.394305e-03	5.128513e-03
269           	2.466738e-04	3.395557e-03	5.068560e-03
270           	2.540721e-04	3.396822e-03	5.004759e-03
271           	2.490201e-04	3.398104e-03	4.947758e-03
272           	2.523338e-04	3.399399e-03	4.891799e-03
273           	2.518030e-04	3.400707e-03	4.833773e-03
274           	2.538131e-04	3.402025e-03	4.778970e-03
275           	2.556906e-04	3.403355e-03	4.723528e-03
276           	2.630851e-04	3.404696e-03	4.667366e-03
277           	2.563096e-04	3.406052e-03	4.614929e-03
