# Residuals   
# Time        	p             	Ux            	Uy            
0             	N/A	N/A
1             	9.999963e-01	0.000000e+00	0.000000e+00
2             	1.000000e+00	9.929672e-01	1.000000e+00
3             	2.078693e-01	3.776862e-01	6.417803e-01
4             	1.342369e-01	1.071265e-01	3.844303e-01
5             	2.206137e-01	1.127779e-01	4.153479e-01
6             	5.071299e-01	1.123805e-01	5.226342e-01
7             	5.224591e-01	1.030628e-01	5.177965e-01
8             	3.584704e-01	1.016013e-01	4.569563e-01
9             	2.334249e-01	7.821281e-02	3.998917e-01
10            	2.535657e-01	5.380214e-02	4.098088e-01
11            	3.111853e-01	3.890422e-02	5.564695e-01
12            	2.914192e-01	2.859294e-02	6.317542e-01
13            	2.115202e-01	2.308279e-02	4.630008e-01
14            	2.198649e-01	2.066945e-02	4.406384e-01
15            	3.626158e-01	1.753273e-02	2.818148e-01
16            	1.847586e-01	1.596448e-02	3.374588e-01
17            	9.604150e-02	1.385528e-02	2.839596e-01
18            	7.761537e-02	1.266670e-02	2.842896e-01
19            	5.933920e-02	1.169842e-02	2.399805e-01
20            	4.981052e-02	1.093253e-02	1.844949e-01
21            	3.928076e-02	1.052944e-02	1.943021e-01
22            	3.288659e-02	1.015920e-02	2.048451e-01
23            	3.426333e-02	9.826888e-03	1.944404e-01
24            	4.262521e-02	9.482956e-03	1.865359e-01
25            	7.376644e-02	9.190208e-03	1.823675e-01
26            	7.105056e-02	8.895281e-03	1.597239e-01
27            	3.894275e-02	8.625225e-03	1.236655e-01
28            	2.195070e-02	8.368160e-03	9.628925e-02
29            	1.237778e-02	8.128784e-03	9.077429e-02
30            	7.706612e-03	7.909947e-03	7.814227e-02
31            	5.757254e-03	7.706917e-03	6.232896e-02
32            	4.507024e-03	7.469391e-03	5.201896e-02
33            	3.542492e-03	7.175382e-03	4.436295e-02
34            	2.797821e-03	6.904025e-03	3.973398e-02
35            	2.324636e-03	6.662309e-03	3.479267e-02
36            	1.945619e-03	6.438366e-03	3.076957e-02
37            	1.646082e-03	6.237179e-03	2.796269e-02
38            	1.505478e-03	6.048837e-03	2.622515e-02
39            	1.299454e-03	5.879492e-03	2.522871e-02
40            	1.103617e-03	5.721294e-03	2.463563e-02
41            	1.010644e-03	5.579295e-03	2.441571e-02
42            	9.131005e-04	5.447618e-03	2.469367e-02
43            	8.663440e-04	5.325636e-03	2.527052e-02
44            	7.688892e-04	5.212261e-03	2.588166e-02
45            	7.207940e-04	5.106935e-03	2.662012e-02
46            	6.880777e-04	5.008426e-03	2.743888e-02
47            	6.227911e-04	4.915072e-03	2.787996e-02
48            	5.869114e-04	4.827175e-03	2.783980e-02
49            	5.373177e-04	4.743169e-03	2.761332e-02
50            	5.310263e-04	4.664100e-03	2.716858e-02
51            	5.015862e-04	4.590441e-03	2.698783e-02
52            	4.682276e-04	4.519630e-03	2.676011e-02
53            	4.419941e-04	4.450552e-03	2.620137e-02
54            	4.210648e-04	4.385621e-03	2.601366e-02
55            	3.972022e-04	4.323277e-03	2.566165e-02
56            	3.719576e-04	4.264170e-03	2.526760e-02
57            	3.627112e-04	4.205845e-03	2.440557e-02
58            	3.657647e-04	4.150662e-03	2.371244e-02
59            	3.472451e-04	4.097615e-03	2.349089e-02
60            	3.222268e-04	4.047480e-03	2.329342e-02
61            	3.110439e-04	3.999079e-03	2.267356e-02
62            	2.951018e-04	3.951794e-03	2.190169e-02
63            	2.841894e-04	3.904986e-03	2.117879e-02
64            	3.024321e-04	3.860471e-03	2.013454e-02
65            	2.940048e-04	3.819446e-03	1.950871e-02
66            	2.769412e-04	3.779539e-03	1.890915e-02
67            	2.667910e-04	3.740779e-03	1.853623e-02
68            	2.524671e-04	3.702676e-03	1.823078e-02
69            	2.294752e-04	3.665690e-03	1.798826e-02
70            	2.305506e-04	3.630863e-03	1.747354e-02
71            	2.558288e-04	3.598096e-03	1.726807e-02
72            	2.526314e-04	3.566169e-03	1.728652e-02
73            	2.482547e-04	3.535082e-03	1.722670e-02
74            	2.369552e-04	3.504737e-03	1.707656e-02
75            	2.356584e-04	3.475165e-03	1.698719e-02
76            	2.292015e-04	3.447548e-03	1.697895e-02
77            	2.497916e-04	3.420880e-03	1.700086e-02
78            	2.437805e-04	3.395270e-03	1.689738e-02
79            	2.313436e-04	3.370359e-03	1.687109e-02
80            	2.212749e-04	3.346341e-03	1.675521e-02
81            	2.204712e-04	3.323107e-03	1.675908e-02
82            	2.171696e-04	3.301614e-03	1.687260e-02
83            	2.484752e-04	3.280638e-03	1.695004e-02
84            	2.365964e-04	3.260907e-03	1.684807e-02
85            	2.303189e-04	3.241207e-03	1.689302e-02
86            	2.222764e-04	3.222414e-03	1.689813e-02
87            	2.173354e-04	3.204086e-03	1.700720e-02
88            	2.088741e-04	3.186364e-03	1.704493e-02
89            	2.357480e-04	3.169661e-03	1.712859e-02
90            	2.373596e-04	3.154075e-03	1.723191e-02
91            	2.258600e-04	3.138746e-03	1.719030e-02
92            	2.174959e-04	3.123685e-03	1.727960e-02
93            	2.169195e-04	3.109247e-03	1.745239e-02
94            	2.080264e-04	3.094907e-03	1.745682e-02
95            	2.033096e-04	3.080753e-03	1.748589e-02
96            	2.449153e-04	3.067399e-03	1.758969e-02
97            	2.322686e-04	3.054655e-03	1.752296e-02
98            	2.207559e-04	3.042205e-03	1.757489e-02
99            	2.197855e-04	3.030042e-03	1.767952e-02
100           	2.197855e-04	3.018216e-03	1.777528e-02
101           	2.003746e-04	3.006534e-03	1.783660e-02
102           	2.533336e-04	2.995309e-03	1.781861e-02
103           	2.293336e-04	2.984302e-03	1.773695e-02
104           	2.197940e-04	2.973480e-03	1.785805e-02
105           	2.055394e-04	2.961594e-03	1.768279e-02
106           	2.137732e-04	2.951649e-03	1.749580e-02
107           	2.081236e-04	2.941708e-03	1.767378e-02
108           	2.679582e-04	2.932076e-03	1.761873e-02
109           	2.454152e-04	2.922830e-03	1.755544e-02
110           	2.315078e-04	2.913715e-03	1.745101e-02
111           	2.191669e-04	2.904806e-03	1.758593e-02
112           	2.222401e-04	2.895807e-03	1.756651e-02
113           	2.062382e-04	2.887087e-03	1.770606e-02
114           	2.362786e-04	2.878636e-03	1.746758e-02
115           	2.486229e-04	2.870860e-03	1.771330e-02
116           	2.342264e-04	2.863371e-03	1.771419e-02
117           	2.260051e-04	2.855993e-03	1.767838e-02
118           	2.196060e-04	2.848767e-03	1.758755e-02
119           	2.151917e-04	2.841735e-03	1.787584e-02
120           	2.222758e-04	2.834816e-03	1.771360e-02
121           	2.799382e-04	2.828173e-03	1.784510e-02
122           	2.700148e-04	2.821837e-03	1.759099e-02
123           	2.508752e-04	2.815643e-03	1.777168e-02
124           	2.485462e-04	2.809532e-03	1.763411e-02
125           	2.286460e-04	2.803516e-03	1.762431e-02
126           	2.168454e-04	2.797712e-03	1.731684e-02
127           	2.995841e-04	2.792154e-03	1.754701e-02
128           	2.814841e-04	2.786796e-03	1.747030e-02
129           	2.721657e-04	2.781627e-03	1.763543e-02
130           	2.586889e-04	2.776598e-03	1.740262e-02
131           	2.405758e-04	2.771733e-03	1.755083e-02
132           	2.327564e-04	2.766904e-03	1.742567e-02
133           	2.231648e-04	2.762179e-03	1.743960e-02
134           	3.094431e-04	2.757707e-03	1.718077e-02
135           	2.868333e-04	2.753392e-03	1.727635e-02
136           	2.789364e-04	2.749127e-03	1.736526e-02
137           	2.648721e-04	2.744969e-03	1.745162e-02
138           	2.522938e-04	2.741167e-03	1.713888e-02
139           	2.450786e-04	2.737472e-03	1.727776e-02
140           	2.724909e-04	2.733839e-03	1.705885e-02
141           	3.372176e-04	2.730449e-03	1.712336e-02
142           	3.242431e-04	2.727259e-03	1.684368e-02
143           	2.968194e-04	2.724124e-03	1.704084e-02
144           	2.859329e-04	2.721052e-03	1.692019e-02
145           	2.756246e-04	2.718000e-03	1.693721e-02
146           	2.612328e-04	2.715022e-03	1.665529e-02
147           	3.380950e-04	2.712091e-03	1.680773e-02
148           	3.568305e-04	2.709408e-03	1.674553e-02
149           	3.371169e-04	2.707099e-03	1.676600e-02
150           	3.201405e-04	2.704843e-03	1.651542e-02
151           	2.886025e-04	2.702616e-03	1.666945e-02
152           	2.776051e-04	2.700480e-03	1.650608e-02
153           	2.685142e-04	2.698379e-03	1.654909e-02
154           	3.691644e-04	2.696299e-03	1.621668e-02
155           	3.939138e-04	2.694386e-03	1.631472e-02
156           	3.756858e-04	2.692518e-03	1.611557e-02
157           	3.497110e-04	2.690677e-03	1.614335e-02
158           	3.315185e-04	2.688841e-03	1.592574e-02
159           	3.073138e-04	2.687440e-03	1.603249e-02
160           	2.947773e-04	2.686077e-03	1.584098e-02
161           	3.151680e-04	2.684728e-03	1.581572e-02
162           	4.635183e-04	2.683607e-03	1.565470e-02
163           	4.106584e-04	2.682555e-03	1.588153e-02
164           	3.904311e-04	2.681526e-03	1.577755e-02
165           	3.654608e-04	2.680465e-03	1.575127e-02
166           	3.553446e-04	2.679351e-03	1.557578e-02
167           	3.210012e-04	2.678211e-03	1.560557e-02
168           	3.193858e-04	2.677316e-03	1.545841e-02
169           	5.388152e-04	2.676818e-03	1.540514e-02
170           	4.753311e-04	2.676374e-03	1.537745e-02
171           	4.512930e-04	2.676028e-03	1.549108e-02
172           	4.210972e-04	2.675707e-03	1.531272e-02
173           	4.134943e-04	2.675326e-03	1.514566e-02
174           	3.700152e-04	2.674908e-03	1.503595e-02
175           	3.531140e-04	2.674480e-03	1.498907e-02
176           	5.928921e-04	2.674078e-03	1.495033e-02
177           	5.367554e-04	2.673771e-03	1.502509e-02
178           	5.064990e-04	2.673868e-03	1.504264e-02
179           	4.943225e-04	2.674101e-03	1.485292e-02
180           	4.493515e-04	2.674358e-03	1.463205e-02
181           	4.332621e-04	2.674630e-03	1.444737e-02
182           	4.133488e-04	2.674848e-03	1.453134e-02
183           	6.146585e-04	2.675067e-03	1.446570e-02
184           	5.988635e-04	2.675378e-03	1.452894e-02
185           	5.717883e-04	2.675717e-03	1.463843e-02
186           	5.167868e-04	2.675776e-03	1.462908e-02
187           	5.035460e-04	2.676244e-03	1.447092e-02
188           	4.358974e-04	2.676998e-03	1.427555e-02
189           	5.230400e-04	2.677842e-03	1.417930e-02
190           	4.870379e-04	2.678650e-03	1.412795e-02
191           	7.955581e-04	2.679504e-03	1.385386e-02
192           	6.844391e-04	2.680395e-03	1.383006e-02
193           	6.579328e-04	2.681119e-03	1.377873e-02
194           	5.653277e-04	2.681643e-03	1.370790e-02
195           	5.281012e-04	2.682099e-03	1.359251e-02
196           	4.947699e-04	2.682957e-03	1.353625e-02
197           	6.533266e-04	2.684242e-03	1.352339e-02
198           	9.236562e-04	2.685586e-03	1.316200e-02
199           	8.549747e-04	2.687002e-03	1.314321e-02
200           	7.716042e-04	2.688348e-03	1.319711e-02
201           	7.249940e-04	2.689471e-03	1.312037e-02
202           	6.559757e-04	2.690474e-03	1.303224e-02
203           	6.306582e-04	2.691459e-03	1.287979e-02
204           	5.777090e-04	2.692447e-03	1.275137e-02
205           	8.588369e-04	2.693598e-03	1.279110e-02
206           	1.129837e-03	2.695524e-03	1.239124e-02
207           	1.062529e-03	2.697489e-03	1.244709e-02
208           	9.535101e-04	2.699183e-03	1.240552e-02
209           	8.755322e-04	2.700746e-03	1.234188e-02
210           	7.887995e-04	2.702250e-03	1.221437e-02
211           	7.776020e-04	2.703765e-03	1.207219e-02
212           	7.058419e-04	2.705298e-03	1.198092e-02
213           	1.548335e-03	2.706974e-03	1.191362e-02
214           	1.318510e-03	2.708309e-03	1.183998e-02
215           	1.318372e-03	2.710587e-03	1.178005e-02
216           	1.176532e-03	2.712667e-03	1.173829e-02
217           	1.104232e-03	2.714683e-03	1.159366e-02
218           	9.918882e-04	2.716676e-03	1.145731e-02
219           	9.946440e-04	2.718700e-03	1.135316e-02
220           	1.309707e-03	2.720780e-03	1.119705e-02
221           	1.959134e-03	2.722486e-03	1.147898e-02
222           	1.755522e-03	2.723598e-03	1.126529e-02
223           	1.774567e-03	2.726066e-03	1.115091e-02
224           	1.658415e-03	2.728549e-03	1.104069e-02
225           	1.585553e-03	2.731019e-03	1.094834e-02
226           	1.486305e-03	2.733495e-03	1.078516e-02
227           	2.169451e-03	2.736034e-03	1.058468e-02
228           	3.089679e-03	2.738248e-03	1.082668e-02
229           	3.048558e-03	2.739802e-03	1.063525e-02
230           	3.110841e-03	2.741480e-03	1.057064e-02
231           	2.910553e-03	2.743705e-03	1.046295e-02
232           	2.656973e-03	2.746620e-03	1.033075e-02
233           	3.013258e-03	2.749551e-03	1.016941e-02
234           	4.263946e-03	2.752533e-03	1.001052e-02
235           	4.314446e-03	2.755143e-03	9.940126e-03
236           	7.430512e-03	2.757092e-03	1.019074e-02
