y,U_x,U_y,U_z
0,0,0,0
0.00502513,0.0151593,-6.769e-10,0
0.0100503,0.0302775,-1.48565e-09,0
0.0150754,0.0451901,-2.95365e-09,0
0.0201005,0.0600618,-4.6277e-09,0
0.0251256,0.0748287,-6.82969e-09,0
0.0301508,0.0895445,-9.22488e-09,0
0.0351759,0.104161,-1.1994e-08,0
0.040201,0.118725,-1.48991e-08,0
0.0452261,0.133187,-1.80623e-08,0
0.0502513,0.147602,-2.129e-08,0
0.0552764,0.161905,-2.46743e-08,0
0.0603015,0.176178,-2.80679e-08,0
0.0653266,0.190317,-3.15036e-08,0
0.0703518,0.204454,-3.49384e-08,0
0.0753769,0.218423,-3.82545e-08,0
0.080402,0.232392,-4.15706e-08,0
0.0854271,0.246227,-4.46632e-08,0
0.0904523,0.260022,-4.76901e-08,0
0.0954774,0.273732,-5.05032e-08,0
0.100503,0.287348,-5.30789e-08,0
0.105528,0.300944,-5.55892e-08,0
0.110553,0.314375,-5.75639e-08,0
0.115578,0.327807,-5.95387e-08,0
0.120603,0.34111,-6.10186e-08,0
0.125628,0.354351,-6.22612e-08,0
0.130653,0.367559,-6.3358e-08,0
0.135678,0.380604,-6.37594e-08,0
0.140704,0.39365,-6.41608e-08,0
0.145729,0.406576,-6.40091e-08,0
0.150754,0.419421,-6.34867e-08,0
0.155779,0.432265,-6.29643e-08,0
0.160804,0.444914,-6.15138e-08,0
0.165829,0.457552,-6.00149e-08,0
0.170854,0.470142,-5.82904e-08,0
0.175879,0.482567,-5.57936e-08,0
0.180905,0.494993,-5.32967e-08,0
0.18593,0.507326,-5.03819e-08,0
0.190955,0.519532,-4.6898e-08,0
0.19598,0.531738,-4.34141e-08,0
0.201005,0.543823,-3.94194e-08,0
0.20603,0.555805,-3.49906e-08,0
0.211055,0.567786,-3.05619e-08,0
0.21608,0.579635,-2.56307e-08,0
0.221106,0.591385,-2.03282e-08,0
0.226131,0.603135,-1.50256e-08,0
0.231156,0.614761,-9.31531e-09,0
0.236181,0.626273,-3.23491e-09,0
0.241206,0.637785,2.84548e-09,0
0.246231,0.649203,9.18078e-09,0
0.251256,0.66047,1.59218e-08,0
0.256281,0.671738,2.26627e-08,0
0.261307,0.682966,2.94868e-08,0
0.266332,0.693982,3.67555e-08,0
0.271357,0.704999,4.40242e-08,0
0.276382,0.716015,5.12929e-08,0
0.281407,0.726815,5.88836e-08,0
0.286432,0.737572,6.65372e-08,0
0.291457,0.74833,7.41907e-08,0
0.296482,0.758976,8.19451e-08,0
0.301508,0.769468,8.98383e-08,0
0.306533,0.77996,9.77316e-08,0
0.311558,0.790452,1.05625e-07,0
0.316583,0.800697,1.13603e-07,0
0.321608,0.810916,1.2159e-07,0
0.326633,0.821135,1.29577e-07,0
0.331658,0.831272,1.3755e-07,0
0.336683,0.84121,1.45491e-07,0
0.341709,0.851148,1.53432e-07,0
0.346734,0.861086,1.61373e-07,0
0.351759,0.870859,1.69212e-07,0
0.356784,0.880509,1.76975e-07,0
0.361809,0.890159,1.84738e-07,0
0.366834,0.899808,1.92501e-07,0
0.371859,0.909237,2.00043e-07,0
0.376884,0.91859,2.07511e-07,0
0.38191,0.927943,2.14978e-07,0
0.386935,0.937296,2.22445e-07,0
0.39196,0.946402,2.29585e-07,0
0.396985,0.95545,2.36649e-07,0
0.40201,0.964498,2.43712e-07,0
0.407035,0.973547,2.50776e-07,0
0.41206,0.982356,2.5746e-07,0
0.417085,0.991091,2.64026e-07,0
0.422111,0.999827,2.70592e-07,0
0.427136,1.00856,2.77158e-07,0
0.432161,1.0171,2.83376e-07,0
0.437186,1.02552,2.89361e-07,0
0.442211,1.03393,2.95345e-07,0
0.447236,1.04234,3.0133e-07,0
0.452261,1.05065,3.07109e-07,0
0.457286,1.05873,3.1244e-07,0
0.462312,1.06682,3.1777e-07,0
0.467337,1.0749,3.23101e-07,0
0.472362,1.08298,3.28432e-07,0
0.477387,1.09075,3.3311e-07,0
0.482412,1.09849,3.37722e-07,0
0.487437,1.10623,3.42334e-07,0
0.492462,1.11398,3.46945e-07,0
0.497487,1.12159,3.51266e-07,0
0.502513,1.12898,3.551e-07,0
0.507538,1.13637,3.58934e-07,0
0.512563,1.14376,3.62767e-07,0
0.517588,1.15116,3.66601e-07,0
0.522613,1.15829,3.69844e-07,0
