# Residuals   
# Time        	p             	Ux            	Uy            
0             	N/A	N/A
1             	9.999963e-01	0.000000e+00	0.000000e+00
2             	1.000000e+00	9.917046e-01	1.000000e+00
3             	2.146911e-01	4.326315e-01	6.042496e-01
4             	1.491024e-01	1.698550e-01	4.185854e-01
5             	2.152710e-01	1.172922e-01	6.102470e-01
6             	4.037440e-01	1.011259e-01	6.428090e-01
7             	3.546293e-01	6.835755e-02	5.082811e-01
8             	2.686064e-01	6.939260e-02	5.034681e-01
9             	2.751543e-01	4.701660e-02	4.705861e-01
10            	3.288980e-01	3.528784e-02	3.835946e-01
11            	3.296157e-01	2.740197e-02	4.458023e-01
12            	2.259449e-01	2.284104e-02	4.399778e-01
13            	1.900301e-01	1.974211e-02	3.280028e-01
14            	1.881145e-01	1.766292e-02	3.245480e-01
15            	2.225016e-01	1.596087e-02	3.314722e-01
16            	1.682778e-01	1.461776e-02	3.013202e-01
17            	1.059339e-01	1.357767e-02	2.981896e-01
18            	7.213888e-02	1.273161e-02	2.167853e-01
19            	5.533170e-02	1.202262e-02	1.606733e-01
20            	4.569044e-02	1.136740e-02	1.460284e-01
21            	4.249511e-02	1.081435e-02	1.397216e-01
22            	4.702805e-02	1.032118e-02	1.382175e-01
23            	5.712811e-02	9.894103e-03	1.397893e-01
24            	1.041100e-01	9.497695e-03	1.284495e-01
25            	4.862325e-02	9.158260e-03	1.047933e-01
26            	2.606975e-02	8.841738e-03	8.504452e-02
27            	1.538516e-02	8.562204e-03	7.668012e-02
28            	1.021633e-02	8.310280e-03	6.595645e-02
29            	7.937740e-03	8.087474e-03	5.802776e-02
30            	6.372235e-03	7.853182e-03	4.770304e-02
31            	5.076589e-03	7.569907e-03	4.103432e-02
32            	4.276420e-03	7.290794e-03	3.778750e-02
33            	3.655336e-03	7.016218e-03	3.532016e-02
34            	3.433358e-03	6.772206e-03	3.366399e-02
35            	3.019354e-03	6.557145e-03	3.288631e-02
36            	2.653913e-03	6.361513e-03	3.171991e-02
37            	2.450070e-03	6.180072e-03	3.103196e-02
38            	2.172597e-03	6.016286e-03	3.044132e-02
39            	1.819643e-03	5.864693e-03	3.070981e-02
40            	1.640120e-03	5.726512e-03	3.087894e-02
41            	1.561540e-03	5.595449e-03	3.056255e-02
42            	1.310915e-03	5.472904e-03	2.962347e-02
43            	1.250377e-03	5.360480e-03	2.934782e-02
44            	1.156263e-03	5.248666e-03	2.864569e-02
45            	1.075328e-03	5.142379e-03	2.781031e-02
46            	1.097624e-03	5.044038e-03	2.718871e-02
47            	9.337990e-04	4.948637e-03	2.707759e-02
48            	8.933938e-04	4.854718e-03	2.608797e-02
49            	7.808460e-04	4.765133e-03	2.512583e-02
50            	7.090906e-04	4.678798e-03	2.419672e-02
51            	6.707580e-04	4.594768e-03	2.350477e-02
52            	6.334734e-04	4.513649e-03	2.239910e-02
53            	5.762308e-04	4.437629e-03	2.159421e-02
54            	4.785347e-04	4.368378e-03	2.150905e-02
55            	4.371067e-04	4.301505e-03	2.115636e-02
56            	4.257230e-04	4.239027e-03	2.054326e-02
57            	4.082025e-04	4.181235e-03	1.999064e-02
58            	4.001684e-04	4.128304e-03	1.940485e-02
59            	3.619877e-04	4.078623e-03	1.895351e-02
60            	3.444605e-04	4.030755e-03	1.885638e-02
61            	3.304002e-04	3.984198e-03	1.863550e-02
62            	3.201333e-04	3.939625e-03	1.838789e-02
63            	3.025595e-04	3.897408e-03	1.821045e-02
64            	3.077641e-04	3.856216e-03	1.802781e-02
65            	3.094323e-04	3.816554e-03	1.785816e-02
66            	2.923097e-04	3.777807e-03	1.732968e-02
67            	2.798697e-04	3.741129e-03	1.707273e-02
68            	2.671119e-04	3.706026e-03	1.686796e-02
69            	2.640731e-04	3.671134e-03	1.672439e-02
70            	2.553242e-04	3.637350e-03	1.634853e-02
71            	2.634884e-04	3.604653e-03	1.637754e-02
72            	2.552442e-04	3.573381e-03	1.599243e-02
73            	2.369885e-04	3.543942e-03	1.578247e-02
74            	2.361425e-04	3.514952e-03	1.539006e-02
75            	2.178439e-04	3.486584e-03	1.517391e-02
76            	2.158469e-04	3.458829e-03	1.493121e-02
77            	2.519570e-04	3.432612e-03	1.494965e-02
78            	2.208642e-04	3.407655e-03	1.486612e-02
79            	2.162462e-04	3.383644e-03	1.471385e-02
80            	1.919549e-04	3.360321e-03	1.463180e-02
81            	2.048681e-04	3.337896e-03	1.455093e-02
82            	2.027205e-04	3.316171e-03	1.465766e-02
83            	2.210778e-04	3.295454e-03	1.481283e-02
84            	2.155201e-04	3.275571e-03	1.461509e-02
85            	2.075595e-04	3.256790e-03	1.442095e-02
86            	1.912292e-04	3.238464e-03	1.416865e-02
87            	2.024828e-04	3.220666e-03	1.437977e-02
88            	2.033632e-04	3.203485e-03	1.434216e-02
89            	2.097578e-04	3.187136e-03	1.441997e-02
90            	1.957356e-04	3.171038e-03	1.446361e-02
91            	2.084984e-04	3.155777e-03	1.453411e-02
92            	2.037498e-04	3.141531e-03	1.454226e-02
93            	1.796469e-04	3.127627e-03	1.452099e-02
94            	1.745442e-04	3.113704e-03	1.430810e-02
95            	2.260854e-04	3.100492e-03	1.469082e-02
96            	2.260297e-04	3.087613e-03	1.506439e-02
97            	2.049332e-04	3.074976e-03	1.487984e-02
98            	2.011044e-04	3.062621e-03	1.461518e-02
99            	1.842664e-04	3.050547e-03	1.460541e-02
100           	1.879485e-04	3.039245e-03	1.470650e-02
101           	2.249929e-04	3.028076e-03	1.494340e-02
102           	2.188558e-04	3.017416e-03	1.500411e-02
103           	2.051151e-04	3.007076e-03	1.482783e-02
104           	1.934992e-04	2.997049e-03	1.466738e-02
105           	1.822884e-04	2.987228e-03	1.490569e-02
106           	2.068261e-04	2.977691e-03	1.514126e-02
