y,U_x,U_y,U_z
0,0,0,0
0.00502513,0.0656696,2.15254e-09,0
0.0100503,0.131039,4.29283e-09,0
0.0150754,0.194905,6.37184e-09,0
0.0201005,0.257493,7.75487e-09,0
0.0251256,0.316808,7.35455e-09,0
0.0301508,0.372929,6.58449e-09,0
0.0351759,0.422868,5.09874e-09,0
0.040201,0.469007,3.33904e-09,0
0.0452261,0.507932,1.05899e-09,0
0.0502513,0.544263,-1.26908e-09,0
0.0552764,0.574301,-3.71366e-09,0
0.0603015,0.603197,-6.05767e-09,0
0.0653266,0.626888,-7.9435e-09,0
0.0703518,0.650545,-9.83461e-09,0
0.0753769,0.669661,-1.24285e-08,0
0.080402,0.688777,-1.50224e-08,0
0.0854271,0.7053,-1.81237e-08,0
0.0904523,0.72106,-2.13744e-08,0
0.0954774,0.735629,-2.49486e-08,0
0.100503,0.748874,-2.88825e-08,0
0.105528,0.761911,-3.28888e-08,0
0.110553,0.77323,-3.74893e-08,0
0.115578,0.784549,-4.20898e-08,0
0.120603,0.794848,-4.69773e-08,0
0.125628,0.804658,-5.20023e-08,0
0.130653,0.814259,-5.70232e-08,0
0.135678,0.822863,-6.20247e-08,0
0.140704,0.831468,-6.70262e-08,0
0.145729,0.839485,-7.17508e-08,0
0.150754,0.847108,-7.62897e-08,0
0.155779,0.854731,-8.08286e-08,0
0.160804,0.861583,-8.47066e-08,0
0.165829,0.868395,-8.85501e-08,0
0.170854,0.875054,-9.22404e-08,0
0.175879,0.881185,-9.54063e-08,0
0.180905,0.887317,-9.85721e-08,0
0.18593,0.893205,-1.01523e-07,0
0.190955,0.89876,-1.0418e-07,0
0.19598,0.904314,-1.06838e-07,0
0.201005,0.909602,-1.09305e-07,0
0.20603,0.914661,-1.1161e-07,0
0.211055,0.919721,-1.13915e-07,0
0.21608,0.924534,-1.16048e-07,0
0.221106,0.929165,-1.18054e-07,0
0.226131,0.933796,-1.20061e-07,0
0.231156,0.938231,-1.21902e-07,0
0.236181,0.942488,-1.23593e-07,0
0.241206,0.946745,-1.25285e-07,0
0.246231,0.950875,-1.26874e-07,0
0.251256,0.954802,-1.28299e-07,0
0.256281,0.958729,-1.29725e-07,0
0.261307,0.96261,-1.31138e-07,0
0.266332,0.966244,-1.32484e-07,0
0.271357,0.969878,-1.3383e-07,0
0.276382,0.973512,-1.35175e-07,0
0.281407,0.976926,-1.36701e-07,0
0.286432,0.980296,-1.38262e-07,0
0.291457,0.983667,-1.39823e-07,0
0.296482,0.986937,-1.4156e-07,0
0.301508,0.990067,-1.4354e-07,0
0.306533,0.993198,-1.4552e-07,0
0.311558,0.996328,-1.475e-07,0
0.316583,0.999258,-1.49579e-07,0
0.321608,1.00217,-1.51667e-07,0
0.326633,1.00508,-1.53756e-07,0
0.331658,1.00793,-1.55528e-07,0
0.336683,1.01063,-1.56529e-07,0
0.341709,1.01333,-1.57529e-07,0
0.346734,1.01603,-1.5853e-07,0
0.351759,1.01862,-1.5805e-07,0
0.356784,1.02113,-1.5646e-07,0
0.361809,1.02363,-1.54871e-07,0
0.366834,1.02614,-1.53282e-07,0
0.371859,1.02851,-1.50503e-07,0
0.376884,1.03084,-1.4732e-07,0
0.38191,1.03317,-1.44137e-07,0
0.386935,1.0355,-1.40954e-07,0
0.39196,1.0377,-1.37487e-07,0
0.396985,1.03987,-1.33954e-07,0
0.40201,1.04205,-1.30422e-07,0
0.407035,1.04422,-1.26889e-07,0
0.41206,1.04629,-1.24166e-07,0
0.417085,1.04832,-1.21695e-07,0
0.422111,1.05036,-1.19224e-07,0
0.427136,1.0524,-1.16752e-07,0
0.432161,1.05436,-1.15367e-07,0
0.437186,1.05627,-1.14712e-07,0
0.442211,1.05818,-1.14057e-07,0
0.447236,1.06009,-1.13402e-07,0
0.452261,1.06196,-1.12876e-07,0
0.457286,1.06376,-1.12632e-07,0
0.462312,1.06555,-1.12388e-07,0
0.467337,1.06734,-1.12144e-07,0
0.472362,1.06913,-1.11901e-07,0
0.477387,1.07083,-1.11371e-07,0
0.482412,1.07251,-1.10812e-07,0
0.487437,1.07419,-1.10253e-07,0
0.492462,1.07587,-1.09695e-07,0
0.497487,1.07751,-1.08953e-07,0
0.502513,1.07909,-1.07906e-07,0
0.507538,1.08067,-1.06859e-07,0
0.512563,1.08225,-1.05812e-07,0
0.517588,1.08382,-1.04765e-07,0
0.522613,1.08533,-1.03539e-07,0
0.527638,1.08681,-1.02241e-07,0
0.532663,1.08828,-1.00942e-07,0
0.537688,1.08976,-9.96433e-08,0
0.542714,1.09124,-9.83446e-08,0
0.547739,1.09263,-9.71575e-08,0
0.552764,1.09401,-9.5981e-08,0
0.557789,1.09539,-9.48045e-08,0
0.562814,1.09677,-9.36279e-08,0
0.567839,1.09815,-9.24514e-08,0
0.572864,1.09944,-9.15787e-08,0
0.577889,1.10073,-9.07128e-08,0
0.582915,1.10201,-8.98469e-08,0
0.58794,1.1033,-8.8981e-08,0
0.592965,1.10459,-8.81152e-08,0
0.59799,1.10579,-8.67796e-08,0
0.603015,1.10699,-8.53926e-08,0
0.60804,1.10818,-8.40056e-08,0
0.613065,1.10938,-8.26186e-08,0
0.61809,1.11058,-8.12316e-08,0
0.623116,1.11171,-7.98033e-08,0
0.628141,1.11282,-7.83555e-08,0
0.633166,1.11393,-7.69077e-08,0
0.638191,1.11503,-7.54599e-08,0
0.643216,1.11614,-7.40121e-08,0
0.648241,1.11722,-7.26662e-08,0
0.653266,1.11824,-7.15504e-08,0
0.658291,1.11926,-7.04346e-08,0
0.663317,1.12028,-6.93188e-08,0
0.668342,1.1213,-6.8203e-08,0
0.673367,1.12232,-6.70872e-08,0
0.678392,1.12327,-6.60935e-08,0
0.683417,1.1242,-6.51341e-08,0
0.688442,1.12513,-6.41748e-08,0
0.693467,1.12606,-6.32154e-08,0
0.698492,1.127,-6.22561e-08,0
0.703518,1.12792,-6.1322e-08,0
0.708543,1.12876,-6.06264e-08,0
0.713568,1.12961,-5.99307e-08,0
0.718593,1.13045,-5.92351e-08,0
0.723618,1.13129,-5.85395e-08,0
0.728643,1.13214,-5.78439e-08,0
0.733668,1.13296,-5.69947e-08,0
0.738693,1.13371,-5.5679e-08,0
0.743719,1.13446,-5.43634e-08,0
0.748744,1.13522,-5.30477e-08,0
0.753769,1.13597,-5.17321e-08,0
0.758794,1.13673,-5.04164e-08,0
0.763819,1.13746,-4.89164e-08,0
0.768844,1.13812,-4.68057e-08,0
