y,U_x,U_y,U_z
0,0,0,0
0.00502513,0.0151427,-2.0111e-10,0
0.0100503,0.0302443,-4.33912e-10,0
0.0150754,0.0451406,-8.25186e-10,0
0.0201005,0.059996,-1.26808e-09,0
0.0251256,0.0747468,-1.84322e-09,0
0.0301508,0.0894466,-2.4521e-09,0
0.0351759,0.104048,-3.12628e-09,0
0.040201,0.118596,-3.81686e-09,0
0.0452261,0.133042,-4.53862e-09,0
0.0502513,0.147443,-5.25643e-09,0
0.0552764,0.161731,-5.96467e-09,0
0.0603015,0.175989,-6.65905e-09,0
0.0653266,0.190113,-7.29029e-09,0
0.0703518,0.204236,-7.92047e-09,0
0.0753769,0.218192,-8.40954e-09,0
0.080402,0.232147,-8.89861e-09,0
0.0854271,0.245969,-9.22588e-09,0
0.0904523,0.259751,-9.50552e-09,0
0.0954774,0.273449,-9.65455e-09,0
0.100503,0.287053,-9.65841e-09,0
0.105528,0.300637,-9.62525e-09,0
0.110553,0.314057,-9.28835e-09,0
0.115578,0.327477,-8.95145e-09,0
0.120603,0.340769,-8.34316e-09,0
0.125628,0.354,-7.6047e-09,0
0.130653,0.367197,-6.78708e-09,0
0.135678,0.380233,-5.59154e-09,0
0.140704,0.39327,-4.39599e-09,0
0.145729,0.406187,-2.8981e-09,0
0.150754,0.419023,-1.19755e-09,0
0.155779,0.43186,5.02997e-10,0
0.160804,0.4445,2.72064e-09,0
0.165829,0.457131,4.9653e-09,0
0.170854,0.469714,7.33933e-09,0
0.175879,0.482133,1.01564e-08,0
0.180905,0.494551,1.29734e-08,0
0.18593,0.506878,1.60398e-08,0
0.190955,0.519079,1.94457e-08,0
0.19598,0.53128,2.28516e-08,0
0.201005,0.54336,2.65776e-08,0
0.20603,0.555337,3.05758e-08,0
0.211055,0.567315,3.45739e-08,0
0.21608,0.57916,3.89067e-08,0
0.221106,0.590906,4.34868e-08,0
0.226131,0.602653,4.80669e-08,0
0.231156,0.614276,5.29394e-08,0
0.236181,0.625786,5.80772e-08,0
0.241206,0.637296,6.32149e-08,0
0.246231,0.648712,6.85531e-08,0
0.251256,0.659979,7.42103e-08,0
0.256281,0.671246,7.98675e-08,0
0.261307,0.682473,8.55984e-08,0
0.266332,0.693489,9.17232e-08,0
0.271357,0.704505,9.7848e-08,0
0.276382,0.715521,1.03973e-07,0
0.281407,0.726322,1.10435e-07,0
0.286432,0.737081,1.16963e-07,0
0.291457,0.74784,1.23491e-07,0
0.296482,0.758488,1.30157e-07,0
0.301508,0.768982,1.37013e-07,0
0.306533,0.779476,1.43868e-07,0
0.311558,0.78997,1.50724e-07,0
0.316583,0.800218,1.57799e-07,0
0.321608,0.81044,1.64897e-07,0
0.326633,0.820663,1.71995e-07,0
0.331658,0.830803,1.79136e-07,0
0.336683,0.840746,1.86382e-07,0
0.341709,0.850688,1.93628e-07,0
0.346734,0.860631,2.00874e-07,0
0.351759,0.870409,2.08148e-07,0
0.356784,0.880064,2.15443e-07,0
0.361809,0.889719,2.22738e-07,0
0.366834,0.899374,2.30033e-07,0
0.371859,0.908808,2.37286e-07,0
0.376884,0.918167,2.44526e-07,0
0.38191,0.927527,2.51765e-07,0
0.386935,0.936886,2.59004e-07,0
0.39196,0.945999,2.66112e-07,0
0.396985,0.955054,2.7319e-07,0
0.40201,0.96411,2.80267e-07,0
0.407035,0.973165,2.87345e-07,0
0.41206,0.981982,2.94218e-07,0
0.417085,0.990725,3.01027e-07,0
0.422111,0.999468,3.07835e-07,0
0.427136,1.00821,3.14644e-07,0
0.432161,1.01676,3.2123e-07,0
0.437186,1.02518,3.27665e-07,0
0.442211,1.03361,3.341e-07,0
0.447236,1.04203,3.40535e-07,0
0.452261,1.05035,3.4682e-07,0
0.457286,1.05844,3.52779e-07,0
0.462312,1.06653,3.58738e-07,0
0.467337,1.07462,3.64697e-07,0
0.472362,1.08271,3.70656e-07,0
0.477387,1.0905,3.76095e-07,0
0.482412,1.09825,3.81481e-07,0
0.487437,1.106,3.86866e-07,0
0.492462,1.11375,3.92251e-07,0
0.497487,1.12138,3.97388e-07,0
0.502513,1.12878,4.02109e-07,0
0.507538,1.13618,4.0683e-07,0
0.512563,1.14359,4.1155e-07,0
0.517588,1.15099,4.16271e-07,0
0.522613,1.15814,4.2046e-07,0
0.527638,1.16518,4.24431e-07,0
0.532663,1.17222,4.28403e-07,0
0.537688,1.17927,4.32374e-07,0
0.542714,1.18631,4.36346e-07,0
0.547739,1.19302,4.39565e-07,0
0.552764,1.19969,4.42711e-07,0
0.557789,1.20637,4.45858e-07,0
0.562814,1.21304,4.49004e-07,0
0.567839,1.21972,4.52151e-07,0
0.572864,1.22602,4.54425e-07,0
0.577889,1.23232,4.56679e-07,0
0.582915,1.23862,4.58933e-07,0
0.58794,1.24491,4.61187e-07,0
0.592965,1.25121,4.63441e-07,0
0.59799,1.25715,4.64838e-07,0
0.603015,1.26306,4.66142e-07,0
0.60804,1.26897,4.67445e-07,0
0.613065,1.27487,4.68748e-07,0
0.61809,1.28078,4.70052e-07,0
0.623116,1.28641,4.70675e-07,0
0.628141,1.29192,4.70977e-07,0
0.633166,1.29742,4.71279e-07,0
0.638191,1.30292,4.71581e-07,0
0.643216,1.30843,4.71883e-07,0
0.648241,1.31381,4.71864e-07,0
0.653266,1.3189,4.7112e-07,0
0.658291,1.32399,4.70376e-07,0
0.663317,1.32908,4.69633e-07,0
0.668342,1.33418,4.68889e-07,0
0.673367,1.33927,4.68145e-07,0
0.678392,1.34403,4.66555e-07,0
0.683417,1.3487,4.64726e-07,0
0.688442,1.35337,4.62898e-07,0
0.693467,1.35803,4.6107e-07,0
0.698492,1.3627,4.59241e-07,0
0.703518,1.36733,4.57306e-07,0
0.708543,1.37156,4.54356e-07,0
0.713568,1.37579,4.51407e-07,0
0.718593,1.38003,4.48458e-07,0
0.723618,1.38426,4.45508e-07,0
0.728643,1.38849,4.42559e-07,0
0.733668,1.39261,4.39323e-07,0
0.738693,1.3964,4.35219e-07,0
0.743719,1.40018,4.31114e-07,0
0.748744,1.40396,4.2701e-07,0
0.753769,1.40775,4.22905e-07,0
0.758794,1.41153,4.18801e-07,0
0.763819,1.41521,4.1442e-07,0
0.768844,1.41853,4.09126e-07,0
0.773869,1.42186,4.03832e-07,0
0.778894,1.42518,3.98538e-07,0
0.78392,1.4285,3.93244e-07,0
0.788945,1.43183,3.8795e-07,0
0.79397,1.43513,3.82603e-07,0
0.798995,1.43798,3.76083e-07,0
0.80402,1.44083,3.69563e-07,0
0.809045,1.44367,3.63043e-07,0
0.81407,1.44652,3.56523e-07,0
0.819095,1.44937,3.50003e-07,0
0.824121,1.45222,3.43483e-07,0
0.829146,1.45474,3.36111e-07,0
0.834171,1.4571,3.28333e-07,0
0.839196,1.45946,3.20555e-07,0
0.844221,1.46182,3.12777e-07,0
0.849246,1.46418,3.05e-07,0
0.854271,1.46654,2.97222e-07,0
0.859296,1.46884,2.89289e-07,0
0.864322,1.4707,2.80311e-07,0
0.869347,1.47256,2.71332e-07,0
0.874372,1.47442,2.62353e-07,0
0.879397,1.47628,2.53374e-07,0
0.884422,1.47814,2.44395e-07,0
0.889447,1.47999,2.35417e-07,0
0.894472,1.48165,2.26028e-07,0
0.899497,1.483,2.16005e-07,0
0.904523,1.48434,2.05981e-07,0
0.909548,1.48568,1.95958e-07,0
0.914573,1.48703,1.85935e-07,0
0.919598,1.48837,1.75911e-07,0
0.924623,1.48971,1.65888e-07,0
0.929648,1.49081,1.55446e-07,0
0.934673,1.49162,1.44518e-07,0
0.939698,1.49244,1.3359e-07,0
0.944724,1.49325,1.22662e-07,0
0.949749,1.49406,1.11734e-07,0
0.954774,1.49488,1.00806e-07,0
0.959799,1.49569,8.98775e-08,0
0.964824,1.49632,7.88379e-08,0
0.969849,1.49659,6.75753e-08,0
0.974874,1.49686,5.63128e-08,0
0.979899,1.49713,4.50502e-08,0
0.984925,1.4974,3.37877e-08,0
0.98995,1.49767,2.25251e-08,0
0.994975,1.49794,1.12626e-08,0
1,1.49821,0,0
