y,U_x,U_y,U_z
0,0,0,0
0.00502513,0.0151609,-4.84981e-11,0
0.0100503,0.0302807,-9.54719e-11,0
0.0150754,0.0451948,-1.34824e-10,0
0.0201005,0.060068,-1.62764e-10,0
0.0251256,0.0748365,-1.61463e-10,0
0.0301508,0.0895539,-1.30003e-10,0
0.0351759,0.104172,-4.01693e-11,0
0.040201,0.118737,9.24617e-11,0
0.0452261,0.133201,3.06377e-10,0
0.0502513,0.147617,5.68783e-10,0
0.0552764,0.161921,9.48817e-10,0
0.0603015,0.176195,1.36672e-09,0
0.0653266,0.190335,1.95715e-09,0
0.0703518,0.204473,2.54949e-09,0
0.0753769,0.218444,3.39606e-09,0
0.080402,0.232414,4.24264e-09,0
0.0854271,0.24625,5.32357e-09,0
0.0904523,0.260046,6.47349e-09,0
0.0954774,0.273757,7.78928e-09,0
0.100503,0.287373,9.28945e-09,0
0.105528,0.30097,1.08327e-08,0
0.110553,0.314401,1.27292e-08,0
0.115578,0.327833,1.46257e-08,0
0.120603,0.341136,1.68195e-08,0
0.125628,0.354378,1.9156e-08,0
0.130653,0.367586,2.15756e-08,0
0.135678,0.380632,2.43921e-08,0
0.140704,0.393678,2.72086e-08,0
0.145729,0.406603,3.03335e-08,0
0.150754,0.419448,3.36652e-08,0
0.155779,0.432292,3.69968e-08,0
0.160804,0.444941,4.08453e-08,0
0.165829,0.457578,4.47208e-08,0
0.170854,0.470168,4.87239e-08,0
0.175879,0.482593,5.31642e-08,0
0.180905,0.495017,5.76045e-08,0
0.18593,0.50735,6.22891e-08,0
0.190955,0.519555,6.73064e-08,0
0.19598,0.531761,7.23237e-08,0
0.201005,0.543845,7.7654e-08,0
0.20603,0.555826,8.32503e-08,0
0.211055,0.567807,8.88467e-08,0
0.21608,0.579654,9.47707e-08,0
0.221106,0.591403,1.00937e-07,0
0.226131,0.603152,1.07103e-07,0
0.231156,0.614777,1.13557e-07,0
0.236181,0.626288,1.20272e-07,0
0.241206,0.637799,1.26988e-07,0
0.246231,0.649216,1.33902e-07,0
0.251256,0.660482,1.41132e-07,0
0.256281,0.671749,1.48362e-07,0
0.261307,0.682975,1.55667e-07,0
0.266332,0.69399,1.63366e-07,0
0.271357,0.705005,1.71065e-07,0
0.276382,0.71602,1.78765e-07,0
0.281407,0.726819,1.86807e-07,0
0.286432,0.737575,1.94916e-07,0
0.291457,0.748332,2.03025e-07,0
0.296482,0.758976,2.11276e-07,0
