# Residuals   
# Time        	p             	Ux            	Uy            
0             	N/A	N/A
1             	9.999964e-01	0.000000e+00	0.000000e+00
2             	1.000000e+00	9.948407e-01	1.000000e+00
3             	2.303830e-01	1.782036e-01	6.623400e-01
4             	1.600396e-01	5.817374e-02	4.382245e-01
5             	2.515071e-01	1.204565e-01	7.034186e-01
6             	5.495611e-01	1.402972e-01	6.386170e-01
7             	4.955291e-01	1.497000e-01	5.191611e-01
8             	3.777106e-01	1.548354e-01	4.551152e-01
9             	3.504235e-01	1.597366e-01	4.608273e-01
10            	3.275293e-01	1.084047e-01	4.784375e-01
11            	3.477229e-01	7.161946e-02	4.923069e-01
12            	2.300766e-01	4.382326e-02	3.903773e-01
13            	1.842231e-01	3.052201e-02	4.618744e-01
14            	2.918893e-01	2.389905e-02	5.924712e-01
15            	3.495291e-01	2.107128e-02	5.337245e-01
16            	1.171440e-01	2.049195e-02	4.563167e-01
17            	1.127251e-01	1.886839e-02	4.461675e-01
18            	2.068656e-01	1.676448e-02	3.703955e-01
19            	3.121690e-01	1.526938e-02	4.320001e-01
20            	1.373483e-01	1.362254e-02	4.717958e-01
21            	5.491004e-02	1.362215e-02	3.779322e-01
22            	4.760001e-02	1.287873e-02	3.136087e-01
23            	7.054943e-02	1.266175e-02	2.742049e-01
24            	9.496052e-02	1.209942e-02	2.044114e-01
25            	8.658348e-02	1.164067e-02	1.974802e-01
26            	8.568581e-02	1.125371e-02	1.943723e-01
27            	1.079013e-01	1.092504e-02	1.778668e-01
28            	4.779719e-02	1.053913e-02	1.634417e-01
29            	1.692615e-02	1.024969e-02	1.469947e-01
30            	1.339708e-02	9.946758e-03	1.285265e-01
31            	9.075455e-03	9.670174e-03	1.104703e-01
32            	8.106534e-03	9.355903e-03	9.385706e-02
33            	8.229459e-03	9.050821e-03	8.110436e-02
34            	4.929463e-03	8.763850e-03	6.937858e-02
35            	4.780159e-03	8.472601e-03	6.079554e-02
36            	3.633072e-03	8.183677e-03	5.293124e-02
37            	4.097005e-03	7.915124e-03	4.604449e-02
38            	3.173478e-03	7.663527e-03	4.017137e-02
39            	3.360973e-03	7.405857e-03	3.709859e-02
40            	2.083633e-03	7.118897e-03	3.447293e-02
41            	1.629182e-03	6.834491e-03	3.315253e-02
42            	1.477188e-03	6.584326e-03	3.186979e-02
43            	1.323331e-03	6.357534e-03	2.882919e-02
44            	9.376170e-04	6.149980e-03	2.893964e-02
45            	7.464478e-04	5.966522e-03	2.882318e-02
46            	6.824225e-04	5.807975e-03	2.708803e-02
47            	6.106251e-04	5.668280e-03	2.525872e-02
48            	5.141749e-04	5.542202e-03	2.385599e-02
49            	4.309504e-04	5.431245e-03	2.269583e-02
50            	3.759361e-04	5.325463e-03	2.191482e-02
51            	3.506355e-04	5.234789e-03	2.159116e-02
52            	3.443873e-04	5.146754e-03	2.130396e-02
53            	3.406096e-04	5.069528e-03	2.110911e-02
54            	3.363750e-04	4.992429e-03	2.080314e-02
55            	3.304422e-04	4.926403e-03	2.074268e-02
56            	3.205251e-04	4.859375e-03	2.074254e-02
57            	3.208528e-04	4.801389e-03	2.073823e-02
58            	3.153783e-04	4.740970e-03	2.077026e-02
59            	3.205397e-04	4.689108e-03	2.105508e-02
60            	3.316806e-04	4.635101e-03	2.133737e-02
61            	3.373294e-04	4.588609e-03	2.155725e-02
62            	3.322306e-04	4.539694e-03	2.187805e-02
63            	3.292274e-04	4.496686e-03	2.214431e-02
64            	3.243252e-04	4.451287e-03	2.238903e-02
65            	3.283360e-04	4.410497e-03	2.268098e-02
66            	3.282421e-04	4.368159e-03	2.288662e-02
67            	3.334410e-04	4.328762e-03	2.307436e-02
68            	3.485093e-04	4.290078e-03	2.333342e-02
69            	3.457376e-04	4.253129e-03	2.361199e-02
70            	3.437111e-04	4.216942e-03	2.371330e-02
71            	3.409108e-04	4.180256e-03	2.369898e-02
72            	3.416249e-04	4.145790e-03	2.362399e-02
73            	3.388486e-04	4.109848e-03	2.367068e-02
74            	3.387068e-04	4.075893e-03	2.368444e-02
75            	3.513565e-04	4.041908e-03	2.360622e-02
76            	3.498679e-04	4.009208e-03	2.366112e-02
77            	3.522966e-04	3.977549e-03	2.364396e-02
78            	3.434606e-04	3.946476e-03	2.358866e-02
79            	3.330220e-04	3.916311e-03	2.358065e-02
80            	3.276361e-04	3.885365e-03	2.355007e-02
81            	3.235071e-04	3.854368e-03	2.347020e-02
82            	3.455923e-04	3.823399e-03	2.341937e-02
83            	3.413941e-04	3.792379e-03	2.332099e-02
84            	3.382845e-04	3.761992e-03	2.322595e-02
85            	3.355011e-04	3.731865e-03	2.309285e-02
86            	3.366684e-04	3.701824e-03	2.300174e-02
87            	3.313454e-04	3.672597e-03	2.287872e-02
88            	3.741726e-04	3.644109e-03	2.281269e-02
89            	3.762970e-04	3.616030e-03	2.270400e-02
90            	3.703272e-04	3.588056e-03	2.260677e-02
91            	3.679167e-04	3.560391e-03	2.250741e-02
92            	3.618858e-04	3.532904e-03	2.235055e-02
93            	3.612546e-04	3.505762e-03	2.223666e-02
94            	3.728610e-04	3.479285e-03	2.218744e-02
95            	4.361127e-04	3.453335e-03	2.204740e-02
96            	4.295451e-04	3.428045e-03	2.192996e-02
97            	4.150241e-04	3.403206e-03	2.182322e-02
98            	4.173103e-04	3.379100e-03	2.176153e-02
99            	4.327659e-04	3.355833e-03	2.169044e-02
100           	4.210496e-04	3.332080e-03	2.201940e-02
101           	5.335803e-04	3.309426e-03	2.222790e-02
102           	5.192494e-04	3.287582e-03	2.212877e-02
103           	4.930683e-04	3.266220e-03	2.189343e-02
104           	4.902015e-04	3.245601e-03	2.175136e-02
105           	4.873562e-04	3.225566e-03	2.164698e-02
106           	4.691350e-04	3.206091e-03	2.140069e-02
107           	6.253666e-04	3.187517e-03	2.132419e-02
108           	6.066995e-04	3.169878e-03	2.113178e-02
109           	5.870503e-04	3.152720e-03	2.080456e-02
110           	5.817276e-04	3.136088e-03	2.057773e-02
111           	5.671122e-04	3.120270e-03	2.041213e-02
112           	5.417691e-04	3.104999e-03	2.012707e-02
113           	7.588413e-04	3.090429e-03	2.001002e-02
114           	7.314097e-04	3.076654e-03	1.971212e-02
115           	6.991471e-04	3.063177e-03	1.936062e-02
116           	6.935917e-04	3.049940e-03	1.901598e-02
117           	6.681793e-04	3.037193e-03	1.874187e-02
118           	6.462020e-04	3.024859e-03	1.842368e-02
119           	8.842434e-04	3.012845e-03	1.829500e-02
120           	9.141443e-04	3.001451e-03	1.813639e-02
121           	8.684429e-04	2.990238e-03	1.788721e-02
122           	8.685761e-04	2.979129e-03	1.757175e-02
123           	8.356567e-04	2.968219e-03	1.737199e-02
124           	7.899426e-04	2.957485e-03	1.714423e-02
125           	8.553362e-04	2.947006e-03	1.701630e-02
126           	1.215798e-03	2.937198e-03	1.690278e-02
127           	1.115317e-03	2.927690e-03	1.663100e-02
128           	1.094494e-03	2.918334e-03	1.637764e-02
129           	1.083014e-03	2.909196e-03	1.619603e-02
130           	1.090081e-03	2.900365e-03	1.589024e-02
