y,U_x,U_y,U_z,k,nut
0,0,0,0,2.65401e-15,0
0.00502513,0.0150829,3.10216e-16,0,6.57995e-14,2.21042e-18
0.0100503,0.0300426,1.0892e-15,0,4.78949e-13,3.70773e-17
0.0150754,0.0449272,2.36229e-15,0,1.81762e-12,2.63298e-16
0.0201005,0.0597364,4.11056e-15,0,4.85248e-12,1.16438e-15
0.0251256,0.0744702,6.30381e-15,0,1.04606e-11,3.81416e-15
0.0301508,0.0891284,8.91608e-15,0,1.95897e-11,1.01798e-14
0.0351759,0.103711,1.19214e-14,0,3.324e-11,2.34471e-14
0.040201,0.118218,1.52924e-14,0,5.24516e-11,4.8367e-14
0.0452261,0.13265,1.90001e-14,0,7.82931e-11,9.16389e-14
0.0502513,0.147006,2.30148e-14,0,1.11848e-10,1.62374e-13
0.0552764,0.161288,2.73062e-14,0,1.54199e-10,2.72702e-13
0.0603015,0.175494,3.18435e-14,0,2.06404e-10,4.38591e-13
0.0653266,0.189625,3.65955e-14,0,2.69469e-10,6.80912e-13
0.0703518,0.203674,4.15477e-14,0,3.45793e-10,1.04455e-12
0.0753769,0.217647,4.66469e-14,0,4.3519e-10,1.56657e-12
0.080402,0.231545,5.18598e-14,0,5.38296e-10,2.30734e-12
0.0854271,0.245369,5.71535e-14,0,6.55528e-10,3.34877e-12
0.0904523,0.259117,6.24956e-14,0,7.87066e-10,4.80062e-12
0.0954774,0.272793,6.78537e-14,0,9.32852e-10,6.80722e-12
0.100503,0.286395,7.31958e-14,0,1.09261e-09,9.55256e-12
0.105528,0.299922,7.84851e-14,0,1.2666e-09,1.33412e-11
0.110553,0.31336,8.36565e-14,0,1.45593e-09,1.89029e-11
0.115578,0.326726,8.86762e-14,0,1.65702e-09,2.66247e-11
0.120603,0.340021,9.34977e-14,0,1.86878e-09,3.72438e-11
0.125628,0.353244,9.80703e-14,0,2.09012e-09,5.16498e-11
0.130653,0.366397,1.02339e-13,0,2.32004e-09,7.08803e-11
0.135678,0.379454,1.06005e-13,0,2.55949e-09,1.00044e-10
0.140704,0.39244,1.08954e-13,0,2.80427e-09,1.40171e-10
0.145729,0.405358,1.10906e-13,0,3.05328e-09,1.94355e-10
0.150754,0.418208,1.11682e-13,0,3.30554e-09,2.65167e-10
0.155779,0.430966,1.10867e-13,0,3.56013e-09,3.64198e-10
0.160804,0.443648,1.08954e-13,0,3.8145e-09,4.45032e-10
0.165829,0.456263,1.06299e-13,0,4.0678e-09,5.04123e-10
0.170854,0.468815,1.0306e-13,0,4.31948e-09,5.38473e-10
0.175879,0.481262,9.95818e-14,0,4.56709e-09,5.72889e-10
0.180905,0.493643,9.59536e-14,0,4.81138e-09,6.07248e-10
0.18593,0.505962,9.21832e-14,0,5.05226e-09,6.41525e-10
0.190955,0.518194,8.82186e-14,0,5.28779e-09,6.75608e-10
0.19598,0.530344,8.41178e-14,0,5.51751e-09,7.0941e-10
0.201005,0.542433,7.9943e-14,0,5.7428e-09,7.42974e-10
0.20603,0.554444,7.56977e-14,0,5.96204e-09,7.7619e-10
0.211055,0.566362,7.14313e-14,0,6.17424e-09,8.08999e-10
0.21608,0.578224,6.71712e-14,0,6.38249e-09,8.41604e-10
0.221106,0.590008,6.29346e-14,0,6.58567e-09,8.73969e-10
0.226131,0.601699,5.87603e-14,0,6.78378e-09,9.06173e-10
0.231156,0.613337,5.46273e-14,0,6.9792e-09,9.38312e-10
0.236181,0.624887,5.05683e-14,0,7.17051e-09,9.70383e-10
0.241206,0.636354,4.65838e-14,0,7.35831e-09,1.00244e-09
0.246231,0.647772,4.26436e-14,0,7.54405e-09,1.0345e-09
0.251256,0.659082,3.87972e-14,0,7.72559e-09,1.06659e-09
0.256281,0.670331,3.49995e-14,0,7.90482e-09,1.09871e-09
0.261307,0.681518,3.12498e-14,0,8.08178e-09,1.13086e-09
0.266332,0.692597,2.75716e-14,0,8.2548e-09,1.16309e-09
0.271357,0.703632,2.39176e-14,0,8.42625e-09,1.19535e-09
0.276382,0.714568,2.03131e-14,0,8.59417e-09,1.22769e-09
0.281407,0.725436,1.67317e-14,0,8.75959e-09,1.26009e-09
0.286432,0.736245,1.31697e-14,0,8.92291e-09,1.29254e-09
