y,U_x,U_y,U_z
0.547739,1.19264,2.78962e-07,0
0.552764,1.19929,2.80828e-07,0
0.557789,1.20594,2.82694e-07,0
0.562814,1.21258,2.8456e-07,0
0.567839,1.21923,2.86425e-07,0
0.572864,1.22551,2.85639e-07,0
0.577889,1.23178,2.84793e-07,0
0.582915,1.23805,2.83947e-07,0
0.58794,1.24432,2.83101e-07,0
0.592965,1.25059,2.82255e-07,0
0.59799,1.25651,2.79373e-07,0
0.603015,1.26239,2.76268e-07,0
0.60804,1.26827,2.73163e-07,0
0.613065,1.27416,2.70058e-07,0
0.61809,1.28004,2.66953e-07,0
0.623116,1.28565,2.62768e-07,0
0.628141,1.29114,2.58072e-07,0
0.633166,1.29663,2.53377e-07,0
0.638191,1.30211,2.48681e-07,0
0.643216,1.3076,2.43986e-07,0
0.648241,1.31296,2.39111e-07,0
0.653266,1.31803,2.33832e-07,0
0.658291,1.32311,2.28553e-07,0
0.663317,1.32819,2.23273e-07,0
0.668342,1.33327,2.17994e-07,0
0.673367,1.33834,2.12715e-07,0
0.678392,1.34309,2.07694e-07,0
0.683417,1.34775,2.02747e-07,0
0.688442,1.35241,1.97799e-07,0
0.693467,1.35707,1.92851e-07,0
0.698492,1.36172,1.87903e-07,0
0.703518,1.36634,1.83011e-07,0
0.708543,1.37057,1.78646e-07,0
0.713568,1.37479,1.74281e-07,0
0.718593,1.37902,1.69916e-07,0
0.723618,1.38324,1.65551e-07,0
0.728643,1.38747,1.61187e-07,0
0.733668,1.39159,1.56912e-07,0
0.738693,1.39537,1.52915e-07,0
0.743719,1.39915,1.48917e-07,0
0.748744,1.40293,1.44919e-07,0
0.753769,1.40671,1.40921e-07,0
0.758794,1.41049,1.36923e-07,0
0.763819,1.41417,1.33017e-07,0
0.768844,1.41749,1.29415e-07,0
0.773869,1.42081,1.25813e-07,0
0.778894,1.42414,1.22212e-07,0
0.78392,1.42746,1.1861e-07,0
0.788945,1.43079,1.15008e-07,0
0.79397,1.43409,1.11421e-07,0
0.798995,1.43694,1.0817e-07,0
0.80402,1.43979,1.04919e-07,0
0.809045,1.44265,1.01668e-07,0
0.81407,1.4455,9.84169e-08,0
0.819095,1.44835,9.51658e-08,0
0.824121,1.4512,9.19147e-08,0
0.829146,1.45373,8.87893e-08,0
0.834171,1.45609,8.57238e-08,0
0.839196,1.45846,8.26584e-08,0
0.844221,1.46082,7.95929e-08,0
0.849246,1.46319,7.65275e-08,0
0.854271,1.46556,7.3462e-08,0
0.859296,1.46786,7.0409e-08,0
0.864322,1.46972,6.74406e-08,0
0.869347,1.47159,6.44722e-08,0
0.874372,1.47345,6.15038e-08,0
0.879397,1.47532,5.85354e-08,0
0.884422,1.47718,5.5567e-08,0
0.889447,1.47905,5.25986e-08,0
0.894472,1.48071,4.96259e-08,0
0.899497,1.48206,4.66463e-08,0
0.904523,1.48341,4.36668e-08,0
0.909548,1.48476,4.06873e-08,0
0.914573,1.4861,3.77078e-08,0
0.919598,1.48745,3.47282e-08,0
0.924623,1.4888,3.17487e-08,0
0.929648,1.48991,2.90437e-08,0
0.934673,1.49072,2.66581e-08,0
0.939698,1.49154,2.42726e-08,0
0.944724,1.49236,2.18871e-08,0
0.949749,1.49318,1.95015e-08,0
0.954774,1.49399,1.7116e-08,0
0.959799,1.49481,1.47304e-08,0
0.964824,1.49545,1.25428e-08,0
0.969849,1.49572,1.0751e-08,0
0.974874,1.49599,8.95915e-09,0
0.979899,1.49626,7.16732e-09,0
0.984925,1.49653,5.37549e-09,0
0.98995,1.49681,3.58366e-09,0
0.994975,1.49708,1.79183e-09,0
1,1.49735,0,0
