y,U_x,U_y,U_z
0,0,0,0
0.00502513,0.0753244,5.491e-09,0
0.0100503,0.150138,1.23064e-08,0
0.0150754,0.222395,2.57438e-08,0
0.0201005,0.292293,3.98402e-08,0
0.0251256,0.356142,5.56249e-08,0
0.0301508,0.415274,7.00429e-08,0
0.0351759,0.465275,8.18157e-08,0
0.040201,0.510789,9.16034e-08,0
0.0452261,0.547779,9.7621e-08,0
0.0502513,0.582106,1.02398e-07,0
0.0552764,0.60997,1.04164e-07,0
0.0603015,0.636725,1.05738e-07,0
0.0653266,0.658428,1.06439e-07,0
0.0703518,0.680098,1.0714e-07,0
0.0753769,0.697513,1.07886e-07,0
0.080402,0.714928,1.08631e-07,0
0.0854271,0.72997,1.09494e-07,0
0.0904523,0.744313,1.1039e-07,0
0.0954774,0.757581,1.11217e-07,0
0.100503,0.769654,1.11967e-07,0
0.105528,0.78154,1.12675e-07,0
0.110553,0.791888,1.13034e-07,0
0.115578,0.802235,1.13393e-07,0
0.120603,0.811672,1.13472e-07,0
0.125628,0.820673,1.13417e-07,0
0.130653,0.829486,1.13314e-07,0
0.135678,0.83741,1.12986e-07,0
0.140704,0.845334,1.12658e-07,0
0.145729,0.852733,1.12265e-07,0
0.150754,0.85978,1.11829e-07,0
0.155779,0.866827,1.11392e-07,0
0.160804,0.873182,1.1094e-07,0
0.165829,0.879502,1.10487e-07,0
0.170854,0.885682,1.10037e-07,0
0.175879,0.891389,1.09593e-07,0
0.180905,0.897096,1.09149e-07,0
0.18593,0.902582,1.0871e-07,0
0.190955,0.907767,1.08278e-07,0
0.19598,0.912951,1.07846e-07,0
0.201005,0.917892,1.07443e-07,0
0.20603,0.922626,1.07066e-07,0
0.211055,0.92736,1.06689e-07,0
0.21608,0.931869,1.06411e-07,0
0.221106,0.93621,1.06208e-07,0
0.226131,0.940551,1.06004e-07,0
0.231156,0.944712,1.05959e-07,0
0.236181,0.948707,1.06058e-07,0
0.241206,0.952703,1.06157e-07,0
0.246231,0.95658,1.0635e-07,0
0.251256,0.960269,1.06692e-07,0
0.256281,0.963957,1.07034e-07,0
0.261307,0.967601,1.07344e-07,0
0.266332,0.971013,1.07486e-07,0
0.271357,0.974424,1.07627e-07,0
0.276382,0.977835,1.07768e-07,0
0.281407,0.981036,1.07176e-07,0
0.286432,0.984195,1.0644e-07,0
0.291457,0.987354,1.05705e-07,0
0.296482,0.990414,1.04581e-07,0
0.301508,0.99334,1.02922e-07,0
0.306533,0.996265,1.01262e-07,0
0.311558,0.99919,9.96023e-08,0
0.316583,1.00192,9.87105e-08,0
0.321608,1.00463,9.78984e-08,0
0.326633,1.00733,9.70863e-08,0
0.331658,1.00998,9.73123e-08,0
0.336683,1.01249,1.00071e-07,0
0.341709,1.01499,1.02829e-07,0
0.346734,1.0175,1.05588e-07,0
0.351759,1.0199,1.09353e-07,0
0.356784,1.02221,1.13872e-07,0
0.361809,1.02453,1.18391e-07,0
0.366834,1.02685,1.2291e-07,0
0.371859,1.02904,1.27243e-07,0
0.376884,1.03119,1.31512e-07,0
0.38191,1.03334,1.3578e-07,0
0.386935,1.0355,1.40049e-07,0
0.39196,1.03753,1.42172e-07,0
0.396985,1.03953,1.43794e-07,0
0.40201,1.04154,1.45416e-07,0
0.407035,1.04355,1.47038e-07,0
0.41206,1.04545,1.45575e-07,0
0.417085,1.04732,1.4315e-07,0
0.422111,1.0492,1.40726e-07,0
0.427136,1.05107,1.38301e-07,0
0.432161,1.05287,1.35203e-07,0
0.437186,1.05462,1.31652e-07,0
0.442211,1.05638,1.28101e-07,0
0.447236,1.05813,1.2455e-07,0
0.452261,1.05984,1.21143e-07,0
0.457286,1.06148,1.1805e-07,0
0.462312,1.06312,1.14956e-07,0
0.467337,1.06476,1.11863e-07,0
0.472362,1.06639,1.0877e-07,0
0.477387,1.06793,1.06515e-07,0
0.482412,1.06946,1.04345e-07,0
0.487437,1.07099,1.02175e-07,0
0.492462,1.07252,1.00006e-07,0
0.497487,1.07401,9.81603e-08,0
0.502513,1.07543,9.68577e-08,0
0.507538,1.07686,9.55552e-08,0
0.512563,1.07829,9.42526e-08,0
0.517588,1.07971,9.295e-08,0
0.522613,1.08107,9.21511e-08,0
0.527638,1.0824,9.15578e-08,0
0.532663,1.08372,9.09646e-08,0
0.537688,1.08505,9.03713e-08,0
0.542714,1.08638,8.97781e-08,0
0.547739,1.08762,8.96111e-08,0
0.552764,1.08886,8.9485e-08,0
0.557789,1.09009,8.93588e-08,0
0.562814,1.09132,8.92326e-08,0
0.567839,1.09256,8.91064e-08,0
0.572864,1.0937,8.91756e-08,0
0.577889,1.09485,8.92492e-08,0
0.582915,1.09599,8.93228e-08,0
0.58794,1.09714,8.93963e-08,0
0.592965,1.09828,8.94699e-08,0
0.59799,1.09935,8.95269e-08,0
0.603015,1.1004,8.95819e-08,0
0.60804,1.10146,8.9637e-08,0
0.613065,1.10252,8.96921e-08,0
0.61809,1.10358,8.97472e-08,0
0.623116,1.10457,8.97627e-08,0
0.628141,1.10554,8.97594e-08,0
0.633166,1.10652,8.97561e-08,0
0.638191,1.10749,8.97529e-08,0
0.643216,1.10846,8.97496e-08,0
0.648241,1.1094,8.968e-08,0
0.653266,1.11029,8.94607e-08,0
0.658291,1.11118,8.92414e-08,0
0.663317,1.11207,8.9022e-08,0
0.668342,1.11295,8.88027e-08,0
0.673367,1.11384,8.85834e-08,0
0.678392,1.11466,8.81673e-08,0
0.683417,1.11547,8.7696e-08,0
0.688442,1.11628,8.72246e-08,0
0.693467,1.11708,8.67532e-08,0
0.698492,1.11789,8.62818e-08,0
0.703518,1.11868,8.57794e-08,0
0.708543,1.11941,8.49837e-08,0
0.713568,1.12013,8.41879e-08,0
0.718593,1.12085,8.33922e-08,0
0.723618,1.12158,8.25964e-08,0
0.728643,1.1223,8.18006e-08,0
0.733668,1.123,8.08171e-08,0
0.738693,1.12365,7.92634e-08,0
0.743719,1.12429,7.77096e-08,0
0.748744,1.12493,7.61558e-08,0
0.753769,1.12557,7.4602e-08,0
0.758794,1.12621,7.30482e-08,0
0.763819,1.12683,7.1356e-08,0
0.768844,1.12739,6.92051e-08,0
0.773869,1.12795,6.70543e-08,0
0.778894,1.12851,6.49034e-08,0
0.78392,1.12907,6.27526e-08,0
0.788945,1.12963,6.06017e-08,0
0.79397,1.13019,5.84446e-08,0
0.798995,1.13067,5.61492e-08,0
0.80402,1.13114,5.38538e-08,0
0.809045,1.13162,5.15584e-08,0
0.81407,1.1321,4.92631e-08,0
0.819095,1.13257,4.69677e-08,0
0.824121,1.13305,4.46723e-08,0
0.829146,1.13347,4.2461e-08,0
0.834171,1.13386,4.02897e-08,0
0.839196,1.13426,3.81184e-08,0
0.844221,1.13465,3.59471e-08,0
0.849246,1.13504,3.37759e-08,0
0.854271,1.13544,3.16046e-08,0
0.859296,1.13582,2.9501e-08,0
0.864322,1.13613,2.78555e-08,0
0.869347,1.13644,2.62101e-08,0
0.874372,1.13674,2.45647e-08,0
0.879397,1.13705,2.29192e-08,0
0.884422,1.13736,2.12738e-08,0
0.889447,1.13767,1.96284e-08,0
0.894472,1.13794,1.81419e-08,0
0.899497,1.13817,1.69018e-08,0
0.904523,1.13839,1.56618e-08,0
0.909548,1.13861,1.44217e-08,0
0.914573,1.13883,1.31817e-08,0
0.919598,1.13905,1.19417e-08,0
0.924623,1.13927,1.07016e-08,0
0.929648,1.13945,9.627e-09,0
0.934673,1.13959,8.74486e-09,0
0.939698,1.13972,7.86273e-09,0
0.944724,1.13986,6.98059e-09,0
0.949749,1.13999,6.09845e-09,0
0.954774,1.14013,5.21632e-09,0
0.959799,1.14026,4.33418e-09,0
0.964824,1.14036,3.57582e-09,0
0.969849,1.14041,3.06499e-09,0
