# Residuals   
# Time        	p             	Ux            	Uy            
0             	N/A	N/A
1             	9.999965e-01	0.000000e+00	0.000000e+00
2             	1.000000e+00	9.498881e-01	1.000000e+00
3             	2.192588e-01	3.856843e-01	3.138756e-01
4             	1.842425e-01	4.854857e-02	1.178006e-01
5             	1.957432e-01	2.947010e-02	1.195068e-01
6             	2.006560e-01	2.871056e-02	1.126018e-01
7             	1.919618e-01	2.854318e-02	1.040609e-01
8             	8.799010e-02	2.894484e-02	1.266469e-01
9             	7.236545e-02	2.832181e-02	1.381961e-01
10            	6.892261e-02	2.624830e-02	1.187311e-01
11            	8.333583e-02	2.363441e-02	1.044456e-01
12            	9.430200e-02	2.189187e-02	8.875532e-02
13            	9.976439e-02	2.076095e-02	8.255698e-02
14            	1.015913e-01	1.983186e-02	8.201006e-02
15            	1.006725e-01	1.902232e-02	8.129714e-02
16            	1.040176e-01	1.829257e-02	8.406202e-02
17            	9.700933e-02	1.751268e-02	8.513317e-02
18            	9.137156e-02	1.700223e-02	8.577587e-02
19            	7.476456e-02	1.620924e-02	7.913294e-02
20            	6.806621e-02	1.546076e-02	7.066219e-02
21            	6.587845e-02	1.470817e-02	6.193583e-02
22            	7.147241e-02	1.382245e-02	5.832297e-02
23            	8.071099e-02	1.308773e-02	5.469676e-02
24            	8.596803e-02	1.227357e-02	5.378269e-02
25            	9.215045e-02	1.165587e-02	5.326877e-02
26            	9.437526e-02	1.100697e-02	5.424161e-02
27            	9.020703e-02	1.055843e-02	5.056471e-02
28            	9.006150e-02	1.001183e-02	4.828990e-02
29            	9.382669e-02	9.606800e-03	4.545646e-02
30            	9.607602e-02	9.205272e-03	4.713279e-02
31            	8.502437e-02	8.909714e-03	4.238112e-02
32            	8.415179e-02	8.662078e-03	4.213423e-02
33            	8.001255e-02	8.346407e-03	3.906652e-02
34            	7.747295e-02	8.005562e-03	3.995093e-02
35            	7.341935e-02	7.791848e-03	3.569783e-02
36            	6.835091e-02	7.586547e-03	3.448249e-02
37            	6.921661e-02	7.354668e-03	3.499358e-02
38            	6.492122e-02	7.110891e-03	3.257730e-02
39            	6.375700e-02	6.980341e-03	3.150340e-02
40            	5.974748e-02	6.858547e-03	3.064987e-02
41            	6.087806e-02	6.618359e-03	3.155420e-02
42            	5.925249e-02	6.431497e-03	2.787320e-02
43            	5.865569e-02	6.373609e-03	2.716494e-02
44            	5.582892e-02	6.295291e-03	2.695868e-02
45            	5.642497e-02	6.133077e-03	2.836452e-02
46            	5.798463e-02	5.875112e-03	2.642723e-02
47            	5.598520e-02	5.833433e-03	2.669961e-02
48            	5.455875e-02	5.789167e-03	2.655572e-02
49            	5.496279e-02	5.687378e-03	2.668640e-02
50            	5.780353e-02	5.512966e-03	2.710049e-02
51            	5.948230e-02	5.270770e-03	2.430960e-02
52            	5.654321e-02	5.225680e-03	2.500125e-02
53            	5.377125e-02	5.175136e-03	2.593367e-02
54            	5.362656e-02	5.088778e-03	2.619203e-02
55            	5.522908e-02	4.951265e-03	2.591422e-02
56            	5.849475e-02	4.748596e-03	2.632772e-02
57            	5.873488e-02	4.577127e-03	2.257106e-02
58            	5.515980e-02	4.500745e-03	2.296577e-02
59            	5.244438e-02	4.430109e-03	2.426697e-02
60            	4.992048e-02	4.343755e-03	2.468660e-02
61            	4.856007e-02	4.230792e-03	2.457384e-02
62            	5.156157e-02	4.084104e-03	2.511564e-02
63            	5.253437e-02	3.914073e-03	2.368517e-02
64            	4.964632e-02	3.798176e-03	2.077630e-02
65            	4.876090e-02	3.701518e-03	2.063522e-02
66            	4.163429e-02	3.605782e-03	2.058824e-02
