y,U_x,U_y,U_z,k,nut
0,0,0,0,1.59874e-08,0
0.00502513,0.0210629,5.54977e-09,0,3.96472e-07,4.1308e-11
0.0100503,0.0419541,1.95637e-08,0,2.88621e-06,6.92966e-10
0.0150754,0.0627406,4.26274e-08,0,1.09548e-05,4.92136e-09
0.0201005,0.0834224,7.45223e-08,0,2.9252e-05,2.17665e-08
0.0251256,0.104,1.14895e-07,0,6.30765e-05,7.13178e-08
0.0301508,0.124472,1.63478e-07,0,0.000118162,1.90411e-07
0.0351759,0.144839,2.20024e-07,0,0.000200565,4.38773e-07
0.040201,0.165101,2.8426e-07,0,0.000316587,9.05539e-07
0.0452261,0.185256,3.55894e-07,0,0.000472697,1.71621e-06
0.0502513,0.205305,4.34605e-07,0,0.000675444,3.04043e-06
0.0552764,0.225245,5.20046e-07,0,0.000931356,5.101e-06
0.0603015,0.245074,6.11838e-07,0,0.00124681,8.18489e-06
0.0653266,0.264789,7.09566e-07,0,0.00162789,1.26563e-05
0.0703518,0.284373,8.1333e-07,0,0.00208914,1.92776e-05
0.0753769,0.303828,9.22016e-07,0,0.00262954,2.86196e-05
0.080402,0.323147,1.03498e-06,0,0.00325306,4.15904e-05
0.0854271,0.342319,1.15149e-06,0,0.00396234,5.93615e-05
0.0904523,0.36133,1.27069e-06,0,0.00475837,8.3424e-05
0.0954774,0.380162,1.39156e-06,0,0.00564043,0.000115638
0.100503,0.398795,1.51292e-06,0,0.00660603,0.00015826
0.105528,0.417189,1.63323e-06,0,0.00765496,0.000214943
0.110553,0.435253,1.74929e-06,0,0.00878914,0.000293967
0.115578,0.452983,1.85846e-06,0,0.00998207,0.000398249
0.120603,0.470327,1.95713e-06,0,0.0112209,0.000534068
0.125628,0.487231,2.04072e-06,0,0.0124918,0.000708253
0.130653,0.503635,2.10376e-06,0,0.0137809,0.000928364
0.135678,0.519213,2.12231e-06,0,0.0150616,0.00123187
0.140704,0.534124,2.10773e-06,0,0.0163142,0.0015708
0.145729,0.548425,2.06326e-06,0,0.0175336,0.0018947
0.150754,0.562181,1.99219e-06,0,0.0187167,0.00216914
0.155779,0.575372,1.89322e-06,0,0.019852,0.00237511
0.160804,0.588185,1.78126e-06,0,0.020947,0.00258179
0.165829,0.600681,1.65865e-06,0,0.0220048,0.00279067
0.170854,0.612873,1.52607e-06,0,0.0230246,0.00300273
0.175879,0.624594,1.37854e-06,0,0.0239786,0.00321904
0.180905,0.636037,1.22312e-06,0,0.0248901,0.00343723
0.18593,0.647216,1.06067e-06,0,0.0257606,0.00365695
0.190955,0.65804,8.89921e-07,0,0.0265733,0.00387814
0.19598,0.668546,7.13692e-07,0,0.0273313,0.00409974
0.201005,0.678829,5.34483e-07,0,0.0280503,0.00432126
0.20603,0.688831,3.52447e-07,0,0.0287188,0.00454228
0.211055,0.698519,1.69996e-07,0,0.0293294,0.0047617
0.21608,0.708023,-1.14868e-08,0,0.0299052,0.00497975
0.221106,0.71728,-1.90723e-07,0,0.0304342,0.00519567
0.226131,0.726263,-3.6415e-07,0,0.0309104,0.00540833
0.231156,0.735093,-5.33265e-07,0,0.0313578,0.0056191
0.236181,0.743683,-6.94189e-07,0,0.0317606,0.00582679
0.241206,0.752059,-8.45111e-07,0,0.0321263,0.00603188
0.246231,0.760309,-9.89802e-07,0,0.0324704,0.00623543
0.251256,0.768299,-1.11955e-06,0,0.0327712,0.00643571
0.256281,0.776148,-1.24017e-06,0,0.0330489,0.00663391
0.261307,0.783858,-1.3518e-06,0,0.033304,0.00683005
0.266332,0.791338,-1.44764e-06,0,0.0335205,0.00702167
0.271357,0.798728,-1.53758e-06,0,0.0337216,0.00721112
0.276382,0.805923,-1.61467e-06,0,0.0338883,0.00739521
0.281407,0.812989,-1.68433e-06,0,0.0340305,0.00757443
0.286432,0.819947,-1.74774e-06,0,0.0341522,0.00774955
0.291457,0.826717,-1.80246e-06,0,0.0342367,0.00791571
0.296482,0.833427,-1.85471e-06,0,0.0343094,0.00807883
0.301508,0.839954,-1.90076e-06,0,0.0343457,0.00823178
0.306533,0.84641,-1.94519e-06,0,0.0343677,0.00838017
0.311558,0.852742,-1.98686e-06,0,0.0343653,0.00852082
0.316583,0.858967,-2.02716e-06,0,0.0343414,0.00865374
0.321608,0.865118,-2.06653e-06,0,0.0343028,0.00878144
0.326633,0.871134,-2.10529e-06,0,0.0342372,0.0088983
0.331658,0.877116,-2.1439e-06,0,0.0341649,0.00901244
0.336683,0.882946,-2.18279e-06,0,0.0340615,0.00911281
0.341709,0.888752,-2.2218e-06,0,0.0339537,0.00921098
0.346734,0.894432,-2.26157e-06,0,0.0338198,0.00929639
0.351759,0.900078,-2.3016e-06,0,0.0336788,0.00937801
0.356784,0.905622,-2.34239e-06,0,0.0335169,0.00944835
0.361809,0.911123,-2.38342e-06,0,0.0333458,0.00951328
0.366834,0.916543,-2.42491e-06,0,0.0331575,0.00956814
0.371859,0.921915,-2.46637e-06,0,0.0329587,0.00961632
0.376884,0.927221,-2.5078e-06,0,0.0327454,0.0096553
0.38191,0.932478,-2.54864e-06,0,0.032521,0.00968672
0.386935,0.93768,-2.5888e-06,0,0.0322839,0.00970944
0.39196,0.942835,-2.62756e-06,0,0.0320357,0.00972412
