y,U_x,U_y,U_z,k,nut
0,0,0,0,1.3328e-07,0
0.00502513,0.0483173,-1.18007e-08,0,3.30455e-06,5.1947e-09
0.0100503,0.0962358,-4.37496e-08,0,2.40288e-05,8.65206e-08
0.0150754,0.14388,-9.89027e-08,0,9.08165e-05,6.03224e-07
0.0201005,0.191148,-1.78558e-07,0,0.000239761,2.56867e-06
0.0251256,0.237781,-2.83011e-07,0,0.000504598,7.87983e-06
0.0301508,0.283319,-4.10635e-07,0,0.000905104,1.90406e-05
0.0351759,0.327134,-5.5608e-07,0,0.00143652,3.83271e-05
0.040201,0.368587,-7.09497e-07,0,0.00206789,6.69069e-05
0.0452261,0.407206,-8.57634e-07,0,0.00275253,0.000104557
0.0502513,0.442777,-9.86304e-07,0,0.00344405,0.000150082
0.0552764,0.475329,-1.08314e-06,0,0.00410747,0.000201968
0.0603015,0.505051,-1.14068e-06,0,0.00472218,0.000258714
0.0653266,0.532227,-1.16236e-06,0,0.00527943,0.000317937
0.0703518,0.556961,-1.15553e-06,0,0.00577274,0.00037873
0.0753769,0.579759,-1.13459e-06,0,0.00621184,0.000442121
0.080402,0.60083,-1.10874e-06,0,0.0066012,0.000508323
0.0854271,0.620355,-1.08147e-06,0,0.00694541,0.000577197
0.0904523,0.638492,-1.05449e-06,0,0.00724899,0.000648518
0.0954774,0.655384,-1.02891e-06,0,0.00751621,0.000722048
0.100503,0.671156,-1.00553e-06,0,0.00775097,0.000797544
0.105528,0.685871,-9.85048e-07,0,0.0079554,0.000874828
0.110553,0.699516,-9.68193e-07,0,0.00812959,0.000953725
0.115578,0.71237,-9.54277e-07,0,0.00828176,0.00103368
0.120603,0.724506,-9.43013e-07,0,0.00841423,0.00111448
0.125628,0.735992,-9.34049e-07,0,0.00852907,0.00119593
0.130653,0.746882,-9.27014e-07,0,0.00862795,0.0012778
0.135678,0.757052,-9.21723e-07,0,0.00870797,0.00135984
0.140704,0.766757,-9.17081e-07,0,0.00877604,0.00144167
0.145729,0.776034,-9.1276e-07,0,0.00883328,0.00152314
0.150754,0.784919,-9.08488e-07,0,0.00888072,0.00160411
0.155779,0.79332,-9.03809e-07,0,0.00891633,0.00168407
0.160804,0.801367,-8.98508e-07,0,0.00894352,0.00176295
0.165829,0.809127,-8.92594e-07,0,0.00896397,0.00184077
0.170854,0.816619,-8.86037e-07,0,0.00897824,0.00191748
0.175879,0.823725,-8.7843e-07,0,0.00898384,0.00199214
0.180905,0.830615,-8.70248e-07,0,0.00898478,0.00206541
0.18593,0.837306,-8.6155e-07,0,0.00898143,0.0021373
0.190955,0.843737,-8.52237e-07,0,0.00897267,0.0022072
0.19598,0.849947,-8.42491e-07,0,0.00895947,0.00227515
0.201005,0.856006,-8.32454e-07,0,0.00894331,0.00234167
0.20603,0.861877,-8.22064e-07,0,0.00892353,0.00240631
0.211055,0.867548,-8.11139e-07,0,0.00890008,0.00246877
0.21608,0.873101,-7.99731e-07,0,0.00887455,0.00252988
0.221106,0.878502,-7.8755e-07,0,0.00884637,0.0025892
0.226131,0.883735,-7.73762e-07,0,0.00881544,0.00264647
0.231156,0.888877,-7.58763e-07,0,0.00878307,0.00270258
0.236181,0.893876,-7.41442e-07,0,0.00874852,0.00275689
0.241206,0.89875,-7.21261e-07,0,0.00871219,0.00280958
0.246231,0.90355,-6.99382e-07,0,0.00867484,0.00286131
0.251256,0.908201,-6.739e-07,0,0.00863556,0.00291103
0.256281,0.912773,-6.47582e-07,0,0.00859536,0.00295955
0.261307,0.917268,-6.20438e-07,0,0.00855424,0.00300688
0.266332,0.921634,-5.96556e-07,0,0.00851179,0.0030516
0.271357,0.925952,-5.75197e-07,0,0.00846885,0.00309493
0.276382,0.930164,-5.6111e-07,0,0.0084249,0.00313468
0.281407,0.934312,-5.50857e-07,0,0.00838032,0.00317005
0.286432,0.938406,-5.43827e-07,0,0.0083352,0.00320174
0.291457,0.942412,-5.3889e-07,0,0.00828912,0.00322797
0.296482,0.946391,-5.33946e-07,0,0.00824275,0.00325287
0.301508,0.950288,-5.26073e-07,0,0.00819543,0.00327553
0.306533,0.954151,-5.15532e-07,0,0.00814775,0.0032973
0.311558,0.957959,-5.00459e-07,0,0.00809944,0.00331754
0.316583,0.961717,-4.82935e-07,0,0.00805058,0.00333642
0.321608,0.965441,-4.63761e-07,0,0.00800134,0.00335437
0.326633,0.969101,-4.43184e-07,0,0.0079514,0.00337058
0.331658,0.972746,-4.22256e-07,0,0.00790129,0.00338636
0.336683,0.976317,-4.0095e-07,0,0.00785039,0.00340012
0.341709,0.979876,-3.79692e-07,0,0.00779938,0.00341358
0.346734,0.983373,-3.58827e-07,0,0.0077477,0.00342533
0.351759,0.986852,-3.38189e-07,0,0.00769585,0.00343662
0.356784,0.99028,-3.18227e-07,0,0.00764346,0.00344649
0.361809,0.993684,-2.98641e-07,0,0.00759086,0.00345573
0.366834,0.997046,-2.79754e-07,0,0.00753782,0.0034638
0.371859,1.00038,-2.61364e-07,0,0.00748453,0.00347116
0.376884,1.00368,-2.43658e-07,0,0.00743089,0.00347753
0.38191,1.00695,-2.26564e-07,0,0.007377,0.00348315
0.386935,1.01018,-2.10172e-07,0,0.00732281,0.00348793
0.39196,1.01339,-1.94514e-07,0,0.00726837,0.00349197
0.396985,1.01657,-1.79643e-07,0,0.00721367,0.00349523
0.40201,1.01972,-1.65529e-07,0,0.00715876,0.0034978
0.407035,1.02283,-1.52265e-07,0,0.00710361,0.00349959
0.41206,1.02593,-1.397e-07,0,0.00704828,0.0035008
0.417085,1.02899,-1.28054e-07,0,0.00699272,0.00350122
0.422111,1.03203,-1.17009e-07,0,0.00693702,0.00350117
0.427136,1.03504,-1.07018e-07,0,0.0068811,0.0035003
0.432161,1.03804,-9.74546e-08,0,0.00682509,0.00349909
0.437186,1.04099,-8.90742e-08,0,0.00676886,0.00349696
0.442211,1.04394,-8.09242e-08,0,0.00671258,0.00349466
0.447236,1.04685,-7.42076e-08,0,0.00665608,0.0034913
0.452261,1.04975,-6.74909e-08,0,0.00659957,0.00348794
0.457286,1.0526,-6.23891e-08,0,0.00654285,0.00348338
0.462312,1.05545,-5.7318e-08,0,0.00648612,0.0034788
0.467337,1.05826,-5.34692e-08,0,0.00642924,0.00347327
0.472362,1.06107,-4.9938e-08,0,0.00637232,0.00346749
0.477387,1.06384,-4.72782e-08,0,0.00631532,0.00346105
0.482412,1.06659,-4.52614e-08,0,0.00625826,0.00345412
0.487437,1.06933,-4.35371e-08,0,0.00620116,0.00344681
0.492462,1.07203,-4.24185e-08,0,0.00614399,0.00343873
0.497487,1.07473,-4.12968e-08,0,0.00608682,0.00343061
0.502513,1.07739,-4.0108e-08,0,0.00602957,0.00342142
0.507538,1.08005,-3.89192e-08,0,0.00597232,0.00341223
0.512563,1.08267,-3.68743e-08,0,0.00591504,0.00340225
0.517588,1.08528,-3.4514e-08,0,0.00585775,0.00339199
0.522613,1.08787,-3.13316e-08,0,0.00580046,0.00338132
0.527638,1.09043,-2.6834e-08,0,0.00574316,0.00337
0.532663,1.09299,-2.23241e-08,0,0.00568586,0.00335867
0.537688,1.09551,-1.55473e-08,0,0.00562857,0.00334631
0.542714,1.09802,-8.77046e-09,0,0.00557129,0.00333394
0.547739,1.10051,-9.4692e-10,0,0.00551403,0.00332097
0.552764,1.10298,7.59634e-09,0,0.00545679,0.00330759
0.557789,1.10544,1.62392e-08,0,0.00539956,0.00329406
0.562814,1.10786,2.54658e-08,0,0.00534239,0.00327969
0.567839,1.11029,3.46925e-08,0,0.00528522,0.00326532
0.572864,1.11268,4.34604e-08,0,0.00522811,0.00325027
0.577889,1.11506,5.19965e-08,0,0.00517104,0.00323487
0.582915,1.11743,6.0276e-08,0,0.00511398,0.00321933
0.58794,1.11976,6.70787e-08,0,0.00505703,0.0032029
0.592965,1.12209,7.38814e-08,0,0.00500009,0.00318647
0.59799,1.1244,7.93616e-08,0,0.00494322,0.00316945
0.603015,1.12668,8.39461e-08,0,0.00488642,0.00315204
0.60804,1.12897,8.85134e-08,0,0.00482962,0.00313462
0.613065,1.13121,9.10529e-08,0,0.004773,0.00311624
0.61809,1.13345,9.35924e-08,0,0.00471637,0.00309786
0.623116,1.13567,9.56991e-08,0,0.00465983,0.00307912
0.628141,1.13786,9.71115e-08,0,0.00460342,0.00305981
0.633166,1.14006,9.8524e-08,0,0.00454701,0.00304049
0.638191,1.14222,9.96371e-08,0,0.00449077,0.00302054
