y,U_x,U_y,U_z,k,nut
0,0,0,0,1.65082e-06,0
0.00502513,0.0957163,8.23219e-09,0,4.06877e-05,1.52457e-07
0.0100503,0.190042,2.91127e-08,0,0.000286128,2.27277e-06
0.0150754,0.280736,6.10617e-08,0,0.000978685,1.27935e-05
0.0201005,0.362896,9.61758e-08,0,0.00213776,4.00768e-05
0.0251256,0.432497,1.24749e-07,0,0.0034609,8.58554e-05
0.0301508,0.489331,1.42047e-07,0,0.00463661,0.000144219
0.0351759,0.535791,1.48506e-07,0,0.00556267,0.000209268
0.040201,0.574433,1.47305e-07,0,0.00626608,0.000279322
0.0452261,0.607129,1.41935e-07,0,0.00679699,0.000354014
0.0502513,0.635216,1.34675e-07,0,0.00719828,0.000432237
0.0552764,0.659684,1.27081e-07,0,0.00750344,0.000513026
0.0603015,0.681271,1.20065e-07,0,0.00773721,0.000595659
0.0653266,0.700528,1.14025e-07,0,0.00791744,0.00067957
0.0703518,0.717699,1.09097e-07,0,0.00805362,0.000764401
0.0753769,0.733315,1.04988e-07,0,0.00815962,0.00084975
0.080402,0.747619,1.01449e-07,0,0.00824195,0.000935425
0.0854271,0.760804,9.82422e-08,0,0.00830543,0.00102129
0.0904523,0.773023,9.51637e-08,0,0.0083537,0.00110727
0.0954774,0.784404,9.20558e-08,0,0.00838957,0.00119329
0.100503,0.795048,8.88068e-08,0,0.0084152,0.00127932
0.105528,0.80501,8.5335e-08,0,0.00843189,0.00136532
0.110553,0.814292,8.15876e-08,0,0.00844028,0.00145126
0.115578,0.823074,7.76532e-08,0,0.00844292,0.00153714
0.120603,0.831405,7.35929e-08,0,0.00844059,0.00162293
0.125628,0.839327,6.947e-08,0,0.00843392,0.00170862
0.130653,0.846873,6.53472e-08,0,0.00842341,0.00179418
0.135678,0.853964,6.13377e-08,0,0.00840851,0.00187953
0.140704,0.860757,5.74663e-08,0,0.00839086,0.00196468
0.145729,0.867274,5.37475e-08,0,0.00837073,0.0020496
0.150754,0.873537,5.01912e-08,0,0.00834837,0.00213427
0.155779,0.879483,4.68688e-08,0,0.00832332,0.00221852
0.160804,0.885192,4.37406e-08,0,0.00829635,0.00230237
0.165829,0.890708,4.07809e-08,0,0.00826782,0.00238583
0.170854,0.896042,3.79854e-08,0,0.00823787,0.00246886
0.175879,0.901109,3.54554e-08,0,0.00820587,0.00255112
0.180905,0.906025,3.30904e-08,0,0.00817275,0.00263283
0.18593,0.9108,3.08833e-08,0,0.00813859,0.00271397
0.190955,0.915389,2.88956e-08,0,0.0081031,0.00279427
0.19598,0.919818,2.71096e-08,0,0.00806647,0.00287368
0.201005,0.924135,2.54655e-08,0,0.00802907,0.00295242
0.20603,0.928314,2.4002e-08,0,0.00799072,0.00303024
0.211055,0.932342,2.27391e-08,0,0.00795136,0.00310691
0.21608,0.936281,2.15963e-08,0,0.00791142,0.00318283
0.221106,0.940105,2.06145e-08,0,0.00787073,0.00325774
0.226131,0.943801,1.98232e-08,0,0.00782921,0.00333139
0.231156,0.947426,1.91424e-08,0,0.00778726,0.00340433
0.236181,0.95094,1.86424e-08,0,0.00774462,0.00347611
0.241206,0.954356,1.83109e-08,0,0.00770139,0.00354686
0.246231,0.957715,1.80759e-08,0,0.00765784,0.00361701
0.251256,0.960957,1.80246e-08,0,0.00761361,0.00368599
0.256281,0.964136,1.80272e-08,0,0.00756906,0.00375447
0.261307,0.967253,1.8083e-08,0,0.00752418,0.00382244
0.266332,0.970267,1.80735e-08,0,0.00747882,0.0038899
0.271357,0.97324,1.79836e-08,0,0.00743328,0.0039573
0.276382,0.976125,1.76428e-08,0,0.0073874,0.00402469
0.281407,0.978951,1.7003e-08,0,0.00734134,0.00409245
0.286432,0.981726,1.61119e-08,0,0.00729513,0.00416052
0.291457,0.984412,1.47209e-08,0,0.00724877,0.00422969
0.296482,0.987069,1.3212e-08,0,0.00720237,0.00429928
0.301508,0.989634,1.15189e-08,0,0.00715595,0.00437038
0.306533,0.992163,1.01277e-08,0,0.00710959,0.00444204
0.311558,0.994627,9.24913e-09,0,0.0070633,0.00451464
0.316583,0.997032,9.77503e-09,0,0.00701718,0.00458728
0.321608,0.999398,1.12471e-08,0,0.00697117,0.00465994
0.326633,1.00169,1.54141e-08,0,0.00692547,0.00472983
0.331658,1.00397,2.02575e-08,0,0.00687983,0.00479903
0.336683,1.00616,2.69722e-08,0,0.00683455,0.0048584
0.341709,1.00834,3.37328e-08,0,0.00678931,0.00491604
0.346734,1.01046,4.04924e-08,0,0.00674431,0.00496349
0.351759,1.01256,4.67987e-08,0,0.00669935,0.00500945
0.356784,1.01461,5.1756e-08,0,0.00665453,0.00505096
0.361809,1.01665,5.57999e-08,0,0.00660976,0.00509147
0.366834,1.01864,5.81462e-08,0,0.00656511,0.00513014
0.371859,1.02061,5.98877e-08,0,0.00652052,0.00516759
0.376884,1.02255,6.07987e-08,0,0.00647603,0.00520338
