# Residuals   
# Time        	p             	Ux            	Uy            
0             	N/A	N/A
1             	9.999880e-01	0.000000e+00	0.000000e+00
2             	1.000000e+00	1.131071e-01	1.000000e+00
3             	1.057620e-01	1.352247e-01	5.901192e-01
4             	2.648976e-02	7.580786e-02	5.318632e-01
5             	3.949051e-02	4.710342e-02	5.908465e-01
6             	1.058445e-01	3.534221e-02	4.266561e-01
7             	6.420151e-02	2.724481e-02	4.522386e-01
8             	3.104490e-02	2.146162e-02	4.251079e-01
9             	2.024165e-02	1.747314e-02	4.030741e-01
10            	1.589322e-02	1.485112e-02	4.492041e-01
11            	1.615014e-02	1.289059e-02	5.463270e-01
12            	1.964977e-02	1.138618e-02	6.200112e-01
13            	2.737775e-02	1.036209e-02	5.211005e-01
14            	4.805217e-02	9.504023e-03	3.871904e-01
15            	5.534425e-02	8.789409e-03	3.208944e-01
16            	2.558323e-02	8.558851e-03	3.045277e-01
17            	2.114956e-02	8.447625e-03	3.167072e-01
18            	1.993925e-02	8.335642e-03	3.758482e-01
19            	2.223513e-02	8.246054e-03	4.341856e-01
20            	2.487645e-02	8.171575e-03	4.127800e-01
21            	2.661803e-02	8.052158e-03	3.952794e-01
22            	2.842729e-02	7.948620e-03	4.039082e-01
23            	2.357703e-02	7.848367e-03	4.315287e-01
24            	2.037576e-02	7.747432e-03	4.611943e-01
25            	1.709712e-02	7.648463e-03	4.286984e-01
26            	1.472325e-02	7.557720e-03	2.999699e-01
27            	1.366361e-02	7.451091e-03	2.064904e-01
28            	1.321713e-02	7.354919e-03	1.699048e-01
29            	1.555222e-02	7.260457e-03	1.643452e-01
30            	1.923799e-02	7.163419e-03	1.729874e-01
31            	2.741981e-02	7.086123e-03	1.808694e-01
32            	6.197653e-02	6.996057e-03	1.638233e-01
33            	3.530154e-02	6.924097e-03	1.556828e-01
34            	2.309707e-02	6.864230e-03	1.468323e-01
35            	1.844004e-02	6.788881e-03	1.428782e-01
36            	1.540311e-02	6.731453e-03	1.478945e-01
37            	1.455470e-02	6.679904e-03	1.564753e-01
38            	1.424434e-02	6.621868e-03	1.113812e-01
39            	1.725621e-02	6.571323e-03	9.574442e-02
40            	1.817125e-02	6.525717e-03	7.097587e-02
41            	1.848186e-02	6.477458e-03	6.343149e-02
42            	1.655902e-02	6.439140e-03	5.754411e-02
43            	2.143340e-02	6.402760e-03	6.097537e-02
44            	1.988558e-02	6.366116e-03	5.338117e-02
45            	2.394619e-02	6.332036e-03	4.263253e-02
46            	2.241372e-02	6.307714e-03	3.986332e-02
47            	2.557603e-02	6.276338e-03	5.029891e-02
48            	2.092175e-02	6.249311e-03	4.928857e-02
49            	1.695244e-02	6.222934e-03	3.736003e-02
50            	1.709254e-02	6.192251e-03	3.163467e-02
51            	1.765530e-02	6.163817e-03	2.744988e-02
52            	2.014002e-02	6.146329e-03	3.054414e-02
53            	1.913164e-02	6.128042e-03	3.625245e-02
54            	1.334963e-02	6.112069e-03	3.490712e-02
55            	1.268894e-02	6.088644e-03	3.091742e-02
56            	1.309318e-02	6.065105e-03	2.594396e-02
57            	1.235940e-02	6.050945e-03	3.140910e-02
58            	2.035787e-02	6.038327e-03	5.024175e-02
59            	1.946190e-02	6.017163e-03	3.847067e-02
60            	1.497200e-02	6.004254e-03	3.338983e-02
61            	1.183959e-02	5.992108e-03	2.962625e-02
62            	1.109857e-02	5.972397e-03	2.795380e-02
63            	1.245243e-02	5.958317e-03	3.320280e-02
64            	1.133510e-02	5.943523e-03	3.244298e-02
65            	1.341230e-02	5.924505e-03	4.117683e-02
66            	1.410035e-02	5.912063e-03	4.715234e-02
67            	1.398272e-02	5.896716e-03	3.470533e-02
68            	9.349387e-03	5.880074e-03	3.886797e-02
69            	1.764390e-02	5.868022e-03	6.051088e-02
70            	1.820744e-02	5.849913e-03	4.265671e-02
71            	1.932455e-02	5.838788e-03	4.610175e-02
72            	1.787491e-02	5.828930e-03	4.094881e-02
73            	1.547011e-02	5.809776e-03	3.967842e-02
74            	1.304300e-02	5.794021e-03	3.174981e-02
75            	1.430571e-02	5.769709e-03	3.735981e-02
76            	1.495813e-02	5.749161e-03	3.856229e-02
77            	2.294854e-02	5.729032e-03	5.959612e-02
78            	1.995875e-02	5.707764e-03	5.179196e-02
79            	1.815766e-02	5.677016e-03	5.219169e-02
80            	1.308957e-02	5.653713e-03	3.758238e-02
81            	1.120277e-02	5.616512e-03	3.596886e-02
82            	1.688575e-02	5.581024e-03	3.510704e-02
83            	1.601447e-02	5.546831e-03	2.593097e-02
84            	1.653814e-02	5.511787e-03	4.615572e-02
85            	1.623608e-02	5.465278e-03	5.719402e-02
86            	1.575601e-02	5.351396e-03	5.596349e-02
87            	1.113874e-02	5.279564e-03	7.126984e-02
88            	9.345738e-03	5.213298e-03	4.577312e-02
89            	1.138528e-02	5.148858e-03	4.096911e-02
90            	8.768601e-03	5.085662e-03	4.917369e-02
91            	1.126355e-02	5.016608e-03	4.988165e-02
92            	9.843833e-03	4.956406e-03	4.422311e-02
93            	1.047285e-02	4.899597e-03	4.645544e-02
94            	1.087121e-02	4.844173e-03	4.387765e-02
