# Residuals   
# Time        	p             	Ux            	Uy            
0             	N/A	N/A
1             	9.999894e-01	0.000000e+00	0.000000e+00
2             	1.000000e+00	3.565552e-01	1.000000e+00
3             	2.207323e-01	5.828796e-02	4.469138e-01
4             	1.573621e-01	3.383262e-02	4.094783e-01
5             	1.022002e-01	2.355675e-02	2.623616e-01
6             	7.578853e-02	1.791757e-02	3.045593e-01
7             	1.030277e-01	1.414634e-02	5.431329e-01
8             	1.108002e-01	1.133771e-02	8.267590e-01
9             	1.189764e-01	9.427158e-03	9.517738e-01
10            	1.231753e-01	8.010913e-03	9.499471e-01
11            	1.174221e-01	6.844045e-03	8.770152e-01
12            	1.047365e-01	5.950131e-03	7.773716e-01
13            	1.019444e-01	5.244546e-03	6.879245e-01
14            	9.884870e-02	4.638177e-03	6.864157e-01
15            	9.623404e-02	4.138908e-03	6.568781e-01
16            	9.890441e-02	3.722045e-03	6.858028e-01
17            	1.023466e-01	3.364619e-03	6.800371e-01
18            	1.000462e-01	3.014199e-03	6.471231e-01
19            	9.661044e-02	2.702265e-03	6.338769e-01
20            	9.997166e-02	2.441998e-03	6.135784e-01
21            	9.408575e-02	2.194482e-03	6.029763e-01
22            	9.022993e-02	1.984678e-03	5.923557e-01
23            	9.563998e-02	1.807728e-03	5.983496e-01
24            	9.714646e-02	1.654706e-03	6.132870e-01
25            	8.283254e-02	1.513179e-03	6.201305e-01
26            	8.094138e-02	1.384141e-03	5.498916e-01
27            	7.755774e-02	1.264683e-03	5.141304e-01
28            	7.559711e-02	1.154248e-03	4.838602e-01
29            	7.785246e-02	1.057071e-03	4.854546e-01
30            	6.525217e-02	9.675312e-04	4.432679e-01
31            	6.229478e-02	8.884683e-04	4.357397e-01
32            	5.965295e-02	8.158202e-04	4.104191e-01
33            	8.202373e-02	7.621534e-04	4.372484e-01
34            	8.511080e-02	6.990660e-04	4.693994e-01
35            	7.911809e-02	6.443865e-04	5.090185e-01
36            	8.067307e-02	5.937720e-04	4.999861e-01
37            	9.048093e-02	5.461812e-04	5.320843e-01
