y,U_x,U_y,U_z
0.562814,1.06748,2.01074e-10,0
0.567839,1.06844,-3.83546e-11,0
0.572864,1.06933,-2.48727e-10,0
0.577889,1.07022,-4.5844e-10,0
0.582915,1.0711,-6.68152e-10,0
0.58794,1.07199,-8.77865e-10,0
0.592965,1.07288,-1.08758e-09,0
0.59799,1.0737,-1.23757e-09,0
0.603015,1.07451,-1.38102e-09,0
0.60804,1.07532,-1.52447e-09,0
0.613065,1.07613,-1.66792e-09,0
0.61809,1.07694,-1.81137e-09,0
0.623116,1.07771,-1.86676e-09,0
0.628141,1.07845,-1.88052e-09,0
0.633166,1.07919,-1.89428e-09,0
0.638191,1.07993,-1.90803e-09,0
0.643216,1.08067,-1.92179e-09,0
0.648241,1.08139,-1.87884e-09,0
0.653266,1.08205,-1.70775e-09,0
0.658291,1.08272,-1.53666e-09,0
0.663317,1.08339,-1.36558e-09,0
0.668342,1.08406,-1.19449e-09,0
0.673367,1.08473,-1.0234e-09,0
0.678392,1.08535,-7.39657e-10,0
0.683417,1.08595,-4.24227e-10,0
0.688442,1.08655,-1.08798e-10,0
0.693467,1.08715,2.06632e-10,0
0.698492,1.08775,5.22061e-10,0
0.703518,1.08835,8.36364e-10,0
0.708543,1.08888,1.14002e-09,0
0.713568,1.08941,1.44367e-09,0
0.718593,1.08995,1.74732e-09,0
0.723618,1.09048,2.05097e-09,0
0.728643,1.09102,2.35462e-09,0
0.733668,1.09154,2.63854e-09,0
0.738693,1.09201,2.86253e-09,0
0.743719,1.09248,3.08652e-09,0
0.748744,1.09295,3.31052e-09,0
0.753769,1.09341,3.53451e-09,0
0.758794,1.09388,3.7585e-09,0
0.763819,1.09434,3.93732e-09,0
0.768844,1.09474,3.96647e-09,0
0.773869,1.09515,3.99563e-09,0
0.778894,1.09555,4.02478e-09,0
0.78392,1.09596,4.05394e-09,0
0.788945,1.09636,4.0831e-09,0
0.79397,1.09676,4.10909e-09,0
0.798995,1.09711,4.06535e-09,0
0.80402,1.09745,4.02161e-09,0
0.809045,1.09779,3.97787e-09,0
0.81407,1.09813,3.93413e-09,0
0.819095,1.09847,3.89039e-09,0
0.824121,1.09881,3.84665e-09,0
0.829146,1.09911,3.82443e-09,0
0.834171,1.0994,3.81246e-09,0
0.839196,1.09968,3.80048e-09,0
0.844221,1.09996,3.78851e-09,0
0.849246,1.10024,3.77654e-09,0
0.854271,1.10052,3.76456e-09,0
0.859296,1.10079,3.74996e-09,0
0.864322,1.10101,3.71754e-09,0
0.869347,1.10122,3.68511e-09,0
0.874372,1.10144,3.65269e-09,0
0.879397,1.10166,3.62027e-09,0
0.884422,1.10188,3.58784e-09,0
0.889447,1.1021,3.55542e-09,0
0.894472,1.10229,3.51707e-09,0
0.899497,1.10245,3.46955e-09,0
0.904523,1.1026,3.42203e-09,0
0.909548,1.10276,3.3745e-09,0
0.914573,1.10291,3.32698e-09,0
0.919598,1.10307,3.27945e-09,0
0.924623,1.10323,3.23193e-09,0
0.929648,1.10335,3.13482e-09,0
0.934673,1.10345,2.97999e-09,0
0.939698,1.10354,2.82516e-09,0
0.944724,1.10364,2.67034e-09,0
0.949749,1.10373,2.51551e-09,0
0.954774,1.10382,2.36068e-09,0
0.959799,1.10392,2.20586e-09,0
0.964824,1.10399,2.00706e-09,0
0.969849,1.10402,1.72034e-09,0
0.974874,1.10405,1.43362e-09,0
0.979899,1.10408,1.14689e-09,0
0.984925,1.10412,8.6017e-10,0
0.98995,1.10415,5.73447e-10,0
0.994975,1.10418,2.86723e-10,0
1,1.10421,0,0
