# Residuals   
# Time        	p             	Ux            	Uy            
0             	N/A	N/A
1             	9.999896e-01	0.000000e+00	0.000000e+00
2             	1.000000e+00	3.405569e-01	1.000000e+00
3             	2.355783e-01	5.863810e-02	4.914864e-01
4             	1.791824e-01	3.949934e-02	3.852122e-01
5             	1.010314e-01	2.782107e-02	3.314162e-01
6             	7.990123e-02	2.089478e-02	3.402002e-01
7             	7.683579e-02	1.648601e-02	5.697456e-01
8             	8.085291e-02	1.337308e-02	6.645671e-01
9             	9.098619e-02	1.103374e-02	8.080882e-01
10            	9.243052e-02	9.528566e-03	9.116056e-01
11            	9.911128e-02	8.288218e-03	9.052657e-01
12            	1.084289e-01	7.442202e-03	8.068634e-01
13            	9.481742e-02	6.774240e-03	7.216698e-01
14            	9.201846e-02	6.133624e-03	6.154362e-01
15            	8.496773e-02	5.596811e-03	5.829918e-01
16            	8.443159e-02	5.182240e-03	6.111862e-01
17            	8.533103e-02	4.811005e-03	6.473781e-01
18            	8.712755e-02	4.468244e-03	6.248124e-01
19            	8.919250e-02	4.186540e-03	6.023747e-01
20            	8.681828e-02	3.887003e-03	5.879396e-01
21            	8.843763e-02	3.610112e-03	6.385734e-01
22            	9.013173e-02	3.421560e-03	6.804564e-01
23            	9.064378e-02	3.179455e-03	6.778577e-01
24            	8.673076e-02	2.951474e-03	6.410111e-01
25            	8.806520e-02	2.799355e-03	6.249191e-01
26            	8.718349e-02	2.603650e-03	5.828081e-01
27            	8.620720e-02	2.418146e-03	5.229056e-01
28            	8.012124e-02	2.245324e-03	5.590798e-01
29            	7.235516e-02	2.146580e-03	5.032292e-01
30            	6.782838e-02	1.989063e-03	4.780092e-01
31            	6.081766e-02	1.841862e-03	4.208400e-01
32            	6.915149e-02	1.700904e-03	4.244678e-01
33            	6.739671e-02	1.575607e-03	4.277996e-01
34            	5.637315e-02	1.453836e-03	4.044627e-01
35            	6.072343e-02	1.403178e-03	3.551867e-01
36            	6.738850e-02	1.291376e-03	3.368060e-01
37            	6.070243e-02	1.192927e-03	3.724727e-01
38            	6.507657e-02	1.112845e-03	3.399637e-01
39            	6.401822e-02	1.031288e-03	3.781132e-01
40            	5.619934e-02	9.525497e-04	3.179072e-01
41            	6.168324e-02	8.700787e-04	3.173869e-01
42            	5.555474e-02	7.932710e-04	2.991100e-01
43            	4.888195e-02	7.186220e-04	2.633977e-01
44            	8.015490e-02	7.070078e-04	3.558378e-01
45            	7.136920e-02	6.423925e-04	3.579146e-01
46            	5.651061e-02	5.908736e-04	2.842570e-01
47            	5.650766e-02	5.412416e-04	3.004190e-01
48            	3.669183e-02	4.923758e-04	1.715854e-01
49            	3.706283e-02	4.395674e-04	1.837002e-01
50            	3.840843e-02	3.930413e-04	1.787134e-01
51            	4.810011e-02	3.538430e-04	2.732685e-01
52            	4.087446e-02	3.107590e-04	2.145436e-01
53            	4.047185e-02	2.710608e-04	2.046457e-01
54            	2.788476e-02	2.370317e-04	1.446197e-01
55            	2.404585e-02	2.035543e-04	1.338449e-01
56            	3.847321e-02	1.757271e-04	1.605986e-01
57            	4.958367e-02	1.509539e-04	2.996385e-01
58            	4.016037e-02	1.280004e-04	1.553072e-01
59            	2.983320e-02	1.167780e-04	1.190154e-01
60            	3.891543e-02	1.168382e-04	1.691666e-01
61            	2.636888e-02	1.196836e-04	9.003287e-02
62            	3.561415e-02	1.273240e-04	1.452080e-01
63            	3.198267e-02	1.413930e-04	1.275913e-01
64            	4.685148e-02	1.508914e-04	2.915379e-01
65            	4.718863e-02	1.590023e-04	1.761837e-01
66            	3.248717e-02	1.705610e-04	1.165997e-01
67            	4.542807e-02	1.801563e-04	1.341475e-01
68            	4.036590e-02	1.873155e-04	1.263046e-01
69            	3.679166e-02	1.964464e-04	1.183155e-01
70            	3.065270e-02	2.053491e-04	1.252656e-01
71            	3.951303e-02	2.115670e-04	1.406779e-01
72            	3.533182e-02	2.170932e-04	1.371739e-01
73            	3.870805e-02	2.262284e-04	1.153332e-01
74            	3.970867e-02	2.360721e-04	1.330897e-01
75            	3.144915e-02	2.440148e-04	1.130557e-01
76            	3.495158e-02	2.529431e-04	1.154308e-01
77            	2.853503e-02	2.620126e-04	1.206380e-01
78            	3.947032e-02	2.686027e-04	1.193201e-01
79            	4.262074e-02	2.742462e-04	1.107533e-01
80            	3.232956e-02	2.832871e-04	1.035900e-01
81            	3.302475e-02	2.896139e-04	1.053933e-01
82            	2.838791e-02	2.923014e-04	8.743967e-02
83            	2.763797e-02	2.972635e-04	6.056402e-02
84            	2.834024e-02	2.993519e-04	9.827042e-02
85            	2.689301e-02	3.008862e-04	7.730703e-02
86            	2.103313e-02	3.046738e-04	6.436051e-02
87            	2.488537e-02	3.050882e-04	6.695917e-02
88            	2.316686e-02	3.053427e-04	7.021156e-02
89            	2.330196e-02	3.070804e-04	6.875359e-02
90            	2.635639e-02	3.056654e-04	6.942300e-02
91            	2.603127e-02	3.047484e-04	6.919418e-02
92            	2.057510e-02	3.036647e-04	5.447708e-02
93            	2.168055e-02	3.026243e-04	6.261159e-02
94            	1.871299e-02	3.002947e-04	5.593885e-02
95            	1.612990e-02	2.984317e-04	5.010728e-02
96            	1.459971e-02	2.954820e-04	4.406917e-02
97            	1.902796e-02	2.921738e-04	4.486593e-02
98            	1.864789e-02	2.895051e-04	4.163815e-02
99            	1.094227e-02	2.849202e-04	4.787703e-02
100           	1.335083e-02	2.806805e-04	3.912732e-02
101           	1.232780e-02	2.761724e-04	3.452817e-02
102           	1.276707e-02	2.719663e-04	2.795870e-02
103           	7.940125e-03	2.665023e-04	3.291750e-02
104           	9.356708e-03	2.609425e-04	3.007503e-02
105           	1.122173e-02	2.552944e-04	3.029375e-02
106           	1.115123e-02	2.494208e-04	3.023464e-02
107           	1.266611e-02	2.435168e-04	3.125822e-02
108           	1.253931e-02	2.374608e-04	3.748575e-02
109           	1.279605e-02	2.313068e-04	4.450393e-02
110           	1.195151e-02	2.250776e-04	4.494384e-02
111           	1.170051e-02	2.187865e-04	4.518131e-02
112           	1.007377e-02	2.124439e-04	4.331477e-02
113           	9.146522e-03	2.060483e-04	4.146207e-02
114           	8.100502e-03	1.995948e-04	4.015538e-02
115           	7.744315e-03	1.930532e-04	3.856891e-02
116           	7.159152e-03	1.865557e-04	3.740359e-02
117           	6.427712e-03	1.799225e-04	3.739394e-02
118           	6.320350e-03	1.734466e-04	3.759527e-02
119           	5.107272e-03	1.668300e-04	3.396879e-02
120           	5.633741e-03	1.603678e-04	3.512401e-02
121           	5.225540e-03	1.538118e-04	3.044872e-02
122           	5.390669e-03	1.474014e-04	3.123370e-02
123           	5.265287e-03	1.406001e-04	2.530132e-02
124           	5.033788e-03	1.339511e-04	2.626031e-02
125           	4.094087e-03	1.275749e-04	2.553578e-02
126           	5.328506e-03	1.212469e-04	3.166645e-02
127           	4.849464e-03	1.148289e-04	2.898993e-02
128           	5.373699e-03	1.084653e-04	3.522966e-02
129           	4.209556e-03	1.023931e-04	2.702805e-02
130           	5.407793e-03	9.637105e-05	3.498204e-02
131           	5.593152e-03	9.044247e-05	2.897276e-02
132           	4.821184e-03	8.432935e-05	3.729135e-02
133           	4.018346e-03	7.870049e-05	1.951435e-02
134           	5.876576e-03	7.332953e-05	2.896338e-02
135           	5.392281e-03	6.760622e-05	1.520030e-02
136           	6.059224e-03	6.202563e-05	2.824840e-02
137           	4.111846e-03	5.676980e-05	1.249804e-02
138           	5.560737e-03	5.219515e-05	3.154295e-02
139           	4.875532e-03	4.725571e-05	1.503128e-02
140           	5.408714e-03	4.264954e-05	2.429621e-02
141           	3.446105e-03	3.797012e-05	1.420806e-02
142           	5.368954e-03	3.404540e-05	2.808011e-02
143           	4.277971e-03	3.009389e-05	1.869275e-02
144           	5.695158e-03	2.609370e-05	2.763321e-02
145           	4.414219e-03	2.308310e-05	1.986874e-02
146           	5.556043e-03	1.961992e-05	3.434840e-02
147           	6.110360e-03	1.630391e-05	3.325230e-02
148           	7.151045e-03	1.455183e-05	3.637773e-02
149           	6.102143e-03	1.312703e-05	3.449284e-02
150           	6.921606e-03	1.317120e-05	3.971438e-02
151           	5.964689e-03	1.463999e-05	3.999289e-02
152           	7.014292e-03	1.563428e-05	4.183136e-02
153           	5.678645e-03	1.753966e-05	4.845905e-02
154           	6.158841e-03	1.852566e-05	5.812564e-02
155           	6.348662e-03	2.058739e-05	6.242265e-02
156           	6.464170e-03	2.269808e-05	6.081291e-02
157           	5.424392e-03	2.515099e-05	5.608329e-02
158           	5.146041e-03	2.694208e-05	5.286762e-02
159           	4.990233e-03	2.885225e-05	3.656212e-02
160           	5.151812e-03	3.097371e-05	3.807416e-02
161           	4.709275e-03	3.346970e-05	2.825524e-02
162           	4.348255e-03	3.533700e-05	2.904780e-02
163           	4.457273e-03	3.737310e-05	2.483958e-02
164           	4.396498e-03	3.887093e-05	2.682606e-02
165           	3.799201e-03	4.067239e-05	2.592864e-02
166           	3.323665e-03	4.194261e-05	1.831374e-02
167           	3.590711e-03	4.351539e-05	2.035532e-02
168           	2.831078e-03	4.467427e-05	1.782669e-02
169           	3.342199e-03	4.604067e-05	1.704563e-02
170           	2.718550e-03	4.689528e-05	1.849769e-02
171           	3.053669e-03	4.804515e-05	1.631889e-02
172           	2.279063e-03	4.866989e-05	1.476742e-02
173           	2.498010e-03	4.961049e-05	1.463045e-02
174           	2.254306e-03	5.013584e-05	1.421456e-02
175           	2.395000e-03	5.088507e-05	1.310927e-02
176           	2.065192e-03	5.115162e-05	1.156596e-02
177           	2.151980e-03	5.171528e-05	1.229946e-02
178           	2.158208e-03	5.188412e-05	1.040787e-02
179           	2.077361e-03	5.226167e-05	1.116460e-02
180           	1.650595e-03	5.224892e-05	9.776802e-03
