y,U_x,U_y,U_z,k,nut
0,0,0,0,1.31344e-10,0
0.00502513,0.015772,7.80576e-10,0,3.25709e-09,1.85332e-12
0.0100503,0.0314152,2.5682e-09,0,2.37098e-08,3.10831e-11
0.0150754,0.0469798,5.30994e-09,0,8.9987e-08,2.20581e-10
0.0201005,0.0624655,8.85404e-09,0,2.40279e-07,9.7378e-10
0.0251256,0.0778722,1.30442e-08,0,5.18143e-07,3.17845e-09
0.0301508,0.0931999,1.77529e-08,0,9.70884e-07,8.42978e-09
0.0351759,0.108448,2.28722e-08,0,1.64893e-06,1.92253e-08
0.040201,0.123618,2.83116e-08,0,2.60561e-06,3.91015e-08
0.0452261,0.138708,3.39971e-08,0,3.89706e-06,7.27006e-08
0.0502513,0.153718,3.98717e-08,0,5.58209e-06,1.25781e-07
0.0552764,0.168649,4.58951e-08,0,7.72185e-06,2.05198e-07
0.0603015,0.183501,5.20419e-08,0,1.03792e-05,3.18874e-07
0.0653266,0.198272,5.82987e-08,0,1.36179e-05,4.75757e-07
0.0703518,0.212954,6.46758e-08,0,1.75843e-05,6.93511e-07
0.0753769,0.227554,7.11705e-08,0,2.22908e-05,9.80225e-07
0.080402,0.242071,7.7794e-08,0,2.77994e-05,1.3487e-06
0.0854271,0.256504,8.45559e-08,0,3.41658e-05,1.812e-06
0.0904523,0.270854,9.14616e-08,0,4.14382e-05,2.38292e-06
0.0954774,0.285119,9.85116e-08,0,4.96551e-05,3.07348e-06
0.100503,0.299299,1.057e-07,0,5.88458e-05,3.89452e-06
0.105528,0.313388,1.13023e-07,0,6.90858e-05,4.86393e-06
0.110553,0.327372,1.20473e-07,0,8.0556e-05,6.01796e-06
0.115578,0.341264,1.28001e-07,0,9.30551e-05,7.33444e-06
0.120603,0.355067,1.35585e-07,0,0.000106563,8.81603e-06
0.125628,0.368778,1.43204e-07,0,0.000121051,1.04636e-05
0.130653,0.382397,1.50843e-07,0,0.000136496,1.2278e-05
0.135678,0.395889,1.58485e-07,0,0.000153177,1.4319e-05
0.140704,0.409285,1.66119e-07,0,0.000170698,1.65219e-05
0.145729,0.422586,1.73744e-07,0,0.000188998,1.88805e-05
0.150754,0.435793,1.81357e-07,0,0.000208021,2.13881e-05
0.155779,0.44887,1.8895e-07,0,0.000227925,2.40895e-05
0.160804,0.461838,1.96527e-07,0,0.000248441,2.69384e-05
0.165829,0.47471,2.04092e-07,0,0.000269427,2.99081e-05
0.170854,0.487489,2.11645e-07,0,0.000290828,3.29907e-05
0.175879,0.500115,2.19192e-07,0,0.000312728,3.62347e-05
0.180905,0.512646,2.26744e-07,0,0.000334826,3.95643e-05
0.18593,0.525084,2.34306e-07,0,0.000357077,4.29711e-05
0.190955,0.537393,2.41891e-07,0,0.000379441,4.64719e-05
0.19598,0.549579,2.4951e-07,0,0.000401768,5.00409e-05
0.201005,0.561676,2.57154e-07,0,0.000424013,5.36508e-05
0.20603,0.573658,2.64828e-07,0,0.000446092,5.7305e-05
0.211055,0.585504,2.72518e-07,0,0.000467828,6.09878e-05
0.21608,0.597267,2.802e-07,0,0.000489297,6.46788e-05
0.221106,0.608916,2.87859e-07,0,0.000510361,6.83742e-05
0.226131,0.620431,2.95417e-07,0,0.000530814,7.20518e-05
0.231156,0.631869,3.02882e-07,0,0.000550878,7.57119e-05
0.236181,0.643182,3.1015e-07,0,0.000570261,7.93348e-05
0.241206,0.654379,3.17098e-07,0,0.000588907,8.29039e-05
0.246231,0.665506,3.23822e-07,0,0.0006071,8.64381e-05
0.251256,0.676485,3.29891e-07,0,0.00062424,8.98808e-05
0.256281,0.68738,3.35405e-07,0,0.000640728,9.32598e-05
0.261307,0.698191,3.4037e-07,0,0.000656573,9.65758e-05
0.266332,0.708859,3.43972e-07,0,0.000671206,9.9762e-05
0.271357,0.71947,3.46912e-07,0,0.000685339,0.000102892
0.276382,0.729952,3.48205e-07,0,0.000698328,0.00010589
0.281407,0.740346,3.48009e-07,0,0.000710485,0.000108787
0.286432,0.750666,3.46561e-07,0,0.000721944,0.000111598
0.291457,0.760851,3.42312e-07,0,0.000732074,0.000114236
0.296482,0.770991,3.37129e-07,0,0.000741766,0.000116816
0.301508,0.780991,3.2889e-07,0,0.000750042,0.000119201
0.306533,0.790933,3.19633e-07,0,0.000757717,0.000121498
0.311558,0.800777,3.08645e-07,0,0.000764371,0.000123648
0.316583,0.810527,2.9652e-07,0,0.000770057,0.000125662
0.321608,0.820216,2.83628e-07,0,0.00077509,0.000127585
0.326633,0.829782,2.70019e-07,0,0.000778833,0.00012931
0.331658,0.839317,2.5623e-07,0,0.000782252,0.000130985
0.336683,0.848705,2.42377e-07,0,0.000784109,0.000132386
0.341709,0.858071,2.28557e-07,0,0.00078573,0.000133745
0.346734,0.867307,2.14973e-07,0,0.000785982,0.000134858
0.351759,0.876506,2.01589e-07,0,0.000785851,0.0001359
0.356784,0.885596,1.88796e-07,0,0.000784581,0.000136731
0.361809,0.894635,1.7642e-07,0,0.000782798,0.000137464
0.366834,0.90358,1.64819e-07,0,0.000780063,0.000138015
0.371859,0.912466,1.53814e-07,0,0.000776738,0.000138449
0.376884,0.921269,1.43626e-07,0,0.000772603,0.000138722
0.38191,0.930007,1.34162e-07,0,0.00076785,0.000138868
0.386935,0.93867,1.2553e-07,0,0.000762388,0.000138867
0.39196,0.947265,1.17724e-07,0,0.000756325,0.000138737
0.396985,0.955789,1.10807e-07,0,0.000749616,0.000138468
0.40201,0.964248,1.04787e-07,0,0.00074236,0.000138075
0.407035,0.972635,9.9776e-08,0,0.000734491,0.000137543
0.41206,0.980963,9.56541e-08,0,0.00072616,0.000136902
0.417085,0.989213,9.27046e-08,0,0.000717222,0.000136115
0.422111,0.997414,9.05158e-08,0,0.000707932,0.000135241
0.427136,1.00553,8.96615e-08,0,0.000698022,0.00013421
0.432161,1.01361,8.9328e-08,0,0.000687883,0.000133119
0.437186,1.02159,9.04351e-08,0,0.000677106,0.000131857
0.442211,1.02955,9.17765e-08,0,0.000666223,0.000130566
0.447236,1.0374,9.4576e-08,0,0.000654685,0.000129089
0.452261,1.04525,9.73755e-08,0,0.000643148,0.000127612
0.457286,1.05296,1.01504e-07,0,0.000630973,0.000125941
0.462312,1.06068,1.05658e-07,0,0.000618786,0.000124265
0.467337,1.06828,1.10599e-07,0,0.000606175,0.000122447
0.472362,1.07586,1.15744e-07,0,0.000593454,0.000120592
0.477387,1.08337,1.2124e-07,0,0.000580492,0.000118645
0.482412,1.09081,1.26994e-07,0,0.000567353,0.00011663
0.487437,1.09821,1.32825e-07,0,0.000554116,0.00011457
0.492462,1.10552,1.38815e-07,0,0.000540678,0.000112417
0.497487,1.11283,1.44803e-07,0,0.000527232,0.000110259
0.502513,1.12,1.50745e-07,0,0.000513614,0.000107992
0.507538,1.12718,1.56688e-07,0,0.000499997,0.000105725
0.512563,1.13425,1.62493e-07,0,0.000486334,0.000103391
0.517588,1.14129,1.68248e-07,0,0.000472656,0.000101034
0.522613,1.14827,1.73905e-07,0,0.000458999,9.86503e-05
0.527638,1.15516,1.79405e-07,0,0.000445376,9.62253e-05
0.532663,1.16206,1.84903e-07,0,0.000431754,9.38002e-05
0.537688,1.16881,1.89928e-07,0,0.000418301,9.13319e-05
0.542714,1.17556,1.94952e-07,0,0.000404847,8.88637e-05
0.547739,1.18223,1.99288e-07,0,0.000391559,8.63845e-05
0.552764,1.18884,2.03151e-07,0,0.000378384,8.38978e-05
0.557789,1.19542,2.06667e-07,0,0.000365264,8.14122e-05
0.562814,1.20188,2.08141e-07,0,0.000352472,7.8933e-05
0.567839,1.20833,2.09616e-07,0,0.00033968,7.64538e-05
0.572864,1.21469,2.08655e-07,0,0.000327207,7.39993e-05
0.577889,1.22099,2.06462e-07,0,0.000314895,7.15573e-05
0.582915,1.22727,2.03608e-07,0,0.000302668,6.91247e-05
0.58794,1.23342,1.96946e-07,0,0.000290927,6.67464e-05
0.592965,1.23956,1.90285e-07,0,0.000279186,6.43681e-05
0.59799,1.24561,1.81123e-07,0,0.000267833,6.2047e-05
0.603015,1.2516,1.70268e-07,0,0.000256744,5.97646e-05
0.60804,1.25758,1.59388e-07,0,0.00024566,5.74836e-05
0.613065,1.26339,1.4556e-07,0,0.000235287,5.53669e-05
0.61809,1.26921,1.31732e-07,0,0.000224914,5.32501e-05
0.623116,1.27496,1.18084e-07,0,0.000214827,5.11774e-05
0.628141,1.2806,1.04724e-07,0,0.000205199,4.91754e-05
0.633166,1.28624,9.1364e-08,0,0.000195571,4.71734e-05
0.638191,1.29175,8.08076e-08,0,0.000186489,4.52193e-05
0.643216,1.29722,7.13265e-08,0,0.000177618,4.32836e-05
0.648241,1.30267,6.19583e-08,0,0.000168764,4.13508e-05
0.653266,1.30795,5.71895e-08,0,0.000160668,3.95387e-05
0.658291,1.31323,5.24207e-08,0,0.000152572,3.77266e-05
0.663317,1.31846,4.87294e-08,0,0.000144701,3.59538e-05
0.668342,1.32354,4.77136e-08,0,0.000137388,3.42786e-05
0.673367,1.32863,4.66978e-08,0,0.000130075,3.26033e-05
0.678392,1.33362,4.63702e-08,0,0.00012316,3.10024e-05
0.683417,1.33851,4.66998e-08,0,0.000116623,2.94724e-05
0.688442,1.3434,4.70293e-08,0,0.000110086,2.79425e-05
0.693467,1.34815,4.67297e-08,0,0.000104077,2.65188e-05
0.698492,1.35283,4.61565e-08,0,9.82968e-05,2.51411e-05
0.703518,1.35752,4.55834e-08,0,9.25166e-05,2.37635e-05
0.708543,1.36203,4.39918e-08,0,8.73476e-05,2.25228e-05
0.713568,1.36651,4.22102e-08,0,8.22928e-05,2.13075e-05
0.718593,1.37099,4.04285e-08,0,7.7238e-05,2.00923e-05
0.723618,1.37527,3.84337e-08,0,7.28303e-05,1.9021e-05
0.728643,1.37953,3.64273e-08,0,6.84579e-05,1.79576e-05
0.733668,1.3838,3.44306e-08,0,6.40936e-05,1.68958e-05
0.738693,1.38784,3.31903e-08,0,6.03517e-05,1.5967e-05
0.743719,1.39189,3.19501e-08,0,5.66097e-05,1.50381e-05
0.748744,1.39592,3.07453e-08,0,5.28884e-05,1.41139e-05
0.753769,1.39974,3.0491e-08,0,4.97203e-05,1.33154e-05
0.758794,1.40356,3.02367e-08,0,4.65523e-05,1.2517e-05
0.763819,1.40737,2.99878e-08,0,4.33931e-05,1.17205e-05
0.768844,1.41096,3.0045e-08,0,4.07394e-05,1.10414e-05
0.773869,1.41455,3.01022e-08,0,3.80857e-05,1.03623e-05
0.778894,1.41813,3.01593e-08,0,3.5432e-05,9.68322e-06
0.78392,1.42149,3.01604e-08,0,3.32124e-05,9.10706e-06
0.788945,1.42484,3.01589e-08,0,3.10129e-05,8.53565e-06
0.79397,1.42819,3.01574e-08,0,2.88133e-05,7.96424e-06
0.798995,1.43133,3.00126e-08,0,2.69505e-05,7.47441e-06
0.80402,1.43444,2.98429e-08,0,2.51464e-05,6.99881e-06
0.809045,1.43755,2.96731e-08,0,2.33424e-05,6.52321e-06
0.81407,1.44048,2.93804e-08,0,2.17773e-05,6.1067e-06
0.819095,1.44334,2.90358e-08,0,2.03132e-05,5.71514e-06
0.824121,1.4462,2.86913e-08,0,1.8849e-05,5.32358e-06
0.829146,1.44893,2.82688e-08,0,1.75321e-05,4.96916e-06
0.834171,1.45154,2.77717e-08,0,1.63565e-05,4.65036e-06
0.839196,1.45415,2.72746e-08,0,1.51808e-05,4.33155e-06
0.844221,1.45669,2.67433e-08,0,1.40712e-05,4.02973e-06
0.849246,1.45904,2.61205e-08,0,1.31377e-05,3.77315e-06
0.854271,1.46139,2.54978e-08,0,1.22041e-05,3.51658e-06
0.859296,1.46374,2.48751e-08,0,1.12705e-05,3.26001e-06
0.864322,1.46583,2.41521e-08,0,1.05359e-05,3.05556e-06
0.869347,1.46793,2.34281e-08,0,9.80333e-06,2.85167e-06
0.874372,1.47002,2.2704e-08,0,9.07079e-06,2.64778e-06
0.879397,1.47193,2.19265e-08,0,8.44749e-06,2.47305e-06
0.884422,1.47376,2.11215e-08,0,7.88049e-06,2.31336e-06
0.889447,1.47559,2.03165e-08,0,7.3135e-06,2.15366e-06
0.894472,1.47734,1.94931e-08,0,6.7849e-06,2.00442e-06
0.899497,1.47889,1.86231e-08,0,6.35344e-06,1.8816e-06
0.904523,1.48045,1.77532e-08,0,5.92198e-06,1.75878e-06
0.909548,1.482,1.68833e-08,0,5.49052e-06,1.63596e-06
