y,U_x,U_y,U_z
0.788945,1.38781,1.85631e-07,0
0.79397,1.3904,1.81807e-07,0
0.798995,1.39262,1.76831e-07,0
0.80402,1.39485,1.71856e-07,0
0.809045,1.39707,1.6688e-07,0
0.81407,1.39929,1.61905e-07,0
0.819095,1.40152,1.56929e-07,0
0.824121,1.40374,1.51954e-07,0
0.829146,1.40571,1.46822e-07,0
0.834171,1.40754,1.41616e-07,0
0.839196,1.40938,1.3641e-07,0
0.844221,1.41122,1.31204e-07,0
0.849246,1.41306,1.25998e-07,0
0.854271,1.4149,1.20792e-07,0
0.859296,1.41669,1.15679e-07,0
0.864322,1.41813,1.11195e-07,0
0.869347,1.41958,1.06712e-07,0
0.874372,1.42102,1.02228e-07,0
0.879397,1.42247,9.77445e-08,0
0.884422,1.42391,9.3261e-08,0
0.889447,1.42536,8.87774e-08,0
0.894472,1.42664,8.4576e-08,0
0.899497,1.42769,8.08121e-08,0
0.904523,1.42873,7.70482e-08,0
0.909548,1.42977,7.32843e-08,0
0.914573,1.43081,6.95204e-08,0
0.919598,1.43186,6.57565e-08,0
0.924623,1.4329,6.19926e-08,0
0.929648,1.43375,5.81491e-08,0
0.934673,1.43438,5.42129e-08,0
0.939698,1.43501,5.02766e-08,0
0.944724,1.43565,4.63404e-08,0
0.949749,1.43628,4.24042e-08,0
0.954774,1.43691,3.84679e-08,0
0.959799,1.43754,3.45317e-08,0
0.964824,1.43803,3.04572e-08,0
0.969849,1.43824,2.61062e-08,0
0.974874,1.43845,2.17551e-08,0
0.979899,1.43866,1.74041e-08,0
0.984925,1.43887,1.30531e-08,0
0.98995,1.43908,8.70206e-09,0
0.994975,1.43929,4.35103e-09,0
1,1.4395,0,0
