# Residuals   
# Time        	p             	Ux            	Uy            
0             	N/A	N/A
1             	9.999888e-01	0.000000e+00	0.000000e+00
2             	1.000000e+00	1.581105e-01	1.000000e+00
3             	1.390190e-01	1.793909e-01	5.625143e-01
4             	5.835446e-02	7.945220e-02	4.425422e-01
5             	9.772370e-02	4.412934e-02	4.961212e-01
6             	1.604426e-01	3.073255e-02	4.760735e-01
7             	9.453825e-02	2.361277e-02	5.702546e-01
8             	5.752415e-02	1.933566e-02	5.703628e-01
9             	4.240267e-02	1.613986e-02	5.490125e-01
10            	4.133587e-02	1.374119e-02	5.328788e-01
11            	4.604550e-02	1.199374e-02	4.633692e-01
12            	5.909658e-02	1.059089e-02	3.827034e-01
13            	7.433731e-02	9.540378e-03	3.627908e-01
14            	8.861594e-02	8.607012e-03	4.154487e-01
15            	5.174684e-02	7.942773e-03	5.119546e-01
16            	4.632897e-02	7.502684e-03	5.634417e-01
17            	4.911862e-02	7.311450e-03	6.064005e-01
18            	5.396332e-02	7.208390e-03	4.971231e-01
19            	5.542043e-02	7.160113e-03	3.822719e-01
20            	5.326201e-02	7.084191e-03	3.399713e-01
21            	4.873516e-02	7.002459e-03	3.679927e-01
22            	4.089799e-02	6.922586e-03	5.264912e-01
23            	3.596966e-02	6.837816e-03	5.736102e-01
24            	3.184507e-02	6.745824e-03	4.344889e-01
25            	2.907728e-02	6.640701e-03	3.107684e-01
26            	2.865387e-02	6.536586e-03	2.387019e-01
27            	3.335915e-02	6.438653e-03	1.932023e-01
28            	4.157893e-02	6.334562e-03	1.745133e-01
29            	5.671948e-02	6.228966e-03	1.695331e-01
30            	5.417042e-02	6.123145e-03	1.652496e-01
31            	3.814044e-02	6.033808e-03	1.866053e-01
32            	2.682221e-02	5.950192e-03	1.924360e-01
33            	2.342873e-02	5.858075e-03	1.862471e-01
34            	2.158258e-02	5.783023e-03	1.991606e-01
35            	2.162337e-02	5.700432e-03	1.589174e-01
36            	2.412416e-02	5.613972e-03	1.484447e-01
37            	2.374661e-02	5.553481e-03	1.229856e-01
38            	2.332509e-02	5.483826e-03	1.049902e-01
39            	2.363733e-02	5.413116e-03	8.327361e-02
40            	2.887325e-02	5.352342e-03	8.362299e-02
41            	2.597480e-02	5.293130e-03	6.419658e-02
42            	2.840012e-02	5.231178e-03	5.380655e-02
43            	2.836173e-02	5.182344e-03	5.421155e-02
44            	2.656694e-02	5.131010e-03	4.641802e-02
45            	2.964598e-02	5.076488e-03	5.413513e-02
46            	2.669676e-02	5.034901e-03	5.844289e-02
47            	2.531888e-02	4.990039e-03	5.826041e-02
48            	2.616970e-02	4.939627e-03	5.808666e-02
49            	2.058082e-02	4.900371e-03	4.634760e-02
50            	1.928920e-02	4.860539e-03	3.566913e-02
51            	1.961473e-02	4.818435e-03	4.247316e-02
52            	2.202795e-02	4.780878e-03	4.174500e-02
53            	2.382360e-02	4.748097e-03	5.312425e-02
54            	2.208202e-02	4.706763e-03	4.683266e-02
55            	1.617622e-02	4.672540e-03	2.939382e-02
56            	2.329898e-02	4.636051e-03	3.780477e-02
57            	1.770939e-02	4.599524e-03	3.072188e-02
58            	1.862817e-02	4.564512e-03	3.734027e-02
59            	1.771516e-02	4.530246e-03	4.306225e-02
60            	2.399000e-02	4.497090e-03	6.173105e-02
61            	2.500368e-02	4.464662e-03	6.027964e-02
62            	1.871229e-02	4.428442e-03	4.181435e-02
63            	1.623767e-02	4.393841e-03	2.692517e-02
64            	1.952164e-02	4.357514e-03	4.118139e-02
65            	1.945842e-02	4.320736e-03	4.257148e-02
66            	2.174971e-02	4.290730e-03	5.181361e-02
67            	1.776472e-02	4.256501e-03	4.841203e-02
68            	2.186972e-02	4.224351e-03	4.947746e-02
69            	2.109781e-02	4.189258e-03	4.748441e-02
70            	2.030722e-02	4.156813e-03	4.241580e-02
71            	2.491836e-02	4.122630e-03	5.505575e-02
72            	1.599425e-02	4.086289e-03	4.388975e-02
73            	1.782522e-02	4.048729e-03	4.169992e-02
74            	2.115875e-02	4.009809e-03	4.819823e-02
75            	1.718029e-02	3.966836e-03	4.201381e-02
76            	1.709553e-02	3.920824e-03	5.708785e-02
77            	1.655069e-02	3.862426e-03	5.667369e-02
78            	2.327224e-02	3.778600e-03	5.456926e-02
79            	1.213060e-02	3.696651e-03	4.116299e-02
80            	1.374382e-02	3.630833e-03	3.603743e-02
81            	1.463832e-02	3.567007e-03	3.843456e-02
82            	1.319104e-02	3.498661e-03	6.355399e-02
83            	1.082547e-02	3.430039e-03	5.497067e-02
84            	1.441004e-02	3.368609e-03	3.492210e-02
85            	1.155786e-02	3.312345e-03	4.430217e-02
86            	1.803102e-02	3.253307e-03	6.065074e-02
87            	1.075939e-02	3.191698e-03	3.830574e-02
88            	1.360177e-02	3.128294e-03	4.145501e-02
89            	1.586617e-02	3.070142e-03	4.316628e-02
90            	2.461362e-02	3.018860e-03	8.151826e-02
91            	1.223834e-02	2.963000e-03	4.371992e-02
92            	1.274286e-02	2.904065e-03	4.943201e-02
93            	1.405254e-02	2.846859e-03	4.170961e-02
94            	2.863249e-02	2.790868e-03	9.786837e-02
95            	2.185021e-02	2.729936e-03	8.928972e-02
96            	2.179652e-02	2.682080e-03	6.627558e-02
97            	1.889294e-02	2.632773e-03	6.590939e-02
98            	2.094189e-02	2.574371e-03	6.851692e-02
99            	1.707340e-02	2.515265e-03	4.730181e-02
100           	1.835843e-02	2.468582e-03	4.312028e-02
101           	2.431772e-02	2.418428e-03	5.506674e-02
102           	2.538110e-02	2.367828e-03	1.187755e-01
103           	1.310288e-02	2.309216e-03	5.212091e-02
104           	1.693853e-02	2.252475e-03	5.201655e-02
105           	1.537939e-02	2.188889e-03	6.630427e-02
106           	2.101117e-02	2.137924e-03	7.991456e-02
107           	1.717473e-02	2.076554e-03	8.792198e-02
108           	2.493496e-02	2.029390e-03	6.907974e-02
109           	2.616132e-02	1.972393e-03	6.251121e-02
110           	2.891946e-02	1.920443e-03	7.463436e-02
111           	2.840299e-02	1.869920e-03	7.195027e-02
112           	3.488020e-02	1.812003e-03	1.028065e-01
113           	2.742895e-02	1.759815e-03	6.410293e-02
114           	2.253064e-02	1.710895e-03	8.908882e-02
115           	2.576749e-02	1.663628e-03	9.797474e-02
116           	2.295517e-02	1.616122e-03	9.398862e-02
117           	3.030887e-02	1.564623e-03	8.831588e-02
118           	4.147048e-02	1.521925e-03	9.917564e-02
119           	3.608155e-02	1.473038e-03	1.148198e-01
120           	3.767937e-02	1.425860e-03	1.091879e-01
121           	3.204049e-02	1.385679e-03	7.528756e-02
122           	3.481064e-02	1.339152e-03	7.228698e-02
123           	3.674583e-02	1.297974e-03	7.682867e-02
124           	4.559940e-02	1.257481e-03	9.838181e-02
125           	3.846950e-02	1.221793e-03	8.737859e-02
126           	6.604152e-02	1.179614e-03	8.880337e-02
127           	7.414726e-02	1.139742e-03	1.555242e-01
128           	8.093667e-02	1.106558e-03	1.489904e-01
