y,U_x,U_y,U_z
0.914573,1.18625,-1.13067e-08,0
0.919598,1.18666,-1.00137e-08,0
0.924623,1.18706,-8.72068e-09,0
0.929648,1.18739,-8.26873e-09,0
0.934673,1.18764,-8.79563e-09,0
0.939698,1.18789,-9.32252e-09,0
0.944724,1.18814,-9.84942e-09,0
0.949749,1.18839,-1.03763e-08,0
0.954774,1.18864,-1.09032e-08,0
0.959799,1.18888,-1.14301e-08,0
0.964824,1.18908,-1.12458e-08,0
0.969849,1.18916,-9.63926e-09,0
0.974874,1.18924,-8.03272e-09,0
0.979899,1.18933,-6.42617e-09,0
0.984925,1.18941,-4.81963e-09,0
0.98995,1.18949,-3.21309e-09,0
0.994975,1.18958,-1.60654e-09,0
1,1.18966,0,0
