# Residuals   
# Time        	p             	Ux            	Uy            
0             	N/A	N/A
1             	9.999895e-01	0.000000e+00	0.000000e+00
2             	1.000000e+00	3.488490e-01	1.000000e+00
3             	2.314005e-01	5.835890e-02	4.676785e-01
4             	1.686719e-01	3.669288e-02	4.042108e-01
5             	1.124154e-01	2.555322e-02	2.799098e-01
6             	7.514619e-02	1.940608e-02	3.362818e-01
7             	9.832385e-02	1.526677e-02	5.502658e-01
8             	9.814860e-02	1.238950e-02	7.758825e-01
9             	1.091539e-01	1.020921e-02	9.270795e-01
10            	1.068868e-01	8.680614e-03	9.529989e-01
11            	1.076741e-01	7.500014e-03	9.301396e-01
12            	1.044353e-01	6.612355e-03	8.449885e-01
13            	9.664076e-02	5.849572e-03	7.027496e-01
14            	9.143503e-02	5.188011e-03	6.659871e-01
15            	9.153854e-02	4.711580e-03	6.723157e-01
16            	8.674874e-02	4.291262e-03	6.874890e-01
17            	9.104981e-02	3.921660e-03	6.810756e-01
18            	9.032060e-02	3.548364e-03	6.510372e-01
19            	9.392025e-02	3.214543e-03	6.781399e-01
20            	9.213192e-02	2.976980e-03	6.942604e-01
21            	9.150877e-02	2.725381e-03	7.297239e-01
22            	9.027192e-02	2.506931e-03	6.751452e-01
23            	8.927614e-02	2.305274e-03	6.436400e-01
24            	9.360440e-02	2.122033e-03	6.057425e-01
25            	8.721311e-02	1.950315e-03	6.222934e-01
26            	8.397095e-02	1.792173e-03	5.988517e-01
27            	9.305260e-02	1.694693e-03	5.857769e-01
28            	8.680212e-02	1.568956e-03	5.926552e-01
29            	7.341850e-02	1.449270e-03	5.381642e-01
30            	7.486581e-02	1.333173e-03	5.372550e-01
31            	6.240672e-02	1.228133e-03	4.664505e-01
32            	6.206832e-02	1.135499e-03	4.927645e-01
33            	5.268703e-02	1.048045e-03	4.476426e-01
34            	5.884880e-02	9.695064e-04	4.853322e-01
35            	5.693085e-02	8.933834e-04	4.874408e-01
36            	5.944501e-02	8.208124e-04	4.870460e-01
