y,U_x,U_y,U_z
0,0,0,0
0.00502513,0.0151429,-5.9972e-10,0
0.0100503,0.0302447,-1.31753e-09,0
0.0150754,0.045141,-2.6258e-09,0
0.0201005,0.0599966,-4.12338e-09,0
0.0251256,0.0747476,-6.10603e-09,0
0.0301508,0.0894475,-8.25978e-09,0
0.0351759,0.104049,-1.07447e-08,0
0.040201,0.118597,-1.33513e-08,0
0.0452261,0.133044,-1.61892e-08,0
0.0502513,0.147444,-1.90849e-08,0
0.0552764,0.161732,-2.21207e-08,0
0.0603015,0.175991,-2.51647e-08,0
0.0653266,0.190115,-2.82463e-08,0
0.0703518,0.204238,-3.1327e-08,0
0.0753769,0.218194,-3.43008e-08,0
0.080402,0.23215,-3.72747e-08,0
0.0854271,0.245972,-4.00492e-08,0
0.0904523,0.259754,-4.27651e-08,0
0.0954774,0.273452,-4.52921e-08,0
0.100503,0.287057,-4.76091e-08,0
0.105528,0.300641,-4.98689e-08,0
0.110553,0.314062,-5.16586e-08,0
0.115578,0.327482,-5.34483e-08,0
0.120603,0.340775,-5.48069e-08,0
0.125628,0.354006,-5.59588e-08,0
0.130653,0.367204,-5.69847e-08,0
0.135678,0.380241,-5.74095e-08,0
0.140704,0.393278,-5.78342e-08,0
0.145729,0.406195,-5.77855e-08,0
0.150754,0.419032,-5.74195e-08,0
0.155779,0.43187,-5.70534e-08,0
0.160804,0.444511,-5.58996e-08,0
0.165829,0.457142,-5.47045e-08,0
0.170854,0.469726,-5.33196e-08,0
0.175879,0.482145,-5.12846e-08,0
0.180905,0.494565,-4.92497e-08,0
0.18593,0.506892,-4.68652e-08,0
0.190955,0.519094,-4.4005e-08,0
0.19598,0.531296,-4.11448e-08,0
0.201005,0.543377,-3.78599e-08,0
0.20603,0.555355,-3.42141e-08,0
0.211055,0.567333,-3.05682e-08,0
0.21608,0.579178,-2.65055e-08,0
0.221106,0.590926,-2.21344e-08,0
0.226131,0.602673,-1.77634e-08,0
0.231156,0.614297,-1.30542e-08,0
0.236181,0.625808,-8.03797e-09,0
0.241206,0.637319,-3.02175e-09,0
0.246231,0.648735,2.20767e-09,0
0.251256,0.660003,7.77638e-09,0
0.256281,0.67127,1.33451e-08,0
0.261307,0.682498,1.89845e-08,0
0.266332,0.693515,2.50024e-08,0
0.271357,0.704532,3.10202e-08,0
0.276382,0.715549,3.7038e-08,0
0.281407,0.726351,4.334e-08,0
0.286432,0.73711,4.96975e-08,0
0.291457,0.74787,5.60551e-08,0
0.296482,0.758518,6.25072e-08,0
0.301508,0.769013,6.90897e-08,0
0.306533,0.779508,7.56723e-08,0
0.311558,0.790003,8.22548e-08,0
0.316583,0.800251,8.89382e-08,0
0.321608,0.810474,9.56321e-08,0
0.326633,0.820697,1.02326e-07,0
0.331658,0.830838,1.0902e-07,0
0.336683,0.840781,1.15714e-07,0
0.341709,0.850724,1.22408e-07,0
0.346734,0.860667,1.29102e-07,0
0.351759,0.870445,1.35735e-07,0
0.356784,0.8801,1.42321e-07,0
0.361809,0.889755,1.48907e-07,0
0.366834,0.899411,1.55493e-07,0
0.371859,0.908845,1.61922e-07,0
0.376884,0.918205,1.68298e-07,0
0.38191,0.927564,1.74674e-07,0
0.386935,0.936924,1.81049e-07,0
0.39196,0.946037,1.87177e-07,0
0.396985,0.955092,1.93246e-07,0
0.40201,0.964148,1.99315e-07,0
0.407035,0.973203,2.05385e-07,0
0.41206,0.982021,2.11155e-07,0
0.417085,0.990764,2.16833e-07,0
0.422111,0.999507,2.2251e-07,0
0.427136,1.00825,2.28187e-07,0
0.432161,1.0168,2.33584e-07,0
0.437186,1.02522,2.38791e-07,0
0.442211,1.03365,2.43999e-07,0
0.447236,1.04207,2.49206e-07,0
0.452261,1.05038,2.54245e-07,0
0.457286,1.05848,2.58916e-07,0
0.462312,1.06657,2.63586e-07,0
0.467337,1.07466,2.68257e-07,0
0.472362,1.08275,2.72927e-07,0
0.477387,1.09053,2.77058e-07,0
0.482412,1.09828,2.81134e-07,0
0.487437,1.10603,2.85209e-07,0
0.492462,1.11378,2.89284e-07,0
0.497487,1.12141,2.9312e-07,0
0.502513,1.12881,2.96552e-07,0
0.507538,1.13621,2.99985e-07,0
0.512563,1.14361,3.03418e-07,0
0.517588,1.15101,3.06851e-07,0
0.522613,1.15816,3.09799e-07,0
0.527638,1.1652,3.12549e-07,0
0.532663,1.17225,3.15299e-07,0
0.537688,1.17929,3.18049e-07,0
0.542714,1.18634,3.20799e-07,0
0.547739,1.19304,3.22897e-07,0
0.552764,1.19972,3.24933e-07,0
0.557789,1.20639,3.26968e-07,0
0.562814,1.21307,3.29004e-07,0
0.567839,1.21974,3.3104e-07,0
0.572864,1.22604,3.32349e-07,0
0.577889,1.23234,3.33642e-07,0
0.582915,1.23863,3.34935e-07,0
0.58794,1.24493,3.36228e-07,0
0.592965,1.25122,3.37521e-07,0
0.59799,1.25717,3.38124e-07,0
0.603015,1.26307,3.38651e-07,0
0.60804,1.26898,3.39179e-07,0
0.613065,1.27488,3.39706e-07,0
0.61809,1.28078,3.40233e-07,0
0.623116,1.28642,3.40226e-07,0
0.628141,1.29192,3.39966e-07,0
0.633166,1.29742,3.39706e-07,0
0.638191,1.30293,3.39446e-07,0
0.643216,1.30843,3.39187e-07,0
0.648241,1.31381,3.38679e-07,0
0.653266,1.3189,3.37614e-07,0
0.658291,1.32399,3.36548e-07,0
0.663317,1.32908,3.35483e-07,0
0.668342,1.33417,3.34417e-07,0
0.673367,1.33926,3.33351e-07,0
0.678392,1.34402,3.31644e-07,0
0.683417,1.34869,3.29756e-07,0
0.688442,1.35336,3.27868e-07,0
0.693467,1.35803,3.2598e-07,0
0.698492,1.36269,3.24092e-07,0
0.703518,1.36732,3.22124e-07,0
0.708543,1.37155,3.194e-07,0
0.713568,1.37578,3.16675e-07,0
0.718593,1.38001,3.1395e-07,0
0.723618,1.38425,3.11226e-07,0
0.728643,1.38848,3.08501e-07,0
0.733668,1.3926,3.05568e-07,0
0.738693,1.39638,3.02e-07,0
0.743719,1.40016,2.98433e-07,0
0.748744,1.40394,2.94866e-07,0
0.753769,1.40773,2.91299e-07,0
0.758794,1.41151,2.87732e-07,0
0.763819,1.41519,2.83969e-07,0
0.768844,1.41851,2.79559e-07,0
0.773869,1.42183,2.75149e-07,0
0.778894,1.42515,2.70739e-07,0
0.78392,1.42847,2.66329e-07,0
0.788945,1.43179,2.61919e-07,0
0.79397,1.43509,2.57472e-07,0
0.798995,1.43794,2.52225e-07,0
0.80402,1.44079,2.46978e-07,0
0.809045,1.44363,2.41731e-07,0
0.81407,1.44648,2.36484e-07,0
0.819095,1.44933,2.31237e-07,0
0.824121,1.45218,2.2599e-07,0
0.829146,1.45469,2.20191e-07,0
0.834171,1.45705,2.14129e-07,0
0.839196,1.45941,2.08068e-07,0
0.844221,1.46177,2.02006e-07,0
0.849246,1.46413,1.95944e-07,0
0.854271,1.46649,1.89883e-07,0
0.859296,1.46879,1.8375e-07,0
0.864322,1.47065,1.77137e-07,0
0.869347,1.47251,1.70524e-07,0
0.874372,1.47437,1.63911e-07,0
0.879397,1.47622,1.57298e-07,0
0.884422,1.47808,1.50686e-07,0
0.889447,1.47994,1.44073e-07,0
0.894472,1.4816,1.37345e-07,0
0.899497,1.48294,1.30438e-07,0
0.904523,1.48428,1.23532e-07,0
0.909548,1.48563,1.16626e-07,0
0.914573,1.48697,1.09719e-07,0
0.919598,1.48831,1.02813e-07,0
0.924623,1.48966,9.59068e-08,0
0.929648,1.49075,8.91491e-08,0
0.934673,1.49157,8.25644e-08,0
0.939698,1.49238,7.59797e-08,0
0.944724,1.49319,6.9395e-08,0
0.949749,1.494,6.28103e-08,0
0.954774,1.49482,5.62256e-08,0
0.959799,1.49563,4.96409e-08,0
0.964824,1.49626,4.31942e-08,0
0.969849,1.49653,3.70236e-08,0
0.974874,1.4968,3.0853e-08,0
0.979899,1.49707,2.46824e-08,0
0.984925,1.49734,1.85118e-08,0
0.98995,1.49761,1.23412e-08,0
0.994975,1.49788,6.1706e-09,0
1,1.49815,0,0
