y,U_x,U_y,U_z,k,nut
0,0,0,0,6.15185e-08,0
0.00502513,0.0395906,-1.07485e-08,0,1.52544e-06,1.91515e-09
0.0100503,0.0788571,-3.92018e-08,0,1.10989e-05,3.20356e-08
0.0150754,0.117918,-8.75073e-08,0,4.20472e-05,2.25695e-07
0.0201005,0.156748,-1.56166e-07,0,0.000111733,9.80738e-07
0.0251256,0.195276,-2.45111e-07,0,0.000238472,3.10995e-06
0.0301508,0.233365,-3.53619e-07,0,0.000438438,7.87556e-06
0.0351759,0.270787,-4.79318e-07,0,0.000721934,1.68103e-05
0.040201,0.307245,-6.17236e-07,0,0.00108992,3.135e-05
0.0452261,0.342409,-7.59459e-07,0,0.00153269,5.24571e-05
0.0502513,0.375986,-8.95841e-07,0,0.00203182,8.04433e-05
0.0552764,0.407762,-1.0157e-06,0,0.00256454,0.000115053
0.0603015,0.437624,-1.10988e-06,0,0.00310854,0.000155698
0.0653266,0.465551,-1.17244e-06,0,0.00364519,0.000201691
0.0703518,0.491389,-1.19803e-06,0,0.00415732,0.00025285
0.0753769,0.515429,-1.19308e-06,0,0.00463788,0.000308133
0.080402,0.537814,-1.16555e-06,0,0.00508311,0.000365856
0.0854271,0.558709,-1.12402e-06,0,0.00549229,0.000424812
0.0904523,0.578264,-1.07607e-06,0,0.00586638,0.000485147
0.0954774,0.596606,-1.02763e-06,0,0.00620696,0.000547369
0.100503,0.613843,-9.82673e-07,0,0.00651576,0.000611703
0.105528,0.630017,-9.4318e-07,0,0.00679307,0.000678072
0.110553,0.645091,-9.1102e-07,0,0.00703704,0.000746387
0.115578,0.65934,-8.85059e-07,0,0.00725555,0.000815985
0.120603,0.672834,-8.64861e-07,0,0.00745065,0.000886589
0.125628,0.685638,-8.49823e-07,0,0.00762425,0.000957937
0.130653,0.697806,-8.3928e-07,0,0.00777794,0.00102979
0.135678,0.7092,-8.3324e-07,0,0.00790754,0.00110175
0.140704,0.720092,-8.29309e-07,0,0.00802156,0.00117345
0.145729,0.730521,-8.26823e-07,0,0.00812135,0.00124471
0.150754,0.740526,-8.2522e-07,0,0.00820812,0.00131542
0.155779,0.750005,-8.23821e-07,0,0.00827906,0.00138507
0.160804,0.7591,-8.21905e-07,0,0.00833861,0.00145357
0.165829,0.767881,-8.19323e-07,0,0.00838902,0.00152096
0.170854,0.776372,-8.15954e-07,0,0.00843103,0.00158719
0.175879,0.784442,-8.11102e-07,0,0.00846119,0.00165128
0.180905,0.792279,-8.0535e-07,0,0.00848496,0.00171393
0.18593,0.799898,-7.9875e-07,0,0.00850286,0.00177518
0.190955,0.807235,-7.91015e-07,0,0.00851331,0.00183438
0.19598,0.814332,-7.82174e-07,0,0.00851767,0.00189158
0.201005,0.821264,-7.7243e-07,0,0.00851794,0.00194734
0.20603,0.827993,-7.61402e-07,0,0.00851323,0.00200119
0.211055,0.834505,-7.4825e-07,0,0.00850344,0.00205282
0.21608,0.84089,-7.33419e-07,0,0.00849079,0.0021031
0.221106,0.84711,-7.1602e-07,0,0.00847446,0.00215156
0.226131,0.85315,-6.9443e-07,0,0.00845432,0.00219793
0.231156,0.859091,-6.70099e-07,0,0.00843218,0.00224312
0.236181,0.864878,-6.40918e-07,0,0.00840697,0.00228645
0.241206,0.870531,-6.07036e-07,0,0.00837927,0.00232811
0.246231,0.876106,-5.70644e-07,0,0.00835013,0.00236878
0.251256,0.881521,-5.30583e-07,0,0.00831825,0.00240737
0.256281,0.886851,-4.92136e-07,0,0.00828504,0.00244472
0.261307,0.892098,-4.55282e-07,0,0.00825053,0.00248085
0.266332,0.897209,-4.30425e-07,0,0.00821406,0.00251427
0.271357,0.902269,-4.10996e-07,0,0.00817687,0.00254622
0.276382,0.907219,-4.04637e-07,0,0.00813814,0.00257431
0.281407,0.912102,-4.03531e-07,0,0.00809841,0.00259912
0.286432,0.916927,-4.06841e-07,0,0.00805786,0.00262116
0.291457,0.92166,-4.0943e-07,0,0.00801589,0.00263983
0.296482,0.926364,-4.10553e-07,0,0.00797348,0.00265763
0.301508,0.930978,-4.01809e-07,0,0.00792971,0.00267357
0.306533,0.935557,-3.88268e-07,0,0.00788542,0.00268878
0.311558,0.940076,-3.66579e-07,0,0.00784023,0.00270275
0.316583,0.944539,-3.39886e-07,0,0.00779427,0.00271565
0.321608,0.948967,-3.09822e-07,0,0.00774779,0.00272782
0.326633,0.953324,-2.75626e-07,0,0.00770037,0.00273868
0.331658,0.957664,-2.40392e-07,0,0.0076527,0.00274921
0.336683,0.961923,-2.02787e-07,0,0.00760399,0.00275829
0.341709,0.96617,-1.65091e-07,0,0.00755512,0.00276716
0.346734,0.970346,-1.27177e-07,0,0.00750539,0.00277479
0.351759,0.974503,-8.96339e-08,0,0.00745545,0.00278208
0.356784,0.978603,-5.31967e-08,0,0.00740483,0.00278837
0.361809,0.982676,-1.74552e-08,0,0.00735393,0.00279423
0.366834,0.9867,1.69934e-08,0,0.00730251,0.00279931
0.371859,0.990694,5.05334e-08,0,0.00725079,0.00280389
0.376884,0.994646,8.28256e-08,0,0.00719863,0.00280779
0.38191,0.998565,1.13315e-07,0,0.00714617,0.00281117
0.386935,1.00245,1.41734e-07,0,0.00709336,0.00281393
0.39196,1.00629,1.67493e-07,0,0.00704025,0.00281614
0.396985,1.01011,1.90395e-07,0,0.00698684,0.00281776
0.40201,1.01389,2.09629e-07,0,0.00693317,0.00281888
0.407035,1.01763,2.24742e-07,0,0.00687921,0.00281946
0.41206,1.02135,2.36141e-07,0,0.00682504,0.00281957
0.417085,1.02503,2.42645e-07,0,0.00677059,0.00281908
0.422111,1.02869,2.46127e-07,0,0.00671598,0.00281822
0.427136,1.03231,2.44311e-07,0,0.00666108,0.00281671
0.432161,1.03591,2.40815e-07,0,0.00660608,0.00281493
0.437186,1.03946,2.32672e-07,0,0.00655078,0.00281243
0.442211,1.04301,2.24047e-07,0,0.00649544,0.00280979
0.447236,1.0465,2.12421e-07,0,0.00643977,0.0028063
0.452261,1.04999,2.00796e-07,0,0.00638411,0.00280282
0.457286,1.05343,1.87963e-07,0,0.00632813,0.00279848
0.462312,1.05686,1.75107e-07,0,0.00627214,0.00279413
0.467337,1.06024,1.62883e-07,0,0.00621593,0.00278914
0.472362,1.06361,1.50825e-07,0,0.00615965,0.00278399
0.477387,1.06695,1.3982e-07,0,0.00610323,0.00277835
0.482412,1.07027,1.29592e-07,0,0.0060467,0.00277237
0.487437,1.07356,1.20617e-07,0,0.00599009,0.00276606
0.492462,1.07682,1.14235e-07,0,0.00593333,0.0027591
0.497487,1.08007,1.08156e-07,0,0.00587656,0.00275209
0.502513,1.08327,1.08622e-07,0,0.00581959,0.00274413
0.507538,1.08647,1.09087e-07,0,0.00576263,0.00273617
0.512563,1.08963,1.16885e-07,0,0.00570553,0.00272748
0.517588,1.09277,1.27385e-07,0,0.00564839,0.00271853
0.522613,1.09589,1.42366e-07,0,0.00559118,0.00270919
0.527638,1.09897,1.64517e-07,0,0.00553388,0.00269924
0.532663,1.10206,1.86727e-07,0,0.00547657,0.00268929
0.537688,1.10509,2.1973e-07,0,0.00541913,0.00267835
0.542714,1.10812,2.52734e-07,0,0.0053617,0.00266742
0.547739,1.11112,2.89788e-07,0,0.00530419,0.00265592
0.552764,1.1141,3.29628e-07,0,0.00524665,0.00264403
0.557789,1.11707,3.69506e-07,0,0.00518909,0.00263204
0.562814,1.11999,4.09605e-07,0,0.00513146,0.00261942
0.567839,1.12291,4.49705e-07,0,0.00507383,0.0026068
0.572864,1.12579,4.84086e-07,0,0.00501617,0.00259366
0.577889,1.12866,5.15579e-07,0,0.0049585,0.00258026
0.582915,1.13152,5.44746e-07,0,0.00490082,0.00256671
0.58794,1.13433,5.60536e-07,0,0.00484312,0.00255231
0.592965,1.13714,5.76325e-07,0,0.00478542,0.00253791
0.59799,1.13992,5.80617e-07,0,0.00472772,0.00252301
0.603015,1.14268,5.77122e-07,0,0.00467002,0.00250776
0.60804,1.14543,5.73474e-07,0,0.00461232,0.00249251
0.613065,1.14814,5.51866e-07,0,0.00455466,0.00247657
0.61809,1.15084,5.30258e-07,0,0.004497,0.00246063
0.623116,1.15352,5.05053e-07,0,0.00443936,0.00244439
0.628141,1.15617,4.74083e-07,0,0.00438177,0.00242768
0.633166,1.15882,4.43112e-07,0,0.00432418,0.00241097
0.638191,1.16143,4.11259e-07,0,0.00426667,0.00239371
0.643216,1.16402,3.79069e-07,0,0.0042092,0.00237624
0.648241,1.16661,3.47013e-07,0,0.00415172,0.00235875
0.653266,1.16915,3.20435e-07,0,0.0040944,0.00234053
0.658291,1.17169,2.93857e-07,0,0.00403708,0.0023223
0.663317,1.17421,2.70338e-07,0,0.00397982,0.00230384
0.668342,1.17669,2.54416e-07,0,0.0039227,0.00228477
0.673367,1.17917,2.38495e-07,0,0.00386558,0.0022657
0.678392,1.18162,2.26418e-07,0,0.00380859,0.00224616
0.683417,1.18404,2.1801e-07,0,0.00375172,0.00222617
0.688442,1.18646,2.09603e-07,0,0.00369486,0.00220617
0.693467,1.18884,2.04305e-07,0,0.0036382,0.00218546
0.698492,1.1912,2.00359e-07,0,0.00358164,0.00216445
0.703518,1.19356,1.96413e-07,0,0.00352508,0.00214343
0.708543,1.19588,1.93479e-07,0,0.00346882,0.00212165
0.713568,1.19818,1.90735e-07,0,0.00341263,0.00209972
0.718593,1.20048,1.8799e-07,0,0.00335643,0.00207779
0.723618,1.20272,1.84541e-07,0,0.00330066,0.00205505
0.728643,1.20496,1.81053e-07,0,0.00324491,0.00203227
0.733668,1.2072,1.77648e-07,0,0.00318917,0.00200948
0.738693,1.20938,1.80666e-07,0,0.00313396,0.00198565
0.743719,1.21156,1.83683e-07,0,0.00307875,0.00196181
0.748744,1.21373,1.87124e-07,0,0.00302356,0.00193795
0.753769,1.21584,2.01902e-07,0,0.002969,0.00191316
0.758794,1.21795,2.1668e-07,0,0.00291443,0.00188837
0.763819,1.22007,2.31694e-07,0,0.00285988,0.00186356
0.768844,1.22211,2.60214e-07,0,0.00280609,0.00183814
0.773869,1.22415,2.88734e-07,0,0.00275231,0.00181273
0.778894,1.22619,3.17254e-07,0,0.00269853,0.00178731
0.78392,1.22816,3.55132e-07,0,0.00264567,0.00176133
0.788945,1.23013,3.93441e-07,0,0.00259285,0.00173534
0.79397,1.2321,4.3175e-07,0,0.00254003,0.00170934
0.798995,1.23401,4.63476e-07,0,0.00248821,0.00168288
0.80402,1.2359,4.94054e-07,0,0.00243655,0.00165633
0.809045,1.23779,5.24632e-07,0,0.0023849,0.00162979
