y,U_x,U_y,U_z
0,0,0,0
0.00502513,0.0223543,5.42319e-09,0
0.0100503,0.044648,1.19665e-08,0
0.0150754,0.0666381,2.41107e-08,0
0.0201005,0.0885676,3.79811e-08,0
0.0251256,0.110341,5.62746e-08,0
0.0301508,0.132037,7.6469e-08,0
0.0351759,0.153582,1.00343e-07,0
0.040201,0.175037,1.2599e-07,0
0.0452261,0.196324,1.55007e-07,0
0.0502513,0.21752,1.85591e-07,0
0.0552764,0.238491,2.19979e-07,0
0.0603015,0.259388,2.5537e-07,0
0.0653266,0.279943,2.95331e-07,0
0.0703518,0.300494,3.35325e-07,0
0.0753769,0.32048,3.79718e-07,0
0.080402,0.340466,4.24112e-07,0
0.0854271,0.359868,4.6894e-07,0
0.0904523,0.379099,5.13896e-07,0
0.0954774,0.397884,5.55934e-07,0
0.100503,0.416175,5.94729e-07,0
0.105528,0.434349,6.32128e-07,0
0.110553,0.451562,6.58076e-07,0
0.115578,0.468775,6.84024e-07,0
0.120603,0.485222,7.0207e-07,0
0.125628,0.501302,7.16326e-07,0
0.130653,0.517193,7.29629e-07,0
0.135678,0.532186,7.38388e-07,0
0.140704,0.547179,7.47147e-07,0
0.145729,0.561579,7.57889e-07,0
0.150754,0.575582,7.6996e-07,0
0.155779,0.589585,7.82031e-07,0
0.160804,0.602722,8.04824e-07,0
0.165829,0.615814,8.28178e-07,0
0.170854,0.628714,8.54773e-07,0
0.175879,0.640957,8.92466e-07,0
0.180905,0.653201,9.30159e-07,0
0.18593,0.665113,9.74869e-07,0
0.190955,0.676574,1.02913e-06,0
0.19598,0.688034,1.08339e-06,0
0.201005,0.699106,1.14497e-06,0
0.20603,0.709846,1.21277e-06,0
0.211055,0.720586,1.28057e-06,0
0.21608,0.730945,1.34416e-06,0
0.221106,0.74102,1.40464e-06,0
0.226131,0.751096,1.46512e-06,0
0.231156,0.760847,1.49883e-06,0
0.236181,0.770303,1.50825e-06,0
0.241206,0.779758,1.51766e-06,0
0.246231,0.78899,1.50733e-06,0
0.251256,0.797863,1.46557e-06,0
0.256281,0.806737,1.42382e-06,0
0.261307,0.815529,1.37907e-06,0
0.266332,0.82388,1.3183e-06,0
0.271357,0.832232,1.25752e-06,0
0.276382,0.840583,1.19675e-06,0
0.281407,0.848562,1.14204e-06,0
0.286432,0.856468,1.08852e-06,0
0.291457,0.864374,1.03499e-06,0
0.296482,0.872113,1.00192e-06,0
0.301508,0.879624,9.97062e-07,0
0.306533,0.887134,9.92204e-07,0
0.311558,0.894644,9.87345e-07,0
0.316583,0.901821,1.0072e-06,0
0.321608,0.908963,1.02962e-06,0
0.326633,0.916106,1.05204e-06,0
0.331658,0.923148,1.07213e-06,0
0.336683,0.929947,1.08655e-06,0
0.341709,0.936745,1.10096e-06,0
0.346734,0.943544,1.11538e-06,0
0.351759,0.95016,1.12562e-06,0
0.356784,0.956639,1.13272e-06,0
0.361809,0.963117,1.13983e-06,0
0.366834,0.969596,1.14693e-06,0
0.371859,0.975853,1.13841e-06,0
0.376884,0.982035,1.12456e-06,0
0.38191,0.988216,1.11072e-06,0
0.386935,0.994398,1.09687e-06,0
0.39196,1.00035,1.07816e-06,0
0.396985,1.00626,1.05832e-06,0
0.40201,1.01216,1.03848e-06,0
0.407035,1.01807,1.01863e-06,0
0.41206,1.02377,1.00802e-06,0
0.417085,1.02941,1.00028e-06,0
0.422111,1.03506,9.92545e-07,0
0.427136,1.0407,9.84808e-07,0
0.432161,1.04619,9.87311e-07,0
0.437186,1.05159,9.96699e-07,0
0.442211,1.05699,1.00609e-06,0
0.447236,1.06238,1.01547e-06,0
0.452261,1.0677,1.03266e-06,0
0.457286,1.07286,1.06688e-06,0
0.462312,1.07802,1.10109e-06,0
0.467337,1.08318,1.13531e-06,0
0.472362,1.08834,1.16953e-06,0
0.477387,1.0933,1.20233e-06,0
0.482412,1.09823,1.23499e-06,0
0.487437,1.10317,1.26766e-06,0
0.492462,1.1081,1.30032e-06,0
0.497487,1.11295,1.32133e-06,0
0.502513,1.11767,1.32281e-06,0
0.507538,1.12238,1.3243e-06,0
0.512563,1.1271,1.32578e-06,0
0.517588,1.13182,1.32727e-06,0
0.522613,1.13638,1.29596e-06,0
0.527638,1.14088,1.25126e-06,0
0.532663,1.14538,1.20656e-06,0
0.537688,1.14989,1.16186e-06,0
0.542714,1.15439,1.11717e-06,0
0.547739,1.15869,1.04999e-06,0
0.552764,1.16298,9.80665e-07,0
0.557789,1.16727,9.1134e-07,0
0.562814,1.17156,8.42015e-07,0
0.567839,1.17585,7.7269e-07,0
0.572864,1.17993,7.10176e-07,0
0.577889,1.18401,6.47817e-07,0
0.582915,1.18808,5.85458e-07,0
0.58794,1.19216,5.23099e-07,0
0.592965,1.19623,4.60739e-07,0
0.59799,1.20012,4.21741e-07,0
0.603015,1.20398,3.85303e-07,0
0.60804,1.20784,3.48865e-07,0
0.613065,1.21171,3.12428e-07,0
0.61809,1.21557,2.7599e-07,0
0.623116,1.21929,2.54942e-07,0
0.628141,1.22293,2.41172e-07,0
0.633166,1.22658,2.27403e-07,0
0.638191,1.23023,2.13633e-07,0
0.643216,1.23388,1.99863e-07,0
0.648241,1.23746,1.8732e-07,0
0.653266,1.24089,1.77549e-07,0
0.658291,1.24432,1.67779e-07,0
0.663317,1.24775,1.58008e-07,0
0.668342,1.25118,1.48238e-07,0
0.673367,1.25461,1.38467e-07,0
0.678392,1.25787,1.39536e-07,0
0.683417,1.26107,1.43653e-07,0
0.688442,1.26428,1.47771e-07,0
0.693467,1.26749,1.51888e-07,0
