y,U_x,U_y,U_z
0,0,0,0
0.00502513,0.163268,3.03675e-09,0
0.0100503,0.316228,5.90371e-09,0
0.0150754,0.417639,7.92174e-09,0
0.0201005,0.505776,9.97231e-09,0
0.0251256,0.559896,1.21063e-08,0
0.0301508,0.606624,1.40921e-08,0
0.0351759,0.639046,1.57911e-08,0
0.040201,0.667984,1.72642e-08,0
0.0452261,0.690303,1.83084e-08,0
0.0502513,0.711015,1.91535e-08,0
0.0552764,0.727826,1.95159e-08,0
0.0603015,0.744019,1.97521e-08,0
0.0653266,0.757396,1.94127e-08,0
0.0703518,0.770755,1.90716e-08,0
0.0753769,0.781788,1.84914e-08,0
0.080402,0.792821,1.79112e-08,0
0.0854271,0.802546,1.73563e-08,0
0.0904523,0.811885,1.68089e-08,0
0.0954774,0.820619,1.63009e-08,0
0.100503,0.828679,1.58368e-08,0
0.105528,0.836632,1.53822e-08,0
0.110553,0.843694,1.50058e-08,0
0.115578,0.850757,1.46293e-08,0
0.120603,0.857279,1.42875e-08,0
0.125628,0.863541,1.39624e-08,0
0.130653,0.869689,1.36337e-08,0
0.135678,0.875296,1.3288e-08,0
0.140704,0.880902,1.29424e-08,0
0.145729,0.88618,1.25608e-08,0
0.150754,0.891238,1.2155e-08,0
0.155779,0.896297,1.17493e-08,0
0.160804,0.900914,1.12318e-08,0
0.165829,0.905509,1.07084e-08,0
0.170854,0.910013,1.01497e-08,0
0.175879,0.914209,9.4702e-09,0
0.180905,0.918405,8.79067e-09,0
0.18593,0.922454,8.05759e-09,0
0.190955,0.926303,7.25159e-09,0
0.19598,0.930153,6.4456e-09,0
0.201005,0.933838,5.56177e-09,0
0.20603,0.937383,4.61179e-09,0
0.211055,0.940928,3.66181e-09,0
0.21608,0.944319,2.71842e-09,0
0.221106,0.947594,1.7799e-09,0
0.226131,0.95087,8.41381e-10,0
0.231156,0.954019,2.88392e-12,0
0.236181,0.957054,-7.44822e-10,0
0.241206,0.960088,-1.49253e-09,0
0.246231,0.963039,-2.09993e-09,0
0.251256,0.965857,-2.48406e-09,0
0.256281,0.968674,-2.86819e-09,0
0.261307,0.97146,-3.17469e-09,0
0.266332,0.97408,-3.06608e-09,0
0.271357,0.976701,-2.95747e-09,0
0.276382,0.979321,-2.84885e-09,0
0.281407,0.98179,-2.40509e-09,0
0.286432,0.98423,-1.89584e-09,0
0.291457,0.98667,-1.38659e-09,0
0.296482,0.989041,-7.82264e-10,0
0.301508,0.991316,-4.67748e-11,0
0.306533,0.993591,6.88714e-10,0
0.311558,0.995866,1.4242e-09,0
0.316583,0.998003,2.12269e-09,0
0.321608,1.00012,2.81734e-09,0
0.326633,1.00225,3.51199e-09,0
0.331658,1.00433,4.12641e-09,0
0.336683,1.00631,4.54512e-09,0
0.341709,1.00829,4.96384e-09,0
0.346734,1.01028,5.38256e-09,0
0.351759,1.01218,5.64637e-09,0
0.356784,1.01404,5.7942e-09,0
0.361809,1.01589,5.94202e-09,0
0.366834,1.01774,6.08984e-09,0
0.371859,1.0195,6.09157e-09,0
0.376884,1.02123,6.0436e-09,0
0.38191,1.02296,5.99564e-09,0
0.386935,1.02468,5.94768e-09,0
0.39196,1.02632,5.80826e-09,0
0.396985,1.02793,5.64751e-09,0
0.40201,1.02954,5.48676e-09,0
0.407035,1.03116,5.326e-09,0
0.41206,1.03269,5.06675e-09,0
0.417085,1.0342,4.77681e-09,0
0.422111,1.0357,4.48687e-09,0
0.427136,1.03721,4.19692e-09,0
0.432161,1.03866,3.83506e-09,0
0.437186,1.04006,3.42483e-09,0
0.442211,1.04147,3.0146e-09,0
0.447236,1.04287,2.60437e-09,0
0.452261,1.04425,2.16313e-09,0
0.457286,1.04555,1.65412e-09,0
0.462312,1.04686,1.1451e-09,0
0.467337,1.04817,6.36088e-10,0
0.472362,1.04947,1.27073e-10,0
0.477387,1.0507,-4.36356e-10,0
0.482412,1.05191,-1.00536e-09,0
0.487437,1.05313,-1.57437e-09,0
0.492462,1.05434,-2.14338e-09,0
0.497487,1.05553,-2.68652e-09,0
0.502513,1.05665,-3.18627e-09,0
0.507538,1.05778,-3.68602e-09,0
0.512563,1.05891,-4.18576e-09,0
0.517588,1.06004,-4.68551e-09,0
0.522613,1.06111,-5.14272e-09,0
0.527638,1.06215,-5.58257e-09,0
0.532663,1.06319,-6.02241e-09,0
0.537688,1.06424,-6.46226e-09,0
0.542714,1.06528,-6.9021e-09,0
0.547739,1.06625,-7.24452e-09,0
0.552764,1.06721,-7.57762e-09,0
0.557789,1.06818,-7.91072e-09,0
0.562814,1.06914,-8.24382e-09,0
0.567839,1.0701,-8.57692e-09,0
0.572864,1.07099,-8.68158e-09,0
0.577889,1.07188,-8.78104e-09,0
0.582915,1.07276,-8.8805e-09,0
0.58794,1.07365,-8.97996e-09,0
0.592965,1.07453,-9.07942e-09,0
0.59799,1.07535,-8.89213e-09,0
0.603015,1.07616,-8.67339e-09,0
0.60804,1.07697,-8.45466e-09,0
0.613065,1.07778,-8.23592e-09,0
0.61809,1.07859,-8.01718e-09,0
0.623116,1.07935,-7.62117e-09,0
0.628141,1.08009,-7.14131e-09,0
0.633166,1.08083,-6.66146e-09,0
0.638191,1.08157,-6.1816e-09,0
0.643216,1.0823,-5.70174e-09,0
0.648241,1.08302,-5.19674e-09,0
0.653266,1.08369,-4.63493e-09,0
0.658291,1.08436,-4.07311e-09,0
0.663317,1.08502,-3.5113e-09,0
0.668342,1.08569,-2.94948e-09,0
0.673367,1.08636,-2.38767e-09,0
0.678392,1.08697,-1.94373e-09,0
0.683417,1.08757,-1.53294e-09,0
0.688442,1.08817,-1.12215e-09,0
0.693467,1.08877,-7.11365e-10,0
0.698492,1.08937,-3.00577e-10,0
0.703518,1.08996,9.18782e-11,0
0.708543,1.09049,3.10979e-10,0
0.713568,1.09103,5.3008e-10,0
0.718593,1.09156,7.49181e-10,0
0.723618,1.09209,9.68281e-10,0
0.728643,1.09262,1.18738e-09,0
0.733668,1.09314,1.36488e-09,0
0.738693,1.09361,1.41597e-09,0
0.743719,1.09407,1.46706e-09,0
0.748744,1.09454,1.51815e-09,0
0.753769,1.09501,1.56924e-09,0
0.758794,1.09548,1.62033e-09,0
0.763819,1.09593,1.65442e-09,0
0.768844,1.09633,1.63217e-09,0
0.773869,1.09673,1.60991e-09,0
0.778894,1.09714,1.58766e-09,0
0.78392,1.09754,1.56541e-09,0
0.788945,1.09794,1.54316e-09,0
0.79397,1.09834,1.52306e-09,0
0.798995,1.09868,1.55047e-09,0
0.80402,1.09902,1.57787e-09,0
0.809045,1.09936,1.60527e-09,0
0.81407,1.0997,1.63267e-09,0
0.819095,1.10004,1.66007e-09,0
0.824121,1.10038,1.68747e-09,0
0.829146,1.10068,1.71908e-09,0
0.834171,1.10096,1.75268e-09,0
0.839196,1.10124,1.78629e-09,0
0.844221,1.10151,1.8199e-09,0
0.849246,1.10179,1.8535e-09,0
0.854271,1.10207,1.88711e-09,0
0.859296,1.10234,1.91848e-09,0
0.864322,1.10256,1.93472e-09,0
0.869347,1.10278,1.95095e-09,0
0.874372,1.10299,1.96718e-09,0
0.879397,1.10321,1.98342e-09,0
0.884422,1.10343,1.99965e-09,0
0.889447,1.10364,2.01589e-09,0
0.894472,1.10384,2.02098e-09,0
0.899497,1.10399,2.00879e-09,0
0.904523,1.10415,1.9966e-09,0
0.909548,1.1043,1.98441e-09,0
0.914573,1.10446,1.97222e-09,0
0.919598,1.10461,1.96003e-09,0
0.924623,1.10477,1.94784e-09,0
0.929648,1.10489,1.89967e-09,0
0.934673,1.10499,1.80962e-09,0
0.939698,1.10508,1.71958e-09,0
0.944724,1.10518,1.62953e-09,0
0.949749,1.10527,1.53948e-09,0
0.954774,1.10536,1.44944e-09,0
0.959799,1.10546,1.35939e-09,0
0.964824,1.10553,1.2403e-09,0
0.969849,1.10556,1.06311e-09,0
0.974874,1.10559,8.85926e-10,0
0.979899,1.10562,7.08741e-10,0
0.984925,1.10566,5.31556e-10,0
0.98995,1.10569,3.54371e-10,0
0.994975,1.10572,1.77185e-10,0
1,1.10575,0,0
