# Residuals   
# Time        	p             	Ux            	Uy            
0             	N/A	N/A
1             	9.999963e-01	0.000000e+00	0.000000e+00
2             	1.000000e+00	9.941365e-01	1.000000e+00
3             	1.763673e-01	3.000824e-01	6.622992e-01
4             	8.283997e-02	6.517213e-02	3.849530e-01
5             	7.718230e-02	6.092774e-02	5.155525e-01
6             	1.298220e-01	8.504096e-02	8.738585e-01
7             	1.951963e-01	8.745051e-02	5.613850e-01
8             	1.870847e-01	9.579991e-02	5.698783e-01
9             	2.588436e-01	1.109898e-01	5.763105e-01
10            	3.612090e-01	8.539062e-02	5.551770e-01
11            	3.457509e-01	5.666667e-02	5.786633e-01
12            	2.241847e-01	3.706590e-02	5.014712e-01
13            	3.089345e-01	2.709248e-02	5.481107e-01
14            	2.035198e-01	2.284419e-02	5.046222e-01
15            	1.670947e-01	2.032039e-02	4.996174e-01
16            	3.118601e-01	1.864236e-02	3.350595e-01
17            	1.328996e-01	1.687312e-02	4.014813e-01
18            	1.262077e-01	1.523561e-02	4.625461e-01
19            	2.272903e-01	1.338217e-02	3.047337e-01
20            	2.140009e-01	1.289945e-02	3.810124e-01
21            	8.372955e-02	1.162037e-02	3.206267e-01
22            	5.781324e-02	1.105356e-02	3.034613e-01
23            	4.722379e-02	1.034461e-02	2.521816e-01
24            	3.809016e-02	9.847705e-03	1.820626e-01
25            	2.801975e-02	9.531911e-03	1.417547e-01
26            	2.276891e-02	9.206493e-03	1.306403e-01
27            	2.050557e-02	8.974359e-03	1.179329e-01
28            	1.872533e-02	8.707873e-03	1.058984e-01
29            	1.981802e-02	8.473614e-03	1.009841e-01
30            	2.832147e-02	8.259495e-03	9.426602e-02
31            	6.826307e-02	8.055928e-03	8.616241e-02
32            	3.633480e-02	7.859835e-03	7.537237e-02
33            	1.746732e-02	7.668714e-03	6.364579e-02
34            	1.067195e-02	7.479099e-03	5.216363e-02
35            	7.200131e-03	7.202624e-03	4.541571e-02
36            	5.227579e-03	6.914047e-03	4.236239e-02
