y,U_x,U_y,U_z,k,nut
0,0,0,0,8.41106e-10,0
0.00502513,0.0177769,2.09269e-09,0,2.0858e-08,1.32853e-11
0.0100503,0.0354086,6.91717e-09,0,1.51837e-07,2.2278e-10
0.0150754,0.0529514,1.43572e-08,0,5.76284e-07,1.5803e-09
0.0201005,0.0704051,2.40302e-08,0,1.53882e-06,6.97035e-09
0.0251256,0.087769,3.55411e-08,0,3.31853e-06,2.27165e-08
0.0301508,0.105043,4.85704e-08,0,6.21864e-06,6.01042e-08
0.0351759,0.122225,6.28507e-08,0,1.05624e-05,1.36621e-07
0.040201,0.139316,7.81571e-08,0,1.66911e-05,2.76691e-07
0.0452261,0.156314,9.43078e-08,0,2.49626e-05,5.11878e-07
0.0502513,0.173217,1.11164e-07,0,3.5748e-05,8.80719e-07
0.0552764,0.190023,1.28626e-07,0,4.94276e-05,1.42846e-06
0.0603015,0.206728,1.4663e-07,0,6.63824e-05,2.20683e-06
0.0653266,0.223329,1.65138e-07,0,8.69844e-05,3.27378e-06
0.0703518,0.23981,1.84186e-07,0,0.000112089,4.74382e-06
0.0753769,0.256173,2.03709e-07,0,0.000141681,6.66634e-06
0.080402,0.272413,2.23674e-07,0,0.000176016,9.1199e-06
0.0854271,0.288522,2.44014e-07,0,0.000215267,1.21812e-05
0.0904523,0.304492,2.64623e-07,0,0.000259511,1.59206e-05
0.0954774,0.320316,2.85366e-07,0,0.000308728,2.0398e-05
0.100503,0.335986,3.06087e-07,0,0.000362802,2.56599e-05
0.105528,0.351483,3.26598e-07,0,0.000421771,3.17859e-05
0.110553,0.36677,3.46626e-07,0,0.000485898,3.89307e-05
0.115578,0.38187,3.66135e-07,0,0.000553816,4.69152e-05
0.120603,0.396779,3.85152e-07,0,0.000625015,5.57013e-05
0.125628,0.411492,4.03792e-07,0,0.000698983,6.52404e-05
0.130653,0.426006,4.22233e-07,0,0.000775229,7.5484e-05
0.135678,0.44024,4.4119e-07,0,0.000853516,8.65594e-05
0.140704,0.454266,4.61527e-07,0,0.000932517,9.81345e-05
0.145729,0.468087,4.8421e-07,0,0.00101178,0.000110132
0.150754,0.481705,5.1016e-07,0,0.00109091,0.000122483
0.155779,0.495049,5.43292e-07,0,0.00116907,0.000135177
0.160804,0.508172,5.8178e-07,0,0.00124577,0.00014783
0.165829,0.521106,6.24178e-07,0,0.00132092,0.000160237
0.170854,0.533861,6.69893e-07,0,0.00139439,0.000172269
0.175879,0.54634,7.18322e-07,0,0.00146472,0.000183906
0.180905,0.558654,7.66671e-07,0,0.00153291,0.000195544
0.18593,0.57081,8.15061e-07,0,0.001599,0.000207182
0.190955,0.582749,8.63845e-07,0,0.00166202,0.000218813
0.19598,0.594488,9.12876e-07,0,0.00172199,0.000230438
0.201005,0.606085,9.61568e-07,0,0.00177972,0.000242069
0.20603,0.617498,1.00927e-06,0,0.00183448,0.000253717
0.211055,0.6287,1.05217e-06,0,0.00188565,0.000265445
0.21608,0.639771,1.0891e-06,0,0.00193458,0.000277256
0.221106,0.650669,1.11558e-06,0,0.00198045,0.000289207
0.226131,0.66136,1.11906e-06,0,0.00202258,0.000301354
0.231156,0.671937,1.11159e-06,0,0.00206254,0.00031322
0.236181,0.682331,1.08924e-06,0,0.00209894,0.000324142
0.241206,0.692568,1.06153e-06,0,0.00213201,0.000333789
0.246231,0.702713,1.03205e-06,0,0.00216313,0.000342791
0.251256,0.712672,1.00713e-06,0,0.0021902,0.000351092
0.256281,0.722531,9.89747e-07,0,0.00221508,0.000359062
0.261307,0.732291,9.79796e-07,0,0.00223778,0.000366705
0.266332,0.741884,9.74506e-07,0,0.00225686,0.000373782
0.271357,0.751413,9.69726e-07,0,0.00227454,0.000380633
0.276382,0.760798,9.64349e-07,0,0.00228914,0.000386975
0.281407,0.770088,9.57442e-07,0,0.0023017,0.000392958
0.286432,0.779297,9.4925e-07,0,0.00231255,0.00039864
0.291457,0.788363,9.4089e-07,0,0.00232043,0.000403821
0.296482,0.797384,9.32283e-07,0,0.00232737,0.000408847
0.301508,0.806261,9.22084e-07,0,0.00233139,0.000413421
0.306533,0.815079,9.1057e-07,0,0.00233425,0.00041777
0.311558,0.823798,8.96821e-07,0,0.00233514,0.000421738
0.316583,0.832426,8.80259e-07,0,0.00233428,0.000425308
0.321608,0.840994,8.61803e-07,0,0.00233224,0.000428611
0.326633,0.849445,8.37158e-07,0,0.002328,0.000431443
0.331658,0.857867,8.1096e-07,0,0.00232321,0.000434156
0.336683,0.866151,7.78744e-07,0,0.00231592,0.000436317
0.341709,0.874414,7.45902e-07,0,0.00230826,0.000438394
0.346734,0.882559,7.09759e-07,0,0.00229852,0.000439993
0.351759,0.89067,6.73101e-07,0,0.00228822,0.000441459
0.356784,0.898683,6.34905e-07,0,0.00227625,0.000442527
0.361809,0.906652,5.962e-07,0,0.00226357,0.000443414
