y,U_x,U_y,U_z,k,nut
0,0,0,0,6.1205e-10,0
0.00502513,0.0169377,6.04733e-11,0,1.51773e-08,4.37962e-12
0.0100503,0.0337371,2.03904e-10,0,1.10477e-07,7.34615e-11
0.0150754,0.0504521,4.29593e-10,0,4.19292e-07,5.21665e-10
0.0201005,0.0670826,7.28533e-10,0,1.11952e-06,2.30695e-09
0.0251256,0.0836284,1.09053e-09,0,2.41374e-06,7.55671e-09
0.0301508,0.100089,1.50666e-09,0,4.52081e-06,2.01653e-08
0.0351759,0.116465,1.96851e-09,0,7.67143e-06,4.64232e-08
0.040201,0.132756,2.46781e-09,0,1.21048e-05,9.56449e-08
0.0452261,0.148962,2.9964e-09,0,1.80654e-05,1.80756e-07
0.0502513,0.165083,3.54623e-09,0,2.58002e-05,3.18796e-07
0.0552764,0.181118,4.10933e-09,0,3.5555e-05,5.31289e-07
0.0603015,0.197067,4.67776e-09,0,4.75712e-05,8.44429e-07
0.0653266,0.212929,5.24352e-09,0,6.20819e-05,1.28905e-06
0.0703518,0.228695,5.79612e-09,0,7.96508e-05,1.92559e-06
0.0753769,0.24437,6.32682e-09,0,0.000100264,2.78639e-06
0.080402,0.259955,6.82642e-09,0,0.000124118,3.91986e-06
0.0854271,0.275448,7.28553e-09,0,0.00015138,5.37701e-06
0.0904523,0.290846,7.69475e-09,0,0.00018219,7.20983e-06
0.0954774,0.306149,8.04484e-09,0,0.000216651,9.46963e-06
0.100503,0.321355,8.32699e-09,0,0.000254832,1.22055e-05
0.105528,0.336456,8.52817e-09,0,0.000296981,1.54959e-05
0.110553,0.351432,8.62348e-09,0,0.000343723,1.94987e-05
0.115578,0.366301,8.62238e-09,0,0.000394266,2.41487e-05
0.120603,0.381059,8.52202e-09,0,0.000448499,2.94726e-05
0.125628,0.395706,8.32202e-09,0,0.00050629,3.54885e-05
0.130653,0.410239,8.02286e-09,0,0.000567515,4.22147e-05
0.135678,0.42461,7.59841e-09,0,0.000633103,4.99311e-05
0.140704,0.438858,7.09818e-09,0,0.000701585,5.83708e-05
0.145729,0.452983,6.53879e-09,0,0.000772703,6.75111e-05
0.150754,0.466985,5.93653e-09,0,0.000846218,7.7327e-05
0.155779,0.480813,5.3196e-09,0,0.000922539,8.80249e-05
0.160804,0.494496,4.74485e-09,0,0.00100068,9.93916e-05
0.165829,0.508051,4.24222e-09,0,0.00108015,0.000111302
0.170854,0.52148,3.83351e-09,0,0.00116072,0.000123716
0.175879,0.534701,3.69731e-09,0,0.00124237,0.000136833
0.180905,0.547792,3.84123e-09,0,0.00132425,0.000150307
0.18593,0.560758,4.29814e-09,0,0.0014062,0.000164097
0.190955,0.573549,5.31593e-09,0,0.00148788,0.000178254
0.19598,0.586176,6.71221e-09,0,0.00156877,0.00019232
0.201005,0.598686,8.28969e-09,0,0.00164893,0.000206072
0.20603,0.611046,1.00048e-08,0,0.00172795,0.000219152
0.211055,0.623236,1.159e-08,0,0.00180532,0.000231747
0.21608,0.635323,1.29951e-08,0,0.00188157,0.00024426
0.221106,0.64727,1.40794e-08,0,0.00195624,0.000256825
0.226131,0.659052,1.48629e-08,0,0.00202881,0.000269433
0.231156,0.67074,1.54982e-08,0,0.00210011,0.000282055
0.236181,0.682276,1.59237e-08,0,0.00216927,0.000294687
0.241206,0.693668,1.61948e-08,0,0.00223626,0.000307302
0.246231,0.704976,1.63796e-08,0,0.00230195,0.000319902
0.251256,0.716101,1.64125e-08,0,0.00236471,0.000332449
0.256281,0.727123,1.63843e-08,0,0.00242574,0.000344949
0.261307,0.738043,1.62956e-08,0,0.00248506,0.000357402
0.266332,0.748787,1.61416e-08,0,0.00254127,0.000369745
0.271357,0.75946,1.59713e-08,0,0.00259623,0.00038204
0.276382,0.769976,1.57767e-08,0,0.00264836,0.000394216
0.281407,0.780382,1.55871e-08,0,0.00269848,0.000406298
0.286432,0.790697,1.54016e-08,0,0.00274692,0.0004183
0.291457,0.800843,1.52549e-08,0,0.00279224,0.000430142
0.296482,0.810935,1.51248e-08,0,0.00283653,0.000441931
0.301508,0.820852,1.50636e-08,0,0.00287756,0.000453546
0.306533,0.830696,1.50412e-08,0,0.00291724,0.000465088
0.311558,0.840416,1.50847e-08,0,0.0029546,0.000476507
0.316583,0.85002,1.52006e-08,0,0.00298979,0.000487819
0.321608,0.859545,1.53654e-08,0,0.00302353,0.000499058
0.326633,0.868915,1.56282e-08,0,0.00305442,0.000510176
0.331658,0.878245,1.59157e-08,0,0.00308459,0.000521264
0.336683,0.887387,1.63007e-08,0,0.00311135,0.000532246
0.341709,0.8965,1.66929e-08,0,0.0031376,0.000543219
0.346734,0.905444,1.71179e-08,0,0.00316086,0.000554146
0.351759,0.91434,1.75159e-08,0,0.00318328,0.000565078
0.356784,0.923091,1.78335e-08,0,0.00320319,0.000576021
0.361809,0.931775,1.80067e-08,0,0.00322196,0.000586996
0.366834,0.940333,1.79117e-08,0,0.0032386,0.000598028
0.371859,0.94881,1.74681e-08,0,0.00325389,0.000609121
0.376884,0.957175,1.65456e-08,0,0.00326732,0.000620296
