y,U_x,U_y,U_z
0,0,0,0
0.00502513,0.0189666,3.59431e-09,0
0.0100503,0.0378817,7.90575e-09,0
0.0150754,0.0565394,1.58029e-08,0
0.0201005,0.0751461,2.45869e-08,0
0.0251256,0.0936223,3.56433e-08,0
0.0301508,0.112035,4.75439e-08,0
0.0351759,0.130324,6.10783e-08,0
0.040201,0.148545,7.51368e-08,0
0.0452261,0.166637,9.01908e-08,0
0.0502513,0.184667,1.05626e-07,0
0.0552764,0.202546,1.21987e-07,0
0.0603015,0.220381,1.38644e-07,0
0.0653266,0.238017,1.5665e-07,0
0.0703518,0.255651,1.74673e-07,0
0.0753769,0.272997,1.94911e-07,0
0.080402,0.290343,2.15149e-07,0
0.0854271,0.307412,2.37275e-07,0
0.0904523,0.324399,2.59956e-07,0
0.0954774,0.341177,2.83237e-07,0
0.100503,0.357721,3.07184e-07,0
0.105528,0.374207,3.30848e-07,0
0.110553,0.390215,3.52186e-07,0
0.115578,0.406223,3.73525e-07,0
0.120603,0.421811,3.8795e-07,0
0.125628,0.437197,3.99059e-07,0
0.130653,0.452466,4.06761e-07,0
0.135678,0.46717,3.98192e-07,0
0.140704,0.481874,3.89624e-07,0
0.145729,0.496162,3.71298e-07,0
0.150754,0.510171,3.46434e-07,0
0.155779,0.524179,3.21569e-07,0
0.160804,0.537559,2.89819e-07,0
0.165829,0.550906,2.57709e-07,0
0.170854,0.564113,2.26787e-07,0
0.175879,0.576836,1.99933e-07,0
0.180905,0.58956,1.73078e-07,0
0.18593,0.60203,1.53732e-07,0
0.190955,0.614156,1.44606e-07,0
0.19598,0.626281,1.3548e-07,0
0.201005,0.638097,1.37658e-07,0
0.20603,0.649649,1.49442e-07,0
0.211055,0.661202,1.61226e-07,0
0.21608,0.672441,1.87042e-07,0
0.221106,0.683447,2.23233e-07,0
0.226131,0.694454,2.59423e-07,0
0.231156,0.705189,3.07569e-07,0
0.236181,0.715678,3.66569e-07,0
0.241206,0.726166,4.25568e-07,0
0.246231,0.736463,4.84715e-07,0
0.251256,0.746455,5.44098e-07,0
0.256281,0.756448,6.0348e-07,0
0.261307,0.766365,6.5551e-07,0
0.266332,0.775877,6.6822e-07,0
0.271357,0.78539,6.80931e-07,0
0.276382,0.794903,6.93641e-07,0
0.281407,0.804031,6.94099e-07,0
0.286432,0.813085,6.92162e-07,0
0.291457,0.822139,6.90225e-07,0
0.296482,0.831018,6.93463e-07,0
0.301508,0.839658,7.03841e-07,0
0.306533,0.848297,7.1422e-07,0
0.311558,0.856936,7.24598e-07,0
0.316583,0.865245,7.62714e-07,0
0.321608,0.87352,8.0371e-07,0
0.326633,0.881795,8.44706e-07,0
0.331658,0.889973,8.99167e-07,0
0.336683,0.897912,9.86474e-07,0
0.341709,0.905851,1.07378e-06,0
0.346734,0.913791,1.16109e-06,0
0.351759,0.921546,1.24046e-06,0
0.356784,0.929163,1.31388e-06,0
0.361809,0.936781,1.3873e-06,0
0.366834,0.944398,1.46072e-06,0
0.371859,0.951786,1.49587e-06,0
0.376884,0.959095,1.518e-06,0
0.38191,0.966404,1.54012e-06,0
0.386935,0.973713,1.56225e-06,0
0.39196,0.980783,1.56007e-06,0
0.396985,0.987797,1.55222e-06,0
0.40201,0.994812,1.54437e-06,0
0.407035,1.00183,1.53652e-06,0
0.41206,1.00863,1.52379e-06,0
0.417085,1.01536,1.50954e-06,0
0.422111,1.02209,1.49529e-06,0
0.427136,1.02882,1.48104e-06,0
0.432161,1.03539,1.46846e-06,0
0.437186,1.04185,1.45699e-06,0
0.442211,1.04831,1.44553e-06,0
0.447236,1.05477,1.43406e-06,0
0.452261,1.06115,1.41816e-06,0
0.457286,1.06735,1.39254e-06,0
0.462312,1.07355,1.36693e-06,0
0.467337,1.07975,1.34131e-06,0
0.472362,1.08595,1.3157e-06,0
0.477387,1.09191,1.26742e-06,0
0.482412,1.09785,1.21681e-06,0
0.487437,1.1038,1.16621e-06,0
0.492462,1.10974,1.1156e-06,0
0.497487,1.11558,1.05458e-06,0
0.502513,1.12127,9.76113e-07,0
0.507538,1.12695,8.97642e-07,0
0.512563,1.13264,8.1917e-07,0
0.517588,1.13832,7.40698e-07,0
0.522613,1.14383,6.68897e-07,0
0.527638,1.14926,5.9982e-07,0
0.532663,1.15469,5.30743e-07,0
0.537688,1.16012,4.61666e-07,0
0.542714,1.16555,3.92589e-07,0
0.547739,1.17075,3.68225e-07,0
0.552764,1.17592,3.48135e-07,0
0.557789,1.1811,3.28045e-07,0
0.562814,1.18627,3.07955e-07,0
0.567839,1.19145,2.87864e-07,0
0.572864,1.19637,2.94691e-07,0
0.577889,1.20129,3.0213e-07,0
0.582915,1.20621,3.09568e-07,0
0.58794,1.21112,3.17006e-07,0
0.592965,1.21604,3.24445e-07,0
0.59799,1.22072,3.43185e-07,0
0.603015,1.22537,3.63165e-07,0
0.60804,1.23003,3.83145e-07,0
0.613065,1.23468,4.03125e-07,0
0.61809,1.23933,4.23105e-07,0
0.623116,1.2438,4.37844e-07,0
0.628141,1.24819,4.50105e-07,0
0.633166,1.25258,4.62366e-07,0
0.638191,1.25696,4.74627e-07,0
0.643216,1.26135,4.86888e-07,0
0.648241,1.26565,4.92887e-07,0
0.653266,1.26976,4.8474e-07,0
0.658291,1.27387,4.76592e-07,0
0.663317,1.27798,4.68444e-07,0
0.668342,1.2821,4.60296e-07,0
0.673367,1.28621,4.52149e-07,0
0.678392,1.2901,4.30491e-07,0
0.683417,1.29393,4.05034e-07,0
0.688442,1.29776,3.79578e-07,0
0.693467,1.3016,3.54121e-07,0
0.698492,1.30543,3.28665e-07,0
0.703518,1.30923,3.02843e-07,0
0.708543,1.31277,2.73574e-07,0
0.713568,1.31632,2.44304e-07,0
0.718593,1.31986,2.15035e-07,0
0.723618,1.32341,1.85765e-07,0
0.728643,1.32695,1.56496e-07,0
0.733668,1.33042,1.29245e-07,0
0.738693,1.33366,1.08125e-07,0
0.743719,1.33691,8.70059e-08,0
0.748744,1.34015,6.58866e-08,0
0.753769,1.3434,4.47673e-08,0
0.758794,1.34664,2.36479e-08,0
0.763819,1.34982,5.81009e-09,0
0.768844,1.35275,-1.15503e-09,0
0.773869,1.35568,-8.12015e-09,0
0.778894,1.35861,-1.50853e-08,0
0.78392,1.36155,-2.20504e-08,0
0.788945,1.36448,-2.90155e-08,0
0.79397,1.3674,-3.54864e-08,0
0.798995,1.37,-3.10642e-08,0
0.80402,1.3726,-2.6642e-08,0
0.809045,1.3752,-2.22198e-08,0
0.81407,1.3778,-1.77976e-08,0
0.819095,1.3804,-1.33754e-08,0
0.824121,1.383,-8.95325e-09,0
0.829146,1.38535,-2.76311e-09,0
0.834171,1.38758,4.26905e-09,0
0.839196,1.38982,1.13012e-08,0
0.844221,1.39206,1.83334e-08,0
0.849246,1.39429,2.53655e-08,0
0.854271,1.39653,3.23977e-08,0
0.859296,1.39871,3.89588e-08,0
0.864322,1.40054,4.23307e-08,0
0.869347,1.40237,4.57026e-08,0
0.874372,1.4042,4.90745e-08,0
0.879397,1.40603,5.24464e-08,0
0.884422,1.40785,5.58183e-08,0
0.889447,1.40968,5.91902e-08,0
0.894472,1.41133,6.06519e-08,0
0.899497,1.4127,5.91517e-08,0
0.904523,1.41408,5.76516e-08,0
0.909548,1.41545,5.61514e-08,0
0.914573,1.41682,5.46512e-08,0
0.919598,1.41819,5.3151e-08,0
0.924623,1.41956,5.16509e-08,0
0.929648,1.4207,5.00833e-08,0
0.934673,1.42156,4.84374e-08,0
0.939698,1.42242,4.67914e-08,0
0.944724,1.42328,4.51455e-08,0
0.949749,1.42414,4.34995e-08,0
0.954774,1.425,4.18536e-08,0
0.959799,1.42586,4.02076e-08,0
0.964824,1.42653,3.73325e-08,0
0.969849,1.42682,3.19993e-08,0
0.974874,1.42711,2.66661e-08,0
0.979899,1.42741,2.13329e-08,0
0.984925,1.4277,1.59996e-08,0
0.98995,1.42799,1.06664e-08,0
0.994975,1.42829,5.33321e-09,0
1,1.42858,0,0
