# Residuals   
# Time        	p             	Ux            	Uy            
0             	N/A	N/A
1             	9.999964e-01	0.000000e+00	0.000000e+00
2             	1.000000e+00	9.627565e-01	1.000000e+00
3             	1.793487e-01	4.263059e-01	3.376402e-01
4             	1.583395e-01	5.400933e-02	1.430064e-01
5             	1.575565e-01	3.693491e-02	1.293905e-01
6             	1.559429e-01	3.403447e-02	1.485147e-01
7             	1.601254e-01	3.425209e-02	1.621666e-01
8             	8.226113e-02	3.421424e-02	1.538822e-01
9             	7.950957e-02	3.179924e-02	1.504542e-01
10            	6.715078e-02	2.720551e-02	1.166349e-01
11            	6.593195e-02	2.439371e-02	8.585714e-02
12            	6.866537e-02	2.319508e-02	8.837357e-02
13            	7.640024e-02	2.221302e-02	9.788814e-02
14            	8.337643e-02	2.117280e-02	9.626053e-02
15            	8.985602e-02	2.023506e-02	9.519176e-02
16            	8.571445e-02	1.932421e-02	9.456075e-02
17            	8.240723e-02	1.845286e-02	9.086380e-02
18            	7.177935e-02	1.761188e-02	8.450137e-02
19            	6.717845e-02	1.677871e-02	7.539888e-02
20            	7.119038e-02	1.587111e-02	7.047130e-02
21            	1.054877e-01	1.500905e-02	6.948421e-02
22            	9.724853e-02	1.429516e-02	6.008927e-02
23            	8.408499e-02	1.369293e-02	5.524832e-02
24            	8.002655e-02	1.316908e-02	5.119483e-02
25            	7.603390e-02	1.270630e-02	4.730584e-02
26            	7.367549e-02	1.225712e-02	4.482138e-02
27            	7.444429e-02	1.183307e-02	4.431180e-02
28            	7.218422e-02	1.151211e-02	4.490774e-02
29            	6.801059e-02	1.117652e-02	4.371797e-02
30            	6.516799e-02	1.072334e-02	4.143924e-02
31            	6.086266e-02	1.046406e-02	3.966234e-02
32            	5.664818e-02	1.020111e-02	3.813827e-02
33            	5.382270e-02	9.859827e-03	3.675321e-02
34            	4.523564e-02	9.636033e-03	3.625287e-02
35            	4.123972e-02	9.328904e-03	3.539692e-02
36            	3.862706e-02	9.141434e-03	3.465230e-02
37            	3.758667e-02	8.862112e-03	3.389829e-02
38            	3.581841e-02	8.607753e-03	3.286537e-02
39            	3.244315e-02	8.459766e-03	3.209717e-02
40            	3.134907e-02	8.226667e-03	3.098275e-02
41            	2.838205e-02	8.009630e-03	2.987885e-02
