y,U_x,U_y,U_z
0,0,0,0
0.00502513,0.01516,-5.02126e-10,0
0.0100503,0.0302789,-1.08918e-09,0
0.0150754,0.0451922,-2.10086e-09,0
0.0201005,0.0600646,-3.25448e-09,0
0.0251256,0.0748322,-4.77178e-09,0
0.0301508,0.0895487,-6.39926e-09,0
0.0351759,0.104166,-8.24002e-09,0
0.040201,0.11873,-1.01586e-08,0
0.0452261,0.133193,-1.22248e-08,0
0.0502513,0.147609,-1.43218e-08,0
0.0552764,0.161912,-1.64935e-08,0
0.0603015,0.176186,-1.86628e-08,0
0.0653266,0.190325,-2.08207e-08,0
0.0703518,0.204462,-2.29775e-08,0
0.0753769,0.218432,-2.49982e-08,0
0.080402,0.232402,-2.70189e-08,0
0.0854271,0.246237,-2.88365e-08,0
0.0904523,0.260033,-3.05942e-08,0
0.0954774,0.273743,-3.21691e-08,0
0.100503,0.28736,-3.35407e-08,0
0.105528,0.300956,-3.48573e-08,0
0.110553,0.314387,-3.57235e-08,0
0.115578,0.327819,-3.65896e-08,0
0.120603,0.341122,-3.70399e-08,0
0.125628,0.354363,-3.72907e-08,0
0.130653,0.367571,-3.7418e-08,0
0.135678,0.380617,-3.69553e-08,0
0.140704,0.393663,-3.64926e-08,0
0.145729,0.406589,-3.55539e-08,0
0.150754,0.419434,-3.42962e-08,0
0.155779,0.432278,-3.30385e-08,0
0.160804,0.444927,-3.09651e-08,0
0.165829,0.457565,-2.88491e-08,0
0.170854,0.470155,-2.653e-08,0
0.175879,0.48258,-2.35154e-08,0
0.180905,0.495005,-2.05008e-08,0
0.18593,0.507338,-1.70985e-08,0
0.190955,0.519544,-1.31684e-08,0
0.19598,0.53175,-9.23835e-09,0
0.201005,0.543835,-4.81809e-09,0
0.20603,0.555816,1.87508e-11,0
0.211055,0.567797,4.85559e-09,0
0.21608,0.579645,1.01939e-08,0
0.221106,0.591395,1.59031e-08,0
0.226131,0.603145,2.16122e-08,0
0.231156,0.61477,2.77465e-08,0
0.236181,0.626282,3.42668e-08,0
0.241206,0.637794,4.07871e-08,0
0.246231,0.649211,4.7588e-08,0
0.251256,0.660478,5.48354e-08,0
0.256281,0.671745,6.20828e-08,0
0.261307,0.682973,6.9428e-08,0
0.266332,0.693989,7.72966e-08,0
0.271357,0.705004,8.51652e-08,0
0.276382,0.71602,9.30338e-08,0
0.281407,0.72682,1.01318e-07,0
0.286432,0.737577,1.09684e-07,0
0.291457,0.748334,1.18049e-07,0
0.296482,0.758979,1.26565e-07,0
0.301508,0.769471,1.35287e-07,0
0.306533,0.779962,1.4401e-07,0
0.311558,0.790454,1.52733e-07,0
0.316583,0.800698,1.61643e-07,0
0.321608,0.810916,1.70573e-07,0
0.326633,0.821135,1.79503e-07,0
0.331658,0.831272,1.88449e-07,0
0.336683,0.841209,1.97432e-07,0
0.341709,0.851147,2.06416e-07,0
0.346734,0.861085,2.15399e-07,0
0.351759,0.870857,2.24324e-07,0
0.356784,0.880507,2.33204e-07,0
0.361809,0.890156,2.42085e-07,0
0.366834,0.899805,2.50966e-07,0
0.371859,0.909233,2.59657e-07,0
0.376884,0.918586,2.68283e-07,0
0.38191,0.927938,2.76909e-07,0
0.386935,0.937291,2.85535e-07,0
0.39196,0.946396,2.93838e-07,0
0.396985,0.955444,3.02065e-07,0
0.40201,0.964492,3.10292e-07,0
0.407035,0.97354,3.18519e-07,0
0.41206,0.982349,3.2634e-07,0
0.417085,0.991084,3.34034e-07,0
0.422111,0.999818,3.41729e-07,0
0.427136,1.00855,3.49424e-07,0
0.432161,1.0171,3.56728e-07,0
0.437186,1.02551,3.6377e-07,0
0.442211,1.03392,3.70812e-07,0
0.447236,1.04233,3.77854e-07,0
0.452261,1.05064,3.84658e-07,0
0.457286,1.05872,3.90943e-07,0
0.462312,1.06681,3.97228e-07,0
0.467337,1.07489,4.03513e-07,0
0.472362,1.08297,4.09798e-07,0
0.477387,1.09074,4.15315e-07,0
0.482412,1.09848,4.20753e-07,0
0.487437,1.10622,4.26191e-07,0
0.492462,1.11397,4.31629e-07,0
0.497487,1.12158,4.36724e-07,0
0.502513,1.12897,4.41241e-07,0
0.507538,1.13636,4.45758e-07,0
0.512563,1.14375,4.50275e-07,0
0.517588,1.15115,4.54792e-07,0
0.522613,1.15828,4.58612e-07,0
0.527638,1.16532,4.62148e-07,0
0.532663,1.17235,4.65683e-07,0
0.537688,1.17938,4.69218e-07,0
0.542714,1.18642,4.72753e-07,0
0.547739,1.19311,4.75349e-07,0
0.552764,1.19978,4.77855e-07,0
0.557789,1.20644,4.8036e-07,0
0.562814,1.2131,4.82866e-07,0
0.567839,1.21977,4.85372e-07,0
0.572864,1.22606,4.86834e-07,0
0.577889,1.23234,4.88272e-07,0
0.582915,1.23863,4.8971e-07,0
0.58794,1.24491,4.91147e-07,0
0.592965,1.25119,4.92585e-07,0
0.59799,1.25713,4.93034e-07,0
0.603015,1.26302,4.93375e-07,0
0.60804,1.26891,4.93715e-07,0
0.613065,1.27481,4.94055e-07,0
0.61809,1.2807,4.94396e-07,0
0.623116,1.28632,4.93976e-07,0
0.628141,1.29182,4.93195e-07,0
0.633166,1.29731,4.92415e-07,0
0.638191,1.3028,4.91635e-07,0
0.643216,1.3083,4.90855e-07,0
0.648241,1.31366,4.89726e-07,0
0.653266,1.31874,4.87808e-07,0
0.658291,1.32382,4.85889e-07,0
0.663317,1.3289,4.83971e-07,0
0.668342,1.33398,4.82053e-07,0
0.673367,1.33906,4.80135e-07,0
0.678392,1.34381,4.7732e-07,0
0.683417,1.34847,4.74252e-07,0
0.688442,1.35313,4.71185e-07,0
0.693467,1.35778,4.68118e-07,0
0.698492,1.36244,4.6505e-07,0
0.703518,1.36705,4.61873e-07,0
0.708543,1.37127,4.5765e-07,0
0.713568,1.37549,4.53427e-07,0
0.718593,1.37971,4.49204e-07,0
0.723618,1.38393,4.44981e-07,0
0.728643,1.38815,4.40759e-07,0
0.733668,1.39226,4.3625e-07,0
0.738693,1.39604,4.30872e-07,0
0.743719,1.39981,4.25494e-07,0
0.748744,1.40358,4.20116e-07,0
0.753769,1.40735,4.14738e-07,0
0.758794,1.41113,4.0936e-07,0
0.763819,1.41479,4.03714e-07,0
0.768844,1.4181,3.97178e-07,0
0.773869,1.42142,3.90641e-07,0
0.778894,1.42473,3.84105e-07,0
0.78392,1.42804,3.77569e-07,0
0.788945,1.43135,3.71033e-07,0
0.79397,1.43464,3.64446e-07,0
0.798995,1.43748,3.56741e-07,0
0.80402,1.44032,3.49035e-07,0
0.809045,1.44316,3.4133e-07,0
0.81407,1.446,3.33625e-07,0
0.819095,1.44884,3.25919e-07,0
0.824121,1.45167,3.18214e-07,0
0.829146,1.45418,3.09725e-07,0
0.834171,1.45653,3.00863e-07,0
0.839196,1.45889,2.92001e-07,0
0.844221,1.46124,2.83138e-07,0
0.849246,1.46359,2.74276e-07,0
0.854271,1.46594,2.65414e-07,0
0.859296,1.46823,2.56436e-07,0
0.864322,1.47008,2.46675e-07,0
0.869347,1.47193,2.36914e-07,0
0.874372,1.47378,2.27153e-07,0
0.879397,1.47563,2.17392e-07,0
0.884422,1.47748,2.07631e-07,0
0.889447,1.47933,1.9787e-07,0
0.894472,1.48098,1.88113e-07,0
0.899497,1.48231,1.78362e-07,0
0.904523,1.48365,1.6861e-07,0
0.909548,1.48498,1.58859e-07,0
0.914573,1.48632,1.49108e-07,0
0.919598,1.48765,1.39356e-07,0
0.924623,1.48899,1.29605e-07,0
0.929648,1.49008,1.20307e-07,0
0.934673,1.49088,1.11537e-07,0
0.939698,1.49169,1.02767e-07,0
