y,U_x,U_y,U_z
0,0,0,0
0.00502513,0.0151599,-5.83877e-10,0
0.0100503,0.0302787,-1.27604e-09,0
0.0150754,0.0451918,-2.50968e-09,0
0.0201005,0.0600641,-3.91739e-09,0
0.0251256,0.0748316,-5.77114e-09,0
0.0301508,0.0895479,-7.77752e-09,0
0.0351759,0.104165,-1.00793e-08,0
0.040201,0.118729,-1.24889e-08,0
0.0452261,0.133192,-1.51033e-08,0
0.0502513,0.147608,-1.77665e-08,0
0.0552764,0.161911,-2.05485e-08,0
0.0603015,0.176185,-2.33346e-08,0
0.0653266,0.190323,-2.61401e-08,0
0.0703518,0.204461,-2.89446e-08,0
0.0753769,0.21843,-3.16259e-08,0
0.080402,0.2324,-3.43072e-08,0
0.0854271,0.246235,-3.67779e-08,0
0.0904523,0.260031,-3.91867e-08,0
0.0954774,0.273742,-4.13985e-08,0
0.100503,0.287358,-4.33914e-08,0
0.105528,0.300954,-4.53243e-08,0
0.110553,0.314385,-4.67652e-08,0
0.115578,0.327817,-4.8206e-08,0
0.120603,0.34112,-4.91907e-08,0
0.125628,0.354362,-4.99566e-08,0
0.130653,0.36757,-5.05872e-08,0
0.135678,0.380616,-5.05716e-08,0
0.140704,0.393662,-5.0556e-08,0
0.145729,0.406587,-5.0022e-08,0
0.150754,0.419432,-4.91404e-08,0
0.155779,0.432277,-4.82589e-08,0
0.160804,0.444926,-4.64964e-08,0
0.165829,0.457564,-4.46879e-08,0
0.170854,0.470154,-4.26622e-08,0
0.175879,0.482579,-3.98932e-08,0
0.180905,0.495005,-3.71241e-08,0
0.18593,0.507338,-3.39461e-08,0
0.190955,0.519544,-3.02113e-08,0
0.19598,0.53175,-2.64766e-08,0
0.201005,0.543835,-2.22327e-08,0
0.20603,0.555816,-1.75561e-08,0
0.211055,0.567798,-1.28795e-08,0
0.21608,0.579646,-7.69159e-09,0
0.221106,0.591396,-2.12559e-09,0
0.226131,0.603146,3.4404e-09,0
0.231156,0.614772,9.43099e-09,0
0.236181,0.626284,1.5807e-08,0
0.241206,0.637796,2.2183e-08,0
0.246231,0.649213,2.88319e-08,0
0.251256,0.660481,3.59153e-08,0
0.256281,0.671748,4.29987e-08,0
0.261307,0.682976,5.01743e-08,0
0.266332,0.693992,5.7843e-08,0
0.271357,0.705008,6.55117e-08,0
0.276382,0.716024,7.31803e-08,0
0.281407,0.726823,8.12238e-08,0
0.286432,0.737581,8.93405e-08,0
0.291457,0.748338,9.74572e-08,0
0.296482,0.758984,1.057e-07,0
0.301508,0.769476,1.14116e-07,0
0.306533,0.779967,1.22532e-07,0
0.311558,0.790459,1.30949e-07,0
0.316583,0.800703,1.39498e-07,0
0.321608,0.810922,1.48062e-07,0
0.326633,0.821141,1.56626e-07,0
0.331658,0.831278,1.65188e-07,0
0.336683,0.841215,1.73747e-07,0
0.341709,0.851153,1.82307e-07,0
0.346734,0.861091,1.90866e-07,0
0.351759,0.870864,1.99338e-07,0
0.356784,0.880513,2.07746e-07,0
0.361809,0.890163,2.16153e-07,0
0.366834,0.899812,2.24561e-07,0
0.371859,0.90924,2.32751e-07,0
0.376884,0.918593,2.40867e-07,0
0.38191,0.927945,2.48983e-07,0
0.386935,0.937298,2.57099e-07,0
0.39196,0.946404,2.64875e-07,0
0.396985,0.955452,2.72572e-07,0
0.40201,0.9645,2.80269e-07,0
0.407035,0.973548,2.87967e-07,0
0.41206,0.982357,2.95258e-07,0
0.417085,0.991092,3.02422e-07,0
0.422111,0.999827,3.09587e-07,0
0.427136,1.00856,3.16751e-07,0
0.432161,1.0171,3.23538e-07,0
0.437186,1.02552,3.30069e-07,0
0.442211,1.03393,3.36601e-07,0
0.447236,1.04234,3.43133e-07,0
0.452261,1.05065,3.49439e-07,0
0.457286,1.05873,3.55252e-07,0
0.462312,1.06682,3.61065e-07,0
0.467337,1.0749,3.66877e-07,0
0.472362,1.08298,3.7269e-07,0
0.477387,1.09075,3.77784e-07,0
0.482412,1.09849,3.82804e-07,0
0.487437,1.10623,3.87824e-07,0
0.492462,1.11398,3.92844e-07,0
0.497487,1.12159,3.97545e-07,0
0.502513,1.12898,4.01711e-07,0
0.507538,1.13637,4.05876e-07,0
0.512563,1.14376,4.10042e-07,0
0.517588,1.15116,4.14208e-07,0
0.522613,1.15829,4.17729e-07,0
0.527638,1.16533,4.20986e-07,0
0.532663,1.17236,4.24244e-07,0
0.537688,1.17939,4.27502e-07,0
0.542714,1.18643,4.3076e-07,0
0.547739,1.19312,4.33148e-07,0
0.552764,1.19978,4.35453e-07,0
0.557789,1.20645,4.37759e-07,0
0.562814,1.21311,4.40064e-07,0
0.567839,1.21977,4.42369e-07,0
0.572864,1.22606,4.43704e-07,0
0.577889,1.23235,4.45016e-07,0
0.582915,1.23863,4.46329e-07,0
0.58794,1.24492,4.47642e-07,0
0.592965,1.2512,4.48954e-07,0
0.59799,1.25713,4.49342e-07,0
0.603015,1.26303,4.49629e-07,0
0.60804,1.26892,4.49916e-07,0
0.613065,1.27481,4.50203e-07,0
0.61809,1.28071,4.5049e-07,0
0.623116,1.28633,4.50061e-07,0
0.628141,1.29182,4.49294e-07,0
0.633166,1.29731,4.48526e-07,0
0.638191,1.30281,4.47759e-07,0
0.643216,1.3083,4.46992e-07,0
0.648241,1.31366,4.45895e-07,0
0.653266,1.31874,4.44052e-07,0
0.658291,1.32382,4.4221e-07,0
0.663317,1.3289,4.40368e-07,0
0.668342,1.33398,4.38525e-07,0
0.673367,1.33906,4.36683e-07,0
0.678392,1.34381,4.33992e-07,0
0.683417,1.34847,4.31062e-07,0
0.688442,1.35313,4.28133e-07,0
0.693467,1.35778,4.25203e-07,0
0.698492,1.36244,4.22274e-07,0
0.703518,1.36705,4.1924e-07,0
0.708543,1.37127,4.15222e-07,0
0.713568,1.37549,4.11203e-07,0
0.718593,1.37971,4.07185e-07,0
0.723618,1.38393,4.03167e-07,0
0.728643,1.38815,3.99149e-07,0
0.733668,1.39226,3.94863e-07,0
0.738693,1.39604,3.89766e-07,0
0.743719,1.39981,3.84669e-07,0
0.748744,1.40358,3.79573e-07,0
0.753769,1.40735,3.74476e-07,0
0.758794,1.41113,3.69379e-07,0
0.763819,1.41479,3.64035e-07,0
0.768844,1.4181,3.57872e-07,0
0.773869,1.42142,3.51709e-07,0
0.778894,1.42473,3.45546e-07,0
0.78392,1.42804,3.39383e-07,0
0.788945,1.43135,3.33219e-07,0
0.79397,1.43464,3.2701e-07,0
0.798995,1.43748,3.19785e-07,0
