y,U_x,U_y,U_z,k,nut
0,0,0,0,8.79884e-14,0
0.00502513,0.0150839,-1.2148e-15,0,2.18159e-12,9.1897e-17
0.0100503,0.0300446,-3.47262e-15,0,1.58804e-11,1.54154e-15
0.0150754,0.0449301,-6.22537e-15,0,6.02692e-11,1.09475e-14
0.0201005,0.0597402,-8.84023e-15,0,1.6091e-10,4.84156e-14
0.0251256,0.0744749,-1.0615e-14,0,3.46902e-10,1.58606e-13
0.0301508,0.0891341,-1.0886e-14,0,6.49698e-10,4.23343e-13
0.0351759,0.103718,-9.00072e-15,0,1.10251e-09,9.7517e-13
0.040201,0.118226,-4.31499e-15,0,1.7399e-09,2.01179e-12
0.0452261,0.132658,3.79974e-15,0,2.59739e-09,3.81206e-12
0.0502513,0.147015,1.59517e-14,0,3.71102e-09,6.75538e-12
0.0552764,0.161297,3.2726e-14,0,5.11681e-09,1.1347e-11
0.0603015,0.175505,5.46801e-14,0,6.85e-09,1.82524e-11
0.0653266,0.189637,8.23356e-14,0,8.94415e-09,2.83416e-11
0.0703518,0.203686,1.1695e-13,0,1.14791e-08,4.34865e-11
0.0753769,0.21766,1.58454e-13,0,1.44487e-08,6.52358e-11
0.080402,0.231559,2.07246e-13,0,1.78744e-08,9.61107e-11
0.0854271,0.245383,2.63651e-13,0,2.17699e-08,1.39536e-10
0.0904523,0.259133,3.27902e-13,0,2.61414e-08,2.00104e-10
0.0954774,0.272809,4.00115e-13,0,3.09869e-08,2.83859e-10
0.100503,0.286412,4.80275e-13,0,3.62973e-08,3.9851e-10
0.105528,0.299939,5.68624e-13,0,4.20806e-08,5.56826e-10
0.110553,0.313379,6.65651e-13,0,4.83738e-08,7.89407e-10
0.115578,0.326745,7.68643e-13,0,5.50565e-08,1.11252e-09
0.120603,0.34004,8.75884e-13,0,6.20919e-08,1.55709e-09
0.125628,0.353264,9.85156e-13,0,6.94428e-08,2.16038e-09
0.130653,0.366417,1.09388e-12,0,7.70746e-08,2.96585e-09
0.135678,0.379474,1.19116e-12,0,8.50127e-08,4.18659e-09
0.140704,0.392461,1.26267e-12,0,9.31153e-08,5.86323e-09
0.145729,0.40538,1.29024e-12,0,1.01342e-07,8.1201e-09
0.150754,0.418231,1.26167e-12,0,1.09655e-07,1.09374e-08
0.155779,0.430989,1.15455e-12,0,1.18004e-07,1.35625e-08
0.160804,0.443671,9.93371e-13,0,1.26313e-07,1.53356e-08
0.165829,0.456287,7.97301e-13,0,1.34562e-07,1.66757e-08
0.170854,0.468838,5.7524e-13,0,1.42735e-07,1.77931e-08
0.175879,0.481285,3.53083e-13,0,1.50737e-07,1.89077e-08
0.180905,0.493667,1.30764e-13,0,1.58604e-07,2.00171e-08
0.18593,0.505987,-9.16485e-14,0,1.66335e-07,2.11204e-08
0.190955,0.518219,-3.14014e-13,0,1.73854e-07,2.22124e-08
0.19598,0.530368,-5.33607e-13,0,1.81146e-07,2.32903e-08
0.201005,0.542457,-7.49907e-13,0,1.8827e-07,2.43569e-08
0.20603,0.554468,-9.60555e-13,0,1.95166e-07,2.54081e-08
0.211055,0.566387,-1.16156e-12,0,2.0182e-07,2.64437e-08
0.21608,0.578249,-1.35579e-12,0,2.08342e-07,2.74719e-08
0.221106,0.590033,-1.54013e-12,0,2.14699e-07,2.8492e-08
0.226131,0.601724,-1.71137e-12,0,2.20892e-07,2.95064e-08
0.231156,0.613362,-1.87482e-12,0,2.26998e-07,3.05184e-08
