# Residuals   
# Time        	p             	Ux            	Uy            
0             	N/A	N/A
1             	9.999903e-01	0.000000e+00	0.000000e+00
2             	1.000000e+00	3.020715e-01	1.000000e+00
3             	1.826262e-01	1.820405e-01	5.104836e-01
4             	1.432680e-01	6.539890e-02	3.603888e-01
5             	1.694740e-01	3.775266e-02	4.461443e-01
6             	1.214818e-01	2.379292e-02	6.471837e-01
7             	1.141191e-01	1.725058e-02	8.076015e-01
8             	1.133725e-01	1.374908e-02	8.980358e-01
9             	1.010278e-01	1.142599e-02	7.952319e-01
10            	9.811555e-02	1.002068e-02	6.365435e-01
11            	8.974225e-02	8.807424e-03	5.759214e-01
12            	8.908787e-02	7.953374e-03	5.744465e-01
13            	9.013920e-02	7.293670e-03	5.817659e-01
14            	9.057079e-02	6.656354e-03	5.691531e-01
15            	9.114822e-02	6.129743e-03	5.092177e-01
16            	9.066990e-02	5.749027e-03	4.572706e-01
17            	8.739163e-02	5.406261e-03	4.256490e-01
18            	9.054292e-02	5.106373e-03	4.625149e-01
19            	8.865189e-02	4.842833e-03	4.974306e-01
20            	9.114115e-02	4.631025e-03	5.606225e-01
21            	9.152078e-02	4.427581e-03	5.803029e-01
22            	9.120554e-02	4.209529e-03	5.740050e-01
23            	8.765967e-02	4.000372e-03	5.774612e-01
24            	8.444849e-02	3.766069e-03	5.625296e-01
25            	8.265854e-02	3.600842e-03	5.318931e-01
26            	8.205024e-02	3.389140e-03	5.128129e-01
27            	8.332589e-02	3.241084e-03	4.726564e-01
28            	8.318533e-02	3.044402e-03	4.451605e-01
29            	8.313240e-02	2.855151e-03	4.275054e-01
30            	8.225810e-02	2.737237e-03	4.287186e-01
31            	8.212877e-02	2.575704e-03	4.292016e-01
32            	8.418395e-02	2.512354e-03	4.430729e-01
33            	8.387658e-02	2.387006e-03	4.521164e-01
34            	8.528993e-02	2.267225e-03	4.506334e-01
35            	8.370314e-02	2.217104e-03	4.358664e-01
36            	8.087101e-02	2.099909e-03	4.089222e-01
37            	7.999276e-02	1.991798e-03	4.031592e-01
38            	7.611406e-02	1.887685e-03	3.956466e-01
39            	7.974264e-02	1.848243e-03	4.065231e-01
40            	7.531474e-02	1.744965e-03	4.076377e-01
41            	6.977405e-02	1.652473e-03	4.074804e-01
42            	6.943075e-02	1.564594e-03	3.997823e-01
43            	6.312264e-02	1.541928e-03	4.003292e-01
44            	5.793145e-02	1.459889e-03	3.686493e-01
45            	5.532694e-02	1.385963e-03	3.469843e-01
46            	5.359977e-02	1.309342e-03	3.413069e-01
47            	5.589350e-02	1.237457e-03	3.173391e-01
48            	5.582547e-02	1.232593e-03	2.901641e-01
49            	5.224403e-02	1.171480e-03	2.881181e-01
50            	4.607012e-02	1.113090e-03	2.865589e-01
51            	5.072276e-02	1.060962e-03	2.455674e-01
52            	5.909415e-02	1.008743e-03	2.902811e-01
53            	4.901758e-02	9.571929e-04	2.638999e-01
54            	4.723899e-02	8.997639e-04	2.351367e-01
55            	4.359827e-02	8.455707e-04	1.956121e-01
56            	8.172694e-02	8.592641e-04	2.696036e-01
57            	8.322952e-02	8.164218e-04	3.384523e-01
58            	6.888057e-02	7.753999e-04	3.353961e-01
59            	5.520286e-02	7.307254e-04	2.601166e-01
60            	5.508615e-02	6.930504e-04	2.074163e-01
61            	4.970916e-02	6.552541e-04	1.913469e-01
62            	4.324911e-02	6.159670e-04	1.273125e-01
63            	3.262248e-02	5.712668e-04	1.768965e-01
64            	4.908559e-02	5.302922e-04	1.864021e-01
65            	4.368880e-02	4.977212e-04	1.382990e-01
66            	3.721236e-02	4.583139e-04	1.315888e-01
67            	4.026992e-02	4.189787e-04	1.295838e-01
68            	3.679221e-02	3.842381e-04	1.302632e-01
69            	3.609735e-02	3.468683e-04	1.349368e-01
70            	4.321900e-02	3.058166e-04	1.556082e-01
71            	4.778528e-02	2.699518e-04	2.620154e-01
72            	2.680480e-02	2.511417e-04	1.281440e-01
73            	3.334440e-02	2.301482e-04	1.179534e-01
74            	5.097807e-02	2.105865e-04	1.915513e-01
75            	6.412172e-02	2.000782e-04	2.561099e-01
76            	3.871032e-02	1.933851e-04	1.660557e-01
77            	3.106165e-02	1.780657e-04	1.136322e-01
78            	4.334701e-02	1.740027e-04	1.348463e-01
79            	4.026724e-02	1.665099e-04	1.411476e-01
80            	3.492561e-02	1.646959e-04	1.688455e-01
81            	3.126837e-02	1.702774e-04	1.230979e-01
82            	3.645070e-02	1.750657e-04	1.450516e-01
83            	4.414230e-02	1.816834e-04	1.882766e-01
84            	5.195893e-02	1.886899e-04	1.783937e-01
85            	2.340577e-02	1.967755e-04	1.264484e-01
86            	3.730883e-02	2.153962e-04	1.402691e-01
87            	2.905649e-02	2.330696e-04	1.178724e-01
88            	3.504655e-02	2.490148e-04	1.357506e-01
89            	3.686074e-02	2.629052e-04	1.450419e-01
90            	3.770245e-02	2.776379e-04	1.423340e-01
